source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
m87,M87,2022-10-03_2022-10-09,week,59858.5,2022-10-03,2022-10-09,0.0,3.634e-14,0.0,0.03634,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-10-10_2022-10-16,week,59865.5,2022-10-10,2022-10-16,3.217e-14,4.884e-14,0.03217,0.04884,1e-12,0.48,2.6,3.0,1,OK,OK,True
m87,M87,2022-10-17_2022-10-23,week,59872.5,2022-10-17,2022-10-23,0.0,5.222e-14,0.0,0.05222,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-10-24_2022-10-30,week,59879.5,2022-10-24,2022-10-30,7.495e-14,4.698e-14,0.07495,0.04698,1e-12,3.39,2.6,3.0,1,OK,OK,True
m87,M87,2022-10-31_2022-11-06,week,59886.5,2022-10-31,2022-11-06,1.92e-14,3.929e-14,0.0192,0.03929,1e-12,0.27,2.6,3.0,1,OK,OK,True
m87,M87,2022-11-07_2022-11-13,week,59893.5,2022-11-07,2022-11-13,1.3801e-13,5.041e-14,0.13801,0.05041,1e-12,11.14,2.6,3.0,1,OK,OK,True
m87,M87,2022-11-14_2022-11-20,week,59900.5,2022-11-14,2022-11-20,0.0,8.566e-14,0.0,0.08566,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-11-21_2022-11-27,week,59907.5,2022-11-21,2022-11-27,0.0,1.792e-14,0.0,0.01792,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-11-28_2022-12-04,week,59914.5,2022-11-28,2022-12-04,2.765e-14,4.374e-14,0.02765,0.04374,1e-12,0.44,2.6,3.0,1,OK,OK,True
m87,M87,2022-12-05_2022-12-11,week,59921.5,2022-12-05,2022-12-11,0.0,7.907e-14,0.0,0.07907,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-12-12_2022-12-18,week,59928.5,2022-12-12,2022-12-18,3.488e-14,3.517e-14,0.03488,0.03517,1e-12,1.27,2.6,3.0,1,OK,OK,True
m87,M87,2022-12-19_2022-12-25,week,59935.5,2022-12-19,2022-12-25,0.0,2.2801e-13,0.0,0.22801,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-12-26_2023-01-01,week,59942.5,2022-12-26,2023-01-01,4.7400000000000005e-15,1.227e-13,0.00474,0.1227,1e-12,0.01,2.6,3.0,1,OK,OK,True
m87,M87,2023-01-02_2023-01-08,week,59949.5,2023-01-02,2023-01-08,2.065e-14,4.731e-14,0.02065,0.04731,1e-12,0.2,2.6,3.0,1,OK,OK,True
m87,M87,2023-01-09_2023-01-15,week,59956.5,2023-01-09,2023-01-15,3.456e-14,4.324e-14,0.03456,0.04324,1e-12,0.73,2.6,3.0,1,OK,OK,True
m87,M87,2023-01-16_2023-01-22,week,59963.5,2023-01-16,2023-01-22,0.0,1.772e-14,0.0,0.01772,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-01-23_2023-01-29,week,59970.5,2023-01-23,2023-01-29,9.437e-14,4.803e-14,0.09437,0.04803,1e-12,4.99,2.6,3.0,1,OK,OK,True
m87,M87,2023-01-30_2023-02-05,week,59977.5,2023-01-30,2023-02-05,1.5564e-13,5.668e-14,0.15564,0.05668,1e-12,11.08,2.6,3.0,1,OK,OK,True
m87,M87,2023-02-06_2023-02-12,week,59984.5,2023-02-06,2023-02-12,3.82e-14,3.985e-14,0.0382,0.03985,1e-12,1.11,2.6,3.0,1,OK,OK,True
m87,M87,2023-02-13_2023-02-19,week,59991.5,2023-02-13,2023-02-19,8.179e-14,4.989e-14,0.08179,0.04989,1e-12,3.2,2.6,3.0,1,OK,OK,True
m87,M87,2023-02-20_2023-02-26,week,59998.5,2023-02-20,2023-02-26,6.47e-14,5.058e-14,0.0647,0.05058,1e-12,1.87,2.6,3.0,1,OK,OK,True
m87,M87,2023-02-27_2023-03-05,week,60005.5,2023-02-27,2023-03-05,0.0,2.771e-14,0.0,0.02771,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-03-06_2023-03-12,week,60012.5,2023-03-06,2023-03-12,1.851e-14,3.824e-14,0.01851,0.03824,1e-12,0.27,2.6,3.0,1,OK,OK,True
m87,M87,2023-03-13_2023-03-19,week,60019.5,2023-03-13,2023-03-19,7.805e-14,4.923e-14,0.07805,0.04923,1e-12,3.04,2.6,3.0,1,OK,OK,True
m87,M87,2023-03-20_2023-03-26,week,60026.5,2023-03-20,2023-03-26,1.759e-14,4.419e-14,0.01759,0.04419,1e-12,0.17,2.6,3.0,1,OK,OK,True
m87,M87,2023-03-27_2023-04-02,week,60033.5,2023-03-27,2023-04-02,1.369e-14,4.621e-14,0.01369,0.04621,1e-12,0.09,2.6,3.0,1,OK,OK,True
m87,M87,2023-04-03_2023-04-09,week,60040.5,2023-04-03,2023-04-09,2.031e-14,4.703e-14,0.02031,0.04703,1e-12,0.2,2.6,3.0,1,OK,OK,True
m87,M87,2023-04-10_2023-04-16,week,60047.5,2023-04-10,2023-04-16,0.0,2.436e-14,0.0,0.02436,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-04-17_2023-04-23,week,60054.5,2023-04-17,2023-04-23,8.404e-14,4.911e-14,0.08404,0.04911,1e-12,3.69,2.6,3.0,1,OK,OK,True
m87,M87,2023-04-24_2023-04-30,week,60061.5,2023-04-24,2023-04-30,1.0097e-13,4.937e-14,0.10097,0.04937,1e-12,5.72,2.6,3.0,1,OK,OK,True
m87,M87,2023-05-01_2023-05-07,week,60068.5,2023-05-01,2023-05-07,0.0,2.3322e-13,0.0,0.23322,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-05-08_2023-05-14,week,60075.5,2023-05-08,2023-05-14,5.64e-14,4.903e-14,0.0564,0.04903,1e-12,1.52,2.6,3.0,1,OK,OK,True
m87,M87,2023-05-15_2023-05-21,week,60082.5,2023-05-15,2023-05-21,0.0,1.274e-13,0.0,0.1274,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-05-22_2023-05-28,week,60089.5,2023-05-22,2023-05-28,1.472e-14,4.016e-14,0.01472,0.04016,1e-12,0.14,2.6,3.0,1,OK,OK,True
m87,M87,2023-05-29_2023-06-04,week,60096.5,2023-05-29,2023-06-04,0.0,1.716e-14,0.0,0.01716,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-06-05_2023-06-11,week,60103.5,2023-06-05,2023-06-11,2.138e-14,3.702e-14,0.02138,0.03702,1e-12,0.39,2.6,3.0,1,OK,OK,True
m87,M87,2023-06-12_2023-06-18,week,60110.5,2023-06-12,2023-06-18,4.919e-14,4.011e-14,0.04919,0.04011,1e-12,1.94,2.6,3.0,1,OK,OK,True
m87,M87,2023-06-19_2023-06-25,week,60117.5,2023-06-19,2023-06-25,3.617e-14,4.674e-14,0.03617,0.04674,1e-12,0.64,2.6,3.0,1,OK,OK,True
m87,M87,2023-06-26_2023-07-02,week,60124.5,2023-06-26,2023-07-02,0.0,3.061e-14,0.0,0.03061,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-07-03_2023-07-09,week,60131.5,2023-07-03,2023-07-09,1.536e-14,6.0000000000000005e-15,0.01536,0.006,1e-12,0.12,2.6,3.0,1,OK,OK,True
m87,M87,2023-07-10_2023-07-16,week,60138.5,2023-07-10,2023-07-16,3.399e-14,4.196e-14,0.03399,0.04196,1e-12,0.73,2.6,3.0,1,OK,OK,True
m87,M87,2023-07-17_2023-07-23,week,60145.5,2023-07-17,2023-07-23,0.0,3.081e-14,0.0,0.03081,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-07-24_2023-07-30,week,60152.5,2023-07-24,2023-07-30,0.0,6.965e-14,0.0,0.06965,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-07-31_2023-08-06,week,60159.5,2023-07-31,2023-08-06,0.0,1.5e-14,0.0,0.015,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-08-07_2023-08-13,week,60166.5,2023-08-07,2023-08-13,0.0,1.69e-14,0.0,0.0169,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-08-14_2023-08-20,week,60173.5,2023-08-14,2023-08-20,4.574e-14,8.571e-14,0.04574,0.08571,1e-12,0.3,2.6,3.0,1,OK,OK,True
m87,M87,2023-08-21_2023-08-27,week,60180.5,2023-08-21,2023-08-27,3.176e-14,5.209e-14,0.03176,0.05209,1e-12,0.4,2.6,3.0,1,OK,OK,True
m87,M87,2023-08-28_2023-09-03,week,60187.5,2023-08-28,2023-09-03,1.568e-14,5.11e-14,0.01568,0.0511,1e-12,0.1,2.6,3.0,1,OK,OK,True
m87,M87,2023-09-04_2023-09-10,week,60194.5,2023-09-04,2023-09-10,9.120000000000001e-15,3.128e-14,0.00912,0.03128,1e-12,0.09,2.6,3.0,1,OK,OK,True
m87,M87,2023-09-11_2023-09-17,week,60201.5,2023-09-11,2023-09-17,2.291e-14,3.457e-14,0.02291,0.03457,1e-12,0.56,2.6,3.0,1,OK,OK,True
m87,M87,2023-09-18_2023-09-24,week,60208.5,2023-09-18,2023-09-24,1.647e-14,3.666e-14,0.01647,0.03666,1e-12,0.24,2.6,3.0,1,OK,OK,True
m87,M87,2023-09-25_2023-10-01,week,60215.5,2023-09-25,2023-10-01,5.102e-14,4.579e-14,0.05102,0.04579,1e-12,1.52,2.6,3.0,1,OK,OK,True
m87,M87,2023-10-02_2023-10-08,week,60222.5,2023-10-02,2023-10-08,1.855e-14,4.752e-14,0.01855,0.04752,1e-12,0.16,2.6,3.0,1,OK,OK,True
m87,M87,2023-10-09_2023-10-15,week,60229.5,2023-10-09,2023-10-15,0.0,1.9178e-13,0.0,0.19178,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-10-16_2023-10-22,week,60236.5,2023-10-16,2023-10-22,6.876e-14,4.116e-14,0.06876,0.04116,1e-12,4.73,2.6,3.0,1,OK,OK,True
m87,M87,2023-10-23_2023-10-29,week,60243.5,2023-10-23,2023-10-29,1.759e-14,3.932e-14,0.01759,0.03932,1e-12,0.23,2.6,3.0,1,OK,OK,True
m87,M87,2023-10-30_2023-11-05,week,60250.5,2023-10-30,2023-11-05,1.0804e-13,1.7324e-13,0.10804,0.17324,1e-12,0.47,2.6,3.0,1,OK,OK,True
m87,M87,2023-11-06_2023-11-12,week,60257.5,2023-11-06,2023-11-12,6.130000000000001e-15,9.016e-14,0.00613,0.09016,1e-12,0.02,2.6,3.0,1,OK,OK,True
m87,M87,2023-11-13_2023-11-19,week,60264.5,2023-11-13,2023-11-19,0.0,9.137e-14,0.0,0.09137,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-11-20_2023-11-26,week,60271.5,2023-11-20,2023-11-26,0.0,7.985e-14,0.0,0.07985,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-11-27_2023-12-03,week,60278.5,2023-11-27,2023-12-03,2.342e-14,4.961e-14,0.02342,0.04961,1e-12,0.24,2.6,3.0,1,OK,OK,True
m87,M87,2023-12-04_2023-12-10,week,60285.5,2023-12-04,2023-12-10,0.0,1.122e-14,0.0,0.01122,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2023-12-11_2023-12-17,week,60292.5,2023-12-11,2023-12-17,6.927e-14,4.633e-14,0.06927,0.04633,1e-12,2.64,2.6,3.0,1,OK,OK,True
m87,M87,2023-12-18_2023-12-24,week,60299.5,2023-12-18,2023-12-24,1.1142e-13,5.271e-14,0.11142,0.05271,1e-12,6.13,2.6,3.0,1,OK,OK,True
m87,M87,2023-12-25_2023-12-31,week,60306.5,2023-12-25,2023-12-31,1.163e-14,3.171e-14,0.01163,0.03171,1e-12,0.15,2.6,3.0,1,OK,OK,True
m87,M87,2024-01-01_2024-01-07,week,60313.5,2024-01-01,2024-01-07,2.226e-14,4.71e-14,0.02226,0.0471,1e-12,0.24,2.6,3.0,1,OK,OK,True
m87,M87,2024-01-08_2024-01-14,week,60320.5,2024-01-08,2024-01-14,0.0,9.217e-14,0.0,0.09217,1e-12,-0.0,2.6,3.0,1,OK,OK,True
