source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
1es1727p502,1ES1727p502,2021-12-20_2021-12-26,week,59571.5,2021-12-20,2021-12-26,4.829e-14,4.78e-14,0.04829,0.0478,1e-12,1.39,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-12-27_2022-01-02,week,59578.5,2021-12-27,2022-01-02,1.1184e-13,6.445e-14,0.11184,0.06445,1e-12,3.43,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-01-03_2022-01-09,week,59585.5,2022-01-03,2022-01-09,3.495e-14,5.278e-14,0.03495,0.05278,1e-12,0.47,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-01-10_2022-01-16,week,59592.5,2022-01-10,2022-01-16,0.0,5.766e-14,0.0,0.05766,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-01-17_2022-01-23,week,59599.5,2022-01-17,2022-01-23,0.0,4.13e-14,0.0,0.0413,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-01-24_2022-01-30,week,59606.5,2022-01-24,2022-01-30,5.185e-14,5.467e-14,0.05185,0.05467,1e-12,1.06,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-01-31_2022-02-06,week,59613.5,2022-01-31,2022-02-06,0.0,1.3431e-13,0.0,0.13431,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-02-07_2022-02-13,week,59620.5,2022-02-07,2022-02-13,0.0,1.575e-14,0.0,0.01575,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-02-14_2022-02-20,week,59627.5,2022-02-14,2022-02-20,7.097e-14,6.01e-14,0.07097,0.0601,1e-12,1.9,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-02-21_2022-02-27,week,59634.5,2022-02-21,2022-02-27,2.4354e-13,6.524e-14,0.24354,0.06524,1e-12,18.29,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-02-28_2022-03-06,week,59641.5,2022-02-28,2022-03-06,4.573e-14,4.959e-14,0.04573,0.04959,1e-12,0.99,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-03-07_2022-03-13,week,59648.5,2022-03-07,2022-03-13,1.1149e-13,6.113e-14,0.11149,0.06113,1e-12,3.8,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-03-14_2022-03-20,week,59655.5,2022-03-14,2022-03-20,0.0,7.844e-14,0.0,0.07844,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-03-21_2022-03-27,week,59662.5,2022-03-21,2022-03-27,7.265e-14,5.389e-14,0.07265,0.05389,1e-12,2.4,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-03-28_2022-04-03,week,59669.5,2022-03-28,2022-04-03,6.619e-14,5.005e-14,0.06619,0.05005,1e-12,2.06,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-04-04_2022-04-10,week,59676.5,2022-04-04,2022-04-10,3.012e-14,5.093e-14,0.03012,0.05093,1e-12,0.37,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-04-11_2022-04-17,week,59683.5,2022-04-11,2022-04-17,2.315e-14,5.153e-14,0.02315,0.05153,1e-12,0.21,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-04-18_2022-04-24,week,59690.5,2022-04-18,2022-04-24,0.0,1.248e-14,0.0,0.01248,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-04-25_2022-05-01,week,59697.5,2022-04-25,2022-05-01,0.0,3.575e-14,0.0,0.03575,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-05-02_2022-05-08,week,59704.5,2022-05-02,2022-05-08,3.96e-14,5.445e-14,0.0396,0.05445,1e-12,0.56,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-05-09_2022-05-15,week,59711.5,2022-05-09,2022-05-15,8.582e-14,5.578e-14,0.08582,0.05578,1e-12,2.82,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-05-16_2022-05-22,week,59718.5,2022-05-16,2022-05-22,2.62e-14,5.245e-14,0.0262,0.05245,1e-12,0.26,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-05-23_2022-05-29,week,59725.5,2022-05-23,2022-05-29,8.802e-14,5.687e-14,0.08802,0.05687,1e-12,2.68,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-05-30_2022-06-05,week,59732.5,2022-05-30,2022-06-05,6.323e-14,4.665e-14,0.06323,0.04665,1e-12,2.6,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-06-06_2022-06-12,week,59739.5,2022-06-06,2022-06-12,5.106e-14,4.302e-14,0.05106,0.04302,1e-12,2.07,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-06-13_2022-06-19,week,59746.5,2022-06-13,2022-06-19,2.934e-14,4.743e-14,0.02934,0.04743,1e-12,0.42,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-06-20_2022-06-26,week,59753.5,2022-06-20,2022-06-26,4.058e-14,3.472e-14,0.04058,0.03472,1e-12,2.17,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-06-27_2022-07-03,week,59760.5,2022-06-27,2022-07-03,1.2562e-13,5.844e-14,0.12562,0.05844,1e-12,5.72,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-07-04_2022-07-10,week,59767.5,2022-07-04,2022-07-10,8.85e-14,5.629e-14,0.0885,0.05629,1e-12,2.95,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-07-11_2022-07-17,week,59774.5,2022-07-11,2022-07-17,7.825e-14,5.348e-14,0.07825,0.05348,1e-12,2.55,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-07-18_2022-07-24,week,59781.5,2022-07-18,2022-07-24,1.672e-14,4.904e-14,0.01672,0.04904,1e-12,0.12,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-07-25_2022-07-31,week,59788.5,2022-07-25,2022-07-31,0.0,1.715e-14,0.0,0.01715,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-08-01_2022-08-07,week,59795.5,2022-08-01,2022-08-07,8.156e-14,4.897e-14,0.08156,0.04897,1e-12,3.72,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-08-08_2022-08-14,week,59802.5,2022-08-08,2022-08-14,4.44e-15,1.4085e-13,0.00444,0.14085,1e-12,0.01,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-08-15_2022-08-21,week,59809.5,2022-08-15,2022-08-21,0.0,1.0883e-13,0.0,0.10883,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-08-22_2022-08-28,week,59816.5,2022-08-22,2022-08-28,0.0,5.063e-14,0.0,0.05063,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-08-29_2022-09-04,week,59823.5,2022-08-29,2022-09-04,1.2297e-13,6.183e-14,0.12297,0.06183,1e-12,4.71,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-09-05_2022-09-11,week,59830.5,2022-09-05,2022-09-11,3.127e-14,4.752e-14,0.03127,0.04752,1e-12,0.51,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-09-12_2022-09-18,week,59837.5,2022-09-12,2022-09-18,2.592e-14,5.775e-14,0.02592,0.05775,1e-12,0.21,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-09-19_2022-09-25,week,59844.5,2022-09-19,2022-09-25,1.0056e-13,5.262e-14,0.10056,0.05262,1e-12,4.38,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-09-26_2022-10-02,week,59851.5,2022-09-26,2022-10-02,1.278e-13,6.191e-14,0.1278,0.06191,1e-12,5.41,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-10-03_2022-10-09,week,59858.5,2022-10-03,2022-10-09,2.102e-13,6.411e-14,0.2102,0.06411,1e-12,14.09,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-10-10_2022-10-16,week,59865.5,2022-10-10,2022-10-16,1.1742e-13,5.861e-14,0.11742,0.05861,1e-12,5.26,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-10-17_2022-10-23,week,59872.5,2022-10-17,2022-10-23,2.318e-14,4.807e-14,0.02318,0.04807,1e-12,0.28,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-10-24_2022-10-30,week,59879.5,2022-10-24,2022-10-30,1.4944e-13,6.297e-14,0.14944,0.06297,1e-12,7.22,2.6,3.0,1,OK,OK,True
