source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,wcda_n0,wcda_n0_err,N0,N0_err,F0,F0_err,F0_order,TS,fit_status
Mkn421,day,2023-06-08_2023-06-08,60103.5,2023-06-08,2023-06-08,6,2.6,3.0,8.5061e-13,1.6974e-13,8.5061e-13,1.6974e-13,0.85061,0.16974,1e-12,40.43,OK
Mkn421,day,2023-06-09_2023-06-09,60104.5,2023-06-09,2023-06-09,6,2.6,3.0,6.2453e-13,1.4642e-13,6.2453e-13,1.4642e-13,0.62453,0.14642,1e-12,30.95,OK
Mkn421,day,2023-06-10_2023-06-10,60105.5,2023-06-10,2023-06-10,6,2.6,3.0,3.0579e-13,1.4325e-13,3.0579e-13,1.4325e-13,0.30579,0.14325,1e-12,6.0,OK
Mkn421,day,2023-06-11_2023-06-11,60106.5,2023-06-11,2023-06-11,6,2.6,3.0,9.893e-14,9.868e-14,9.893e-14,9.868e-14,0.09893,0.09868,1e-12,1.57,OK
Mkn421,day,2023-06-12_2023-06-12,60107.5,2023-06-12,2023-06-12,6,2.6,3.0,7.9523e-13,1.6742e-13,7.9523e-13,1.6742e-13,0.79523,0.16742,1e-12,36.54,OK
Mkn421,day,2023-06-13_2023-06-13,60108.5,2023-06-13,2023-06-13,6,2.6,3.0,7.3458e-13,1.6806e-13,7.3458e-13,1.6806e-13,0.73458,0.16806,1e-12,30.45,OK
Mkn421,day,2023-06-14_2023-06-14,60109.5,2023-06-14,2023-06-14,6,2.6,3.0,8.8575e-13,1.7527e-13,8.8575e-13,1.7527e-13,0.88575,0.17527,1e-12,38.47,OK
Mkn421,day,2023-06-15_2023-06-15,60110.5,2023-06-15,2023-06-15,6,2.6,3.0,4.6466e-13,1.4952e-13,4.6466e-13,1.4952e-13,0.46466,0.14952,1e-12,13.61,OK
Mkn421,day,2023-06-16_2023-06-16,60111.5,2023-06-16,2023-06-16,6,2.6,3.0,8.0728e-13,1.6786e-13,8.0728e-13,1.6786e-13,0.80728,0.16786,1e-12,35.35,OK
Mkn421,day,2023-06-17_2023-06-17,60112.5,2023-06-17,2023-06-17,6,2.6,3.0,4.2721e-13,1.4719e-13,4.2721e-13,1.4719e-13,0.42721,0.14719,1e-12,14.49,OK
Mkn421,day,2023-06-18_2023-06-18,60113.5,2023-06-18,2023-06-18,6,2.6,3.0,3.2342e-13,1.3202e-13,3.2342e-13,1.3202e-13,0.32342,0.13202,1e-12,8.77,OK
Mkn421,day,2023-06-19_2023-06-19,60114.5,2023-06-19,2023-06-19,6,2.6,3.0,6.2854e-13,1.6889e-13,6.2854e-13,1.6889e-13,0.62854,0.16889,1e-12,19.3,OK
Mkn421,day,2023-06-20_2023-06-20,60115.5,2023-06-20,2023-06-20,6,2.6,3.0,5.7155e-13,1.487e-13,5.7155e-13,1.487e-13,0.57155,0.1487,1e-12,24.15,OK
Mkn421,day,2023-06-21_2023-06-21,60116.5,2023-06-21,2023-06-21,6,2.6,3.0,1.87084e-12,2.0036e-13,1.87084e-12,2.0036e-13,1.87084,0.20036,1e-12,156.96,OK
Mkn421,day,2023-06-22_2023-06-22,60117.5,2023-06-22,2023-06-22,6,2.6,3.0,1.00559e-12,1.7061e-13,1.00559e-12,1.7061e-13,1.00559,0.17061,1e-12,58.35,OK
Mkn421,day,2023-06-23_2023-06-23,60118.5,2023-06-23,2023-06-23,6,2.6,3.0,1.83804e-12,1.9464e-13,1.83804e-12,1.9464e-13,1.83804,0.19464,1e-12,170.08,OK
Mkn421,day,2023-06-24_2023-06-24,60119.5,2023-06-24,2023-06-24,6,2.6,3.0,2.91771e-12,2.1555e-13,2.91771e-12,2.1555e-13,2.91771,0.21555,1e-12,373.67,OK
Mkn421,day,2023-06-25_2023-06-25,60120.5,2023-06-25,2023-06-25,6,2.6,3.0,2.79019e-12,2.1352e-13,2.79019e-12,2.1352e-13,2.79019,0.21352,1e-12,359.62,OK
Mkn421,day,2023-06-26_2023-06-26,60121.5,2023-06-26,2023-06-26,6,2.6,3.0,1.63365e-12,1.9321e-13,1.63365e-12,1.9321e-13,1.63365,0.19321,1e-12,125.7,OK
Mkn421,day,2023-06-27_2023-06-27,60122.5,2023-06-27,2023-06-27,6,2.6,3.0,2.4897e-12,2.0953e-13,2.4897e-12,2.0953e-13,2.4897,0.20953,1e-12,288.54,OK
Mkn421,day,2023-06-28_2023-06-28,60123.5,2023-06-28,2023-06-28,6,2.6,3.0,1.84106e-12,1.9658e-13,1.84106e-12,1.9658e-13,1.84106,0.19658,1e-12,166.77,OK
Mkn421,day,2023-06-29_2023-06-29,60124.5,2023-06-29,2023-06-29,6,2.6,3.0,1.67871e-12,1.9036e-13,1.67871e-12,1.9036e-13,1.67871,0.19036,1e-12,145.53,OK
Mkn421,day,2023-06-30_2023-06-30,60125.5,2023-06-30,2023-06-30,6,2.6,3.0,1.25248e-12,1.794e-13,1.25248e-12,1.794e-13,1.25248,0.1794,1e-12,85.28,OK
Mkn421,day,2023-07-01_2023-07-01,60126.5,2023-07-01,2023-07-01,6,2.6,3.0,1.61533e-12,1.8659e-13,1.61533e-12,1.8659e-13,1.61533,0.18659,1e-12,139.41,OK
Mkn421,day,2023-07-02_2023-07-02,60127.5,2023-07-02,2023-07-02,6,2.6,3.0,1.65665e-12,1.9057e-13,1.65665e-12,1.9057e-13,1.65665,0.19057,1e-12,132.89,OK
Mkn421,day,2023-07-03_2023-07-03,60128.5,2023-07-03,2023-07-03,6,2.6,3.0,5.3513e-13,1.5191e-13,5.3513e-13,1.5191e-13,0.53513,0.15191,1e-12,17.95,OK
Mkn421,day,2023-07-04_2023-07-04,60129.5,2023-07-04,2023-07-04,6,2.6,3.0,3.0224e-13,1.5037e-13,3.0224e-13,1.5037e-13,0.30224,0.15037,1e-12,4.74,OK
Mkn421,day,2023-07-05_2023-07-05,60130.5,2023-07-05,2023-07-05,6,2.6,3.0,2.0251e-13,1.3519e-13,2.0251e-13,1.3519e-13,0.20251,0.13519,1e-12,2.87,OK
Mkn421,day,2023-07-06_2023-07-06,60131.5,2023-07-06,2023-07-06,6,2.6,3.0,1e-16,8.0007e-13,1e-16,8.0007e-13,0.0001,0.80007,1e-12,-0.0,OK
Mkn421,day,2023-07-07_2023-07-07,60132.5,2023-07-07,2023-07-07,6,2.6,3.0,2.9162e-13,1.4258e-13,2.9162e-13,1.4258e-13,0.29162,0.14258,1e-12,5.29,OK
Mkn421,day,2023-07-08_2023-07-08,60133.5,2023-07-08,2023-07-08,6,2.6,3.0,3.493e-13,1.4075e-13,3.493e-13,1.4075e-13,0.3493,0.14075,1e-12,8.63,OK
Mkn421,day,2023-07-09_2023-07-09,60134.5,2023-07-09,2023-07-09,6,2.6,3.0,4.8657e-13,1.5542e-13,4.8657e-13,1.5542e-13,0.48657,0.15542,1e-12,14.83,OK
Mkn421,day,2023-07-10_2023-07-10,60135.5,2023-07-10,2023-07-10,6,2.6,3.0,6.7791e-13,1.5663e-13,6.7791e-13,1.5663e-13,0.67791,0.15663,1e-12,29.49,OK
Mkn421,day,2023-07-11_2023-07-11,60136.5,2023-07-11,2023-07-11,6,2.6,3.0,6.6952e-13,1.6057e-13,6.6952e-13,1.6057e-13,0.66952,0.16057,1e-12,26.42,OK
Mkn421,day,2023-07-12_2023-07-12,60137.5,2023-07-12,2023-07-12,6,2.6,3.0,5.6943e-13,1.6408e-13,5.6943e-13,1.6408e-13,0.56943,0.16408,1e-12,16.25,OK
Mkn421,day,2023-07-13_2023-07-13,60138.5,2023-07-13,2023-07-13,6,2.6,3.0,7.3531e-13,1.541e-13,7.3531e-13,1.541e-13,0.73531,0.1541,1e-12,39.25,OK
Mkn421,day,2023-07-14_2023-07-14,60139.5,2023-07-14,2023-07-14,6,2.6,3.0,1.8266e-12,1.8991e-13,1.8266e-12,1.8991e-13,1.8266,0.18991,1e-12,170.74,OK
Mkn421,day,2023-07-15_2023-07-15,60140.5,2023-07-15,2023-07-15,6,2.6,3.0,1.83126e-12,1.9218e-13,1.83126e-12,1.9218e-13,1.83126,0.19218,1e-12,175.85,OK
Mkn421,day,2023-07-16_2023-07-16,60141.5,2023-07-16,2023-07-16,6,2.6,3.0,1.43852e-12,1.8477e-13,1.43852e-12,1.8477e-13,1.43852,0.18477,1e-12,108.19,OK
Mkn421,day,2023-07-17_2023-07-17,60142.5,2023-07-17,2023-07-17,6,2.6,3.0,2.41643e-12,2.124e-13,2.41643e-12,2.124e-13,2.41643,0.2124,1e-12,245.52,OK
Mkn421,day,2023-07-18_2023-07-18,60143.5,2023-07-18,2023-07-18,6,2.6,3.0,1.62328e-12,1.852e-13,1.62328e-12,1.852e-13,1.62328,0.1852,1e-12,141.17,OK
Mkn421,day,2023-07-19_2023-07-19,60144.5,2023-07-19,2023-07-19,6,2.6,3.0,1.00609e-12,1.6833e-13,1.00609e-12,1.6833e-13,1.00609,0.16833,1e-12,62.96,OK
Mkn421,day,2023-07-20_2023-07-20,60145.5,2023-07-20,2023-07-20,6,2.6,3.0,1.16023e-12,1.6847e-13,1.16023e-12,1.6847e-13,1.16023,0.16847,1e-12,94.03,OK
Mkn421,day,2023-07-21_2023-07-21,60146.5,2023-07-21,2023-07-21,6,2.6,3.0,8.4098e-13,1.6712e-13,8.4098e-13,1.6712e-13,0.84098,0.16712,1e-12,37.81,OK
Mkn421,day,2023-07-22_2023-07-22,60147.5,2023-07-22,2023-07-22,6,2.6,3.0,8.5552e-13,1.7028e-13,8.5552e-13,1.7028e-13,0.85552,0.17028,1e-12,38.69,OK
Mkn421,day,2023-07-23_2023-07-23,60148.5,2023-07-23,2023-07-23,6,2.6,3.0,7.6819e-13,1.5676e-13,7.6819e-13,1.5676e-13,0.76819,0.15676,1e-12,40.29,OK
Mkn421,day,2023-07-25_2023-07-25,60150.5,2023-07-25,2023-07-25,5,2.6,3.0,1.48584e-12,1.8394e-13,1.48584e-12,1.8394e-13,1.48584,0.18394,1e-12,118.72,OK
Mkn421,day,2023-07-26_2023-07-26,60151.5,2023-07-26,2023-07-26,6,2.6,3.0,1.616e-12,1.8373e-13,1.616e-12,1.8373e-13,1.616,0.18373,1e-12,146.62,OK
Mkn421,day,2023-07-27_2023-07-27,60152.5,2023-07-27,2023-07-27,6,2.6,3.0,1.21919e-12,1.8427e-13,1.21919e-12,1.8427e-13,1.21919,0.18427,1e-12,66.62,OK
Mkn421,day,2023-07-28_2023-07-28,60153.5,2023-07-28,2023-07-28,6,2.6,3.0,4.357e-13,1.379e-13,4.357e-13,1.379e-13,0.4357,0.1379,1e-12,16.57,OK
Mkn421,day,2023-07-29_2023-07-29,60154.5,2023-07-29,2023-07-29,6,2.6,3.0,2.153e-13,1.3562e-13,2.153e-13,1.3562e-13,0.2153,0.13562,1e-12,3.2,OK
Mkn421,day,2023-07-30_2023-07-30,60155.5,2023-07-30,2023-07-30,6,2.6,3.0,2.5617e-13,1.4487e-13,2.5617e-13,1.4487e-13,0.25617,0.14487,1e-12,3.73,OK
Mkn421,day,2023-07-31_2023-07-31,60156.5,2023-07-31,2023-07-31,6,2.6,3.0,2.7031e-13,1.5731e-13,2.7031e-13,1.5731e-13,0.27031,0.15731,1e-12,3.44,OK
Mkn421,day,2023-08-01_2023-08-01,60157.5,2023-08-01,2023-08-01,6,2.6,3.0,6.7957e-13,1.4799e-13,6.7957e-13,1.4799e-13,0.67957,0.14799,1e-12,37.44,OK
Mkn421,day,2023-08-02_2023-08-02,60158.5,2023-08-02,2023-08-02,6,2.6,3.0,5.2497e-13,1.4984e-13,5.2497e-13,1.4984e-13,0.52497,0.14984,1e-12,18.16,OK
Mkn421,day,2023-08-03_2023-08-03,60159.5,2023-08-03,2023-08-03,6,2.6,3.0,8.6968e-13,1.6692e-13,8.6968e-13,1.6692e-13,0.86968,0.16692,1e-12,47.15,OK
Mkn421,day,2023-08-04_2023-08-04,60160.5,2023-08-04,2023-08-04,6,2.6,3.0,1.34099e-12,1.8513e-13,1.34099e-12,1.8513e-13,1.34099,0.18513,1e-12,92.43,OK
Mkn421,day,2023-08-05_2023-08-05,60161.5,2023-08-05,2023-08-05,6,2.6,3.0,1.37589e-12,1.8457e-13,1.37589e-12,1.8457e-13,1.37589,0.18457,1e-12,97.82,OK
Mkn421,day,2023-08-06_2023-08-06,60162.5,2023-08-06,2023-08-06,6,2.6,3.0,8.5468e-13,1.6978e-13,8.5468e-13,1.6978e-13,0.85468,0.16978,1e-12,37.17,OK
Mkn421,day,2023-08-07_2023-08-07,60163.5,2023-08-07,2023-08-07,6,2.6,3.0,9.3191e-13,1.6529e-13,9.3191e-13,1.6529e-13,0.93191,0.16529,1e-12,55.11,OK
Mkn421,day,2023-08-08_2023-08-08,60164.5,2023-08-08,2023-08-08,6,2.6,3.0,8.135e-13,1.6455e-13,8.135e-13,1.6455e-13,0.8135,0.16455,1e-12,40.83,OK
Mkn421,day,2023-08-09_2023-08-09,60165.5,2023-08-09,2023-08-09,6,2.6,3.0,8.2159e-13,1.5336e-13,8.2159e-13,1.5336e-13,0.82159,0.15336,1e-12,54.4,OK
Mkn421,day,2023-08-10_2023-08-10,60166.5,2023-08-10,2023-08-10,6,2.6,3.0,8.6147e-13,1.699e-13,8.6147e-13,1.699e-13,0.86147,0.1699,1e-12,47.19,OK
Mkn421,day,2023-08-11_2023-08-11,60167.5,2023-08-11,2023-08-11,6,2.6,3.0,5.4727e-13,1.4763e-13,5.4727e-13,1.4763e-13,0.54727,0.14763,1e-12,21.08,OK
Mkn421,day,2023-08-12_2023-08-12,60168.5,2023-08-12,2023-08-12,6,2.6,3.0,6.3341e-13,1.6099e-13,6.3341e-13,1.6099e-13,0.63341,0.16099,1e-12,22.7,OK
Mkn421,day,2023-08-13_2023-08-13,60169.5,2023-08-13,2023-08-13,4,2.6,3.0,1.88874e-12,4.0739e-13,1.88874e-12,4.0739e-13,1.88874,0.40739,1e-12,43.86,OK
Mkn421,day,2023-08-14_2023-08-14,60170.5,2023-08-14,2023-08-14,4,2.6,3.0,2.5083e-13,7.4562e-13,2.5083e-13,7.4562e-13,0.25083,0.74562,1e-12,0.12,OK
Mkn421,day,2023-08-16_2023-08-16,60172.5,2023-08-16,2023-08-16,6,2.6,3.0,1.89721e-12,1.9081e-13,1.89721e-12,1.9081e-13,1.89721,0.19081,1e-12,191.54,OK
Mkn421,day,2023-08-17_2023-08-17,60173.5,2023-08-17,2023-08-17,6,2.6,3.0,8.3339e-13,1.6159e-13,8.3339e-13,1.6159e-13,0.83339,0.16159,1e-12,45.3,OK
Mkn421,day,2023-08-23_2023-08-23,60179.5,2023-08-23,2023-08-23,6,2.6,3.0,7.5452e-13,1.6837e-13,7.5452e-13,1.6837e-13,0.75452,0.16837,1e-12,34.95,OK
Mkn421,day,2023-08-24_2023-08-24,60180.5,2023-08-24,2023-08-24,6,2.6,3.0,5.6654e-13,1.6599e-13,5.6654e-13,1.6599e-13,0.56654,0.16599,1e-12,15.33,OK
Mkn421,day,2023-08-25_2023-08-25,60181.5,2023-08-25,2023-08-25,6,2.6,3.0,1.38139e-12,1.8409e-13,1.38139e-12,1.8409e-13,1.38139,0.18409,1e-12,107.45,OK
Mkn421,day,2023-08-26_2023-08-26,60182.5,2023-08-26,2023-08-26,6,2.6,3.0,1.0983e-12,1.7886e-13,1.0983e-12,1.7886e-13,1.0983,0.17886,1e-12,60.69,OK
Mkn421,day,2023-08-27_2023-08-27,60183.5,2023-08-27,2023-08-27,6,2.6,3.0,8.2543e-13,1.7378e-13,8.2543e-13,1.7378e-13,0.82543,0.17378,1e-12,34.77,OK
Mkn421,day,2023-08-28_2023-08-28,60184.5,2023-08-28,2023-08-28,6,2.6,3.0,1.18917e-12,1.9294e-13,1.18917e-12,1.9294e-13,1.18917,0.19294,1e-12,70.84,OK
Mkn421,day,2023-08-29_2023-08-29,60185.5,2023-08-29,2023-08-29,6,2.6,3.0,1.14958e-12,1.841e-13,1.14958e-12,1.841e-13,1.14958,0.1841,1e-12,62.74,OK
Mkn421,day,2023-08-30_2023-08-30,60186.5,2023-08-30,2023-08-30,6,2.6,3.0,7.7197e-13,1.6637e-13,7.7197e-13,1.6637e-13,0.77197,0.16637,1e-12,34.94,OK
Mkn421,day,2023-08-31_2023-08-31,60187.5,2023-08-31,2023-08-31,5,2.6,3.0,1.69204e-12,1.9739e-13,1.69204e-12,1.9739e-13,1.69204,0.19739,1e-12,140.3,OK
Mkn421,day,2023-09-01_2023-09-01,60188.5,2023-09-01,2023-09-01,6,2.6,3.0,5.382e-13,1.5175e-13,5.382e-13,1.5175e-13,0.5382,0.15175,1e-12,17.92,OK
Mkn421,day,2023-09-02_2023-09-02,60189.5,2023-09-02,2023-09-02,6,2.6,3.0,1.17783e-12,1.8207e-13,1.17783e-12,1.8207e-13,1.17783,0.18207,1e-12,66.82,OK
Mkn421,day,2023-09-03_2023-09-03,60190.5,2023-09-03,2023-09-03,6,2.6,3.0,4.7047e-13,1.4889e-13,4.7047e-13,1.4889e-13,0.47047,0.14889,1e-12,13.9,OK
Mkn421,day,2023-09-04_2023-09-04,60191.5,2023-09-04,2023-09-04,6,2.6,3.0,4.926e-13,1.4127e-13,4.926e-13,1.4127e-13,0.4926,0.14127,1e-12,18.44,OK
Mkn421,day,2023-09-05_2023-09-05,60192.5,2023-09-05,2023-09-05,6,2.6,3.0,9.2408e-13,1.8355e-13,9.2408e-13,1.8355e-13,0.92408,0.18355,1e-12,41.29,OK
Mkn421,day,2023-09-06_2023-09-06,60193.5,2023-09-06,2023-09-06,6,2.6,3.0,9.9962e-13,1.6734e-13,9.9962e-13,1.6734e-13,0.99962,0.16734,1e-12,59.99,OK
Mkn421,day,2023-09-07_2023-09-07,60194.5,2023-09-07,2023-09-07,6,2.6,3.0,5.3725e-13,1.5345e-13,5.3725e-13,1.5345e-13,0.53725,0.15345,1e-12,17.64,OK
Mkn421,day,2023-09-08_2023-09-08,60195.5,2023-09-08,2023-09-08,6,2.6,3.0,8.5596e-13,1.6782e-13,8.5596e-13,1.6782e-13,0.85596,0.16782,1e-12,41.53,OK
Mkn421,day,2023-09-09_2023-09-09,60196.5,2023-09-09,2023-09-09,6,2.6,3.0,8.0786e-13,1.6911e-13,8.0786e-13,1.6911e-13,0.80786,0.16911,1e-12,31.21,OK
Mkn421,day,2023-09-10_2023-09-10,60197.5,2023-09-10,2023-09-10,6,2.6,3.0,8.3115e-13,1.6308e-13,8.3115e-13,1.6308e-13,0.83115,0.16308,1e-12,45.76,OK
Mkn421,day,2023-09-11_2023-09-11,60198.5,2023-09-11,2023-09-11,6,2.6,3.0,1.17518e-12,1.7637e-13,1.17518e-12,1.7637e-13,1.17518,0.17637,1e-12,73.32,OK
Mkn421,day,2023-09-12_2023-09-12,60199.5,2023-09-12,2023-09-12,6,2.6,3.0,1.15424e-12,1.9168e-13,1.15424e-12,1.9168e-13,1.15424,0.19168,1e-12,64.7,OK
Mkn421,day,2023-09-13_2023-09-13,60200.5,2023-09-13,2023-09-13,6,2.6,3.0,1.32413e-12,1.8337e-13,1.32413e-12,1.8337e-13,1.32413,0.18337,1e-12,88.41,OK
Mkn421,day,2023-09-14_2023-09-14,60201.5,2023-09-14,2023-09-14,6,2.6,3.0,9.7706e-13,1.7366e-13,9.7706e-13,1.7366e-13,0.97706,0.17366,1e-12,46.63,OK
Mkn421,day,2023-09-15_2023-09-15,60202.5,2023-09-15,2023-09-15,6,2.6,3.0,1.81528e-12,1.9248e-13,1.81528e-12,1.9248e-13,1.81528,0.19248,1e-12,160.67,OK
Mkn421,day,2023-09-16_2023-09-16,60203.5,2023-09-16,2023-09-16,6,2.6,3.0,2.01441e-12,1.9898e-13,2.01441e-12,1.9898e-13,2.01441,0.19898,1e-12,196.18,OK
Mkn421,day,2023-09-17_2023-09-17,60204.5,2023-09-17,2023-09-17,6,2.6,3.0,4.91521e-12,2.4518e-13,4.91521e-12,2.4518e-13,4.91521,0.24518,1e-12,921.86,OK
Mkn421,day,2023-09-18_2023-09-18,60205.5,2023-09-18,2023-09-18,6,2.6,3.0,4.4744e-12,2.4208e-13,4.4744e-12,2.4208e-13,4.4744,0.24208,1e-12,724.57,OK
Mkn421,day,2023-09-19_2023-09-19,60206.5,2023-09-19,2023-09-19,6,2.6,3.0,3.05351e-12,2.1462e-13,3.05351e-12,2.1462e-13,3.05351,0.21462,1e-12,444.31,OK
Mkn421,day,2023-09-20_2023-09-20,60207.5,2023-09-20,2023-09-20,6,2.6,3.0,2.22397e-12,2.0822e-13,2.22397e-12,2.0822e-13,2.22397,0.20822,1e-12,204.69,OK
Mkn421,day,2023-09-21_2023-09-21,60208.5,2023-09-21,2023-09-21,6,2.6,3.0,2.18805e-12,1.9713e-13,2.18805e-12,1.9713e-13,2.18805,0.19713,1e-12,239.27,OK
Mkn421,day,2023-09-22_2023-09-22,60209.5,2023-09-22,2023-09-22,6,2.6,3.0,4.20654e-12,2.3729e-13,4.20654e-12,2.3729e-13,4.20654,0.23729,1e-12,689.87,OK
Mkn421,day,2023-09-23_2023-09-23,60210.5,2023-09-23,2023-09-23,6,2.6,3.0,2.47825e-12,2.041e-13,2.47825e-12,2.041e-13,2.47825,0.2041,1e-12,307.72,OK
Mkn421,day,2023-09-24_2023-09-24,60211.5,2023-09-24,2023-09-24,6,2.6,3.0,2.61636e-12,2.0818e-13,2.61636e-12,2.0818e-13,2.61636,0.20818,1e-12,324.86,OK
Mkn421,day,2023-09-25_2023-09-25,60212.5,2023-09-25,2023-09-25,6,2.6,3.0,1.23183e-12,1.8251e-13,1.23183e-12,1.8251e-13,1.23183,0.18251,1e-12,69.86,OK
Mkn421,day,2023-09-26_2023-09-26,60213.5,2023-09-26,2023-09-26,3,2.6,3.0,2.86953e-12,4.7112e-13,2.86953e-12,4.7112e-13,2.86953,0.47112,1e-12,62.26,OK
Mkn421,day,2023-09-27_2023-09-27,60214.5,2023-09-27,2023-09-27,6,2.6,3.0,1.93158e-12,1.9501e-13,1.93158e-12,1.9501e-13,1.93158,0.19501,1e-12,180.53,OK
Mkn421,day,2023-09-28_2023-09-28,60215.5,2023-09-28,2023-09-28,6,2.6,3.0,3.66907e-12,2.3075e-13,3.66907e-12,2.3075e-13,3.66907,0.23075,1e-12,512.57,OK
Mkn421,day,2023-09-29_2023-09-29,60216.5,2023-09-29,2023-09-29,6,2.6,3.0,1.33856e-12,1.8176e-13,1.33856e-12,1.8176e-13,1.33856,0.18176,1e-12,87.2,OK
Mkn421,day,2023-09-30_2023-09-30,60217.5,2023-09-30,2023-09-30,6,2.6,3.0,1.51417e-12,1.8225e-13,1.51417e-12,1.8225e-13,1.51417,0.18225,1e-12,134.26,OK
Mkn421,day,2023-10-01_2023-10-01,60218.5,2023-10-01,2023-10-01,6,2.6,3.0,2.75148e-12,2.0897e-13,2.75148e-12,2.0897e-13,2.75148,0.20897,1e-12,356.28,OK
Mkn421,day,2023-10-02_2023-10-02,60219.5,2023-10-02,2023-10-02,6,2.6,3.0,2.18548e-12,2.0056e-13,2.18548e-12,2.0056e-13,2.18548,0.20056,1e-12,241.28,OK
Mkn421,day,2023-10-03_2023-10-03,60220.5,2023-10-03,2023-10-03,6,2.6,3.0,1.95964e-12,1.9776e-13,1.95964e-12,1.9776e-13,1.95964,0.19776,1e-12,169.62,OK
Mkn421,day,2023-10-04_2023-10-04,60221.5,2023-10-04,2023-10-04,6,2.6,3.0,8.8835e-13,1.7411e-13,8.8835e-13,1.7411e-13,0.88835,0.17411,1e-12,36.04,OK
Mkn421,day,2023-10-05_2023-10-05,60222.5,2023-10-05,2023-10-05,6,2.6,3.0,1.95612e-12,1.9387e-13,1.95612e-12,1.9387e-13,1.95612,0.19387,1e-12,193.22,OK
Mkn421,day,2023-10-06_2023-10-06,60223.5,2023-10-06,2023-10-06,6,2.6,3.0,1.62896e-12,1.9276e-13,1.62896e-12,1.9276e-13,1.62896,0.19276,1e-12,126.71,OK
Mkn421,day,2023-10-07_2023-10-07,60224.5,2023-10-07,2023-10-07,6,2.6,3.0,1.74466e-12,1.907e-13,1.74466e-12,1.907e-13,1.74466,0.1907,1e-12,151.43,OK
Mkn421,day,2023-10-08_2023-10-08,60225.5,2023-10-08,2023-10-08,6,2.6,3.0,1.24976e-12,1.7756e-13,1.24976e-12,1.7756e-13,1.24976,0.17756,1e-12,83.01,OK
Mkn421,day,2023-10-09_2023-10-09,60226.5,2023-10-09,2023-10-09,6,2.6,3.0,1.61398e-12,1.9109e-13,1.61398e-12,1.9109e-13,1.61398,0.19109,1e-12,128.05,OK
Mkn421,day,2023-10-10_2023-10-10,60227.5,2023-10-10,2023-10-10,6,2.6,3.0,1.36706e-12,1.8236e-13,1.36706e-12,1.8236e-13,1.36706,0.18236,1e-12,102.36,OK
Mkn421,day,2023-10-11_2023-10-11,60228.5,2023-10-11,2023-10-11,6,2.6,3.0,1.35811e-12,2.3992e-13,1.35811e-12,2.3992e-13,1.35811,0.23992,1e-12,59.75,OK
Mkn421,day,2023-10-12_2023-10-12,60229.5,2023-10-12,2023-10-12,6,2.6,3.0,4.46096e-12,2.3449e-13,4.46096e-12,2.3449e-13,4.46096,0.23449,1e-12,828.39,OK
Mkn421,day,2023-10-13_2023-10-13,60230.5,2023-10-13,2023-10-13,6,2.6,3.0,2.67784e-12,2.0903e-13,2.67784e-12,2.0903e-13,2.67784,0.20903,1e-12,338.55,OK
Mkn421,day,2023-10-14_2023-10-14,60231.5,2023-10-14,2023-10-14,6,2.6,3.0,2.23565e-12,2.0491e-13,2.23565e-12,2.0491e-13,2.23565,0.20491,1e-12,223.38,OK
Mkn421,day,2023-10-15_2023-10-15,60232.5,2023-10-15,2023-10-15,6,2.6,3.0,3.31583e-12,2.2219e-13,3.31583e-12,2.2219e-13,3.31583,0.22219,1e-12,468.13,OK
Mkn421,day,2023-10-16_2023-10-16,60233.5,2023-10-16,2023-10-16,6,2.6,3.0,3.67274e-12,2.2463e-13,3.67274e-12,2.2463e-13,3.67274,0.22463,1e-12,555.07,OK
Mkn421,day,2023-10-17_2023-10-17,60234.5,2023-10-17,2023-10-17,6,2.6,3.0,2.73125e-12,2.095e-13,2.73125e-12,2.095e-13,2.73125,0.2095,1e-12,350.62,OK
Mkn421,day,2023-10-18_2023-10-18,60235.5,2023-10-18,2023-10-18,6,2.6,3.0,4.63343e-12,2.3968e-13,4.63343e-12,2.3968e-13,4.63343,0.23968,1e-12,838.49,OK
Mkn421,day,2023-10-19_2023-10-19,60236.5,2023-10-19,2023-10-19,6,2.6,3.0,5.06581e-12,2.4503e-13,5.06581e-12,2.4503e-13,5.06581,0.24503,1e-12,966.42,OK
Mkn421,day,2023-10-20_2023-10-20,60237.5,2023-10-20,2023-10-20,6,2.6,3.0,3.59992e-12,5.9121e-13,3.59992e-12,5.9121e-13,3.59992,0.59121,1e-12,79.17,OK
Mkn421,day,2023-10-21_2023-10-21,60238.5,2023-10-21,2023-10-21,6,2.6,3.0,4.72609e-12,2.4216e-13,4.72609e-12,2.4216e-13,4.72609,0.24216,1e-12,895.02,OK
Mkn421,day,2023-10-22_2023-10-22,60239.5,2023-10-22,2023-10-22,6,2.6,3.0,4.0535e-12,2.3253e-13,4.0535e-12,2.3253e-13,4.0535,0.23253,1e-12,686.91,OK
Mkn421,day,2023-10-23_2023-10-23,60240.5,2023-10-23,2023-10-23,6,2.6,3.0,3.09348e-12,2.1752e-13,3.09348e-12,2.1752e-13,3.09348,0.21752,1e-12,419.92,OK
Mkn421,day,2023-10-24_2023-10-24,60241.5,2023-10-24,2023-10-24,6,2.6,3.0,4.7313e-12,2.4128e-13,4.7313e-12,2.4128e-13,4.7313,0.24128,1e-12,887.24,OK
Mkn421,day,2023-10-25_2023-10-25,60242.5,2023-10-25,2023-10-25,6,2.6,3.0,1.48799e-12,1.7874e-13,1.48799e-12,1.7874e-13,1.48799,0.17874,1e-12,129.41,OK
