source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
mkn421,Mkn421,2022-08-01_2022-08-07,week,59795.5,2022-08-01,2022-08-07,1.12543e-12,6.933e-14,1.12543,0.06933,1e-12,416.05,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2022-08-08_2022-08-14,week,59802.5,2022-08-08,2022-08-14,1.59064e-12,7.35e-14,1.59064,0.0735,1e-12,825.01,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-08-15_2022-08-21,week,59809.5,2022-08-15,2022-08-21,4.5161e-13,5.999e-14,0.45161,0.05999,1e-12,80.3,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-08-22_2022-08-28,week,59816.5,2022-08-22,2022-08-28,5.4125e-13,6.136e-14,0.54125,0.06136,1e-12,123.85,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2022-08-29_2022-09-04,week,59823.5,2022-08-29,2022-09-04,3.158e-13,5.682e-14,0.3158,0.05682,1e-12,41.91,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-09-05_2022-09-11,week,59830.5,2022-09-05,2022-09-11,4.707e-13,5.765e-14,0.4707,0.05765,1e-12,95.14,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2022-09-12_2022-09-18,week,59837.5,2022-09-12,2022-09-18,5.7835e-13,6.496e-14,0.57835,0.06496,1e-12,124.87,2.6,3.0,39,OK,OK,True
mkn421,Mkn421,2022-09-19_2022-09-25,week,59844.5,2022-09-19,2022-09-25,6.0026e-13,6.445e-14,0.60026,0.06445,1e-12,134.24,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2022-09-26_2022-10-02,week,59851.5,2022-09-26,2022-10-02,1.26296e-12,8.382e-14,1.26296,0.08382,1e-12,366.1,2.6,3.0,36,OK,OK,True
mkn421,Mkn421,2022-10-03_2022-10-09,week,59858.5,2022-10-03,2022-10-09,1.69208e-12,7.283e-14,1.69208,0.07283,1e-12,947.27,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-10-10_2022-10-16,week,59865.5,2022-10-10,2022-10-16,1.37159e-12,7.413e-14,1.37159,0.07413,1e-12,555.09,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-10-17_2022-10-23,week,59872.5,2022-10-17,2022-10-23,1.82739e-12,7.633e-14,1.82739,0.07633,1e-12,993.0,2.6,3.0,38,OK,OK,True
mkn421,Mkn421,2022-10-24_2022-10-30,week,59879.5,2022-10-24,2022-10-30,1.40638e-12,7.084e-14,1.40638,0.07084,1e-12,667.33,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2022-10-31_2022-11-06,week,59886.5,2022-10-31,2022-11-06,8.4811e-13,6.592e-14,0.84811,0.06592,1e-12,251.55,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-11-07_2022-11-13,week,59893.5,2022-11-07,2022-11-13,5.8835e-13,5.885e-14,0.58835,0.05885,1e-12,149.26,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-11-14_2022-11-20,week,59900.5,2022-11-14,2022-11-20,8.0624e-13,6.585e-14,0.80624,0.06585,1e-12,224.8,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-11-21_2022-11-27,week,59907.5,2022-11-21,2022-11-27,9.5159e-13,6.801e-14,0.95159,0.06801,1e-12,298.31,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-11-28_2022-12-04,week,59914.5,2022-11-28,2022-12-04,2.79237e-12,8.275e-14,2.79237,0.08275,1e-12,2247.81,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-12-05_2022-12-11,week,59921.5,2022-12-05,2022-12-11,1.66238e-12,7.448e-14,1.66238,0.07448,1e-12,851.99,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-12-12_2022-12-18,week,59928.5,2022-12-12,2022-12-18,1.12124e-12,7.02e-14,1.12124,0.0702,1e-12,386.99,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-12-19_2022-12-25,week,59935.5,2022-12-19,2022-12-25,9.0818e-13,6.806e-14,0.90818,0.06806,1e-12,265.93,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-12-26_2023-01-01,week,59942.5,2022-12-26,2023-01-01,1.8845e-12,8.421e-14,1.8845,0.08421,1e-12,837.83,2.6,3.0,37,OK,OK,True
mkn421,Mkn421,2023-01-02_2023-01-08,week,59949.5,2023-01-02,2023-01-08,2.36504e-12,8.127e-14,2.36504,0.08127,1e-12,1508.96,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2023-01-09_2023-01-15,week,59956.5,2023-01-09,2023-01-15,3.93202e-12,9.136e-14,3.93202,0.09136,1e-12,3658.91,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-01-16_2023-01-22,week,59963.5,2023-01-16,2023-01-22,3.39575e-12,8.754e-14,3.39575,0.08754,1e-12,2986.38,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-01-23_2023-01-29,week,59970.5,2023-01-23,2023-01-29,2.08959e-12,7.786e-14,2.08959,0.07786,1e-12,1329.79,2.6,3.0,42,OK,OK,True
