# ra : 166.114
# dec : 38.209
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2023-10-30_2023-11-05,60250.16689942109,"[15069.0, 2077.0, 449.0, 77.0, 42.0, 8.0, 2.0]","[14256.995237311125, 1618.9958356100533, 164.344240900082, 10.852401310256186, 2.325465032608996, 0.21513805942967523, 0.07983621741658296]","[68146749.93808752, 7729674.19526848, 763019.1467003737, 48694.878202723354, 10083.261732168357, 1262.4753625152375, 397.1180381185947]",75196.8
2023-11-06_2023-11-12,60257.16688657396,"[40062.0, 5562.0, 1145.0, 218.0, 121.0, 22.0, 2.0]","[38308.20013784881, 4371.992318018378, 439.56929508113757, 28.660288367322575, 6.630250908915355, 0.4819133340144266, 0.24201176430898874]","[68101568.0109139, 7786720.717165891, 781586.6840620853, 50900.3671240573, 11697.583406429145, 919.1310973931584, 433.37630722677136]",196858.7
2023-11-13_2023-11-19,60264.16712557869,"[39258.0, 4963.0, 720.0, 106.0, 38.0, 2.0, 1.0]","[37812.55731575278, 4296.934890317164, 433.00944151094524, 29.070781981745625, 6.788937879516005, 0.520848976424905, 0.19691602463417376]","[67087492.792186685, 7633222.430080691, 769431.2618390322, 51554.58983044288, 11983.67609753613, 920.3710076069141, 378.52801394190243]",196417.0
2023-11-20_2023-11-26,60271.16686388888,"[39041.0, 4842.0, 734.0, 71.0, 35.0, 2.0, 2.0]","[38160.21032747691, 4326.334165174548, 434.3183023030594, 28.454286786405554, 6.940801164416384, 0.47446618893484105, 0.22181301240677093]","[67791843.78196104, 7680179.288325725, 771576.767533948, 50485.065711168376, 12316.987761773522, 860.5169229946468, 350.0964360948703]",196769.9
2023-11-27_2023-12-03,60278.16692754628,"[35986.0, 4588.0, 778.0, 110.0, 50.0, 3.0, 1.0]","[34788.838291784814, 3966.732438123011, 399.5269685431984, 26.207157677755784, 6.367052148807693, 0.5111444812736593, 0.2209689334138391]","[59993476.15208779, 6831296.6488352595, 688438.410415569, 45226.499621039235, 10980.899905478207, 896.2192075673662, 377.6884763652676]",177771.5
2023-12-04_2023-12-10,60285.16668923611,"[42135.0, 5219.0, 807.0, 84.0, 34.0, 6.0, 1.0]","[41047.08005137186, 4643.479975267292, 463.3258922262583, 30.53773160695985, 7.115484983874166, 0.6433761675155607, 0.2008909409664292]","[73264233.75414817, 8285610.586742398, 827019.9077687804, 54493.9887641889, 12628.292321779694, 1140.1582873189693, 373.2210146620477]",199665.1
2023-12-11_2023-12-17,60292.16705150461,"[43644.0, 5563.0, 955.0, 136.0, 52.0, 1.0, 2.0]","[41904.64321661837, 4717.72830143449, 468.22616460089273, 30.85521584044978, 6.880872108887235, 0.5910568580184126, 0.22348586669621498]","[75086676.9193708, 8451900.425585633, 839363.2732652675, 55456.076437222706, 12326.39764847647, 1060.995137745296, 424.40526367211606]",202103.5
2023-12-18_2023-12-24,60299.16706886605,"[42315.0, 5617.0, 894.0, 137.0, 48.0, 5.0, 3.0]","[40756.76160133204, 4584.568385016721, 459.6985597872691, 30.103687538439598, 6.998250518186373, 0.5719038860900008, 0.2527469160844471]","[69713924.75596328, 7850641.100218159, 787638.466424014, 51644.514121433895, 12053.72873557235, 948.9985840842111, 454.27481634801063]",192166.1
2023-12-25_2023-12-31,60306.16691192113,"[42821.0, 5345.0, 810.0, 100.0, 18.0, 2.0, 1.0]","[41345.08543894985, 4698.026667022159, 476.7910365010189, 31.77629755022809, 7.553019053537144, 0.5931714689640271, 0.23803922877712558]","[74099941.98030506, 8419757.009898819, 854524.1556917098, 56904.39116207947, 13506.663015562443, 1090.0085608081085, 430.4248812447789]",202128.8
2024-01-01_2024-01-07,60313.16689004636,"[43425.0, 5222.0, 705.0, 74.0, 27.0, 1.0, 0.0]","[42325.06985660057, 4788.62115394678, 482.5736742581855, 31.890854160775802, 7.159876944435132, 0.6530936107203741, 0.24186947820818486]","[75903599.60077697, 8590554.713961547, 865141.4005441796, 57307.51835802299, 12856.727857603048, 1152.3670977720267, 393.9647621852376]",202102.1
2024-01-08_2024-01-14,60320.16693425913,"[42523.0, 5249.0, 683.0, 75.0, 26.0, 1.0, 0.0]","[41966.48236516772, 4701.362449653143, 467.3519396674325, 30.814398213643432, 7.542915231342127, 0.5177432868466164, 0.24172849805174776]","[75310101.45256777, 8439811.22309241, 839106.8850112276, 55333.20490694956, 13535.470491229155, 954.4448921728099, 445.519067219411]",202224.5
2024-01-15_2024-01-21,60327.16667476842,"[43758.0, 5340.0, 688.0, 74.0, 26.0, 5.0, 1.0]","[42822.42145834732, 4805.254192631693, 480.0276099615663, 31.40524589310249, 7.084222398514322, 0.5801154724937578, 0.19703842156377377]","[75905468.09362672, 8518308.41296364, 851124.5570958485, 55624.74030966909, 12608.45574078259, 1043.6194720668761, 347.91747637779844]",202127.8
2024-01-22_2024-01-28,60334.16680081016,"[43892.0, 5468.0, 762.0, 91.0, 19.0, 6.0, 1.0]","[42757.616385661524, 4798.3620505111285, 477.1696009715956, 30.889599315865798, 7.083030615807326, 0.6106619678013477, 0.16880592544406986]","[75770860.49773164, 8501688.779641798, 846501.2315657904, 54809.21626466411, 12452.383525905498, 1071.5478035947592, 328.48418238915554]",202019.8
2024-01-29_2024-02-04,60341.166692014405,"[43020.0, 5989.0, 1289.0, 242.0, 101.0, 20.0, 0.0]","[40603.8067695156, 4549.736726676611, 452.6411635437433, 30.403938233351287, 6.894436356404729, 0.5180660915429661, 0.23516400498274978]","[70060134.83804049, 7849917.726506553, 781421.1846137884, 52375.884700263465, 11910.639678550888, 871.6153720865092, 426.3811474162762]",191931.2
2024-02-05_2024-02-11,60348.16673680519,"[45361.0, 6260.0, 1290.0, 227.0, 91.0, 11.0, 0.0]","[42868.62422150891, 4801.497325798868, 479.33926342689017, 30.903136508920547, 7.329388885341503, 0.5316956670482518, 0.24122519581461102]","[76965136.47811331, 8624167.767154029, 861244.7383436441, 55480.86133370847, 13150.85733636543, 973.044129992712, 434.30567943758444]",203768.9
2024-02-12_2024-02-18,60355.16688726813,"[43795.0, 5512.0, 818.0, 122.0, 42.0, 5.0, 1.0]","[42008.43090041822, 4746.108028238907, 477.2350025678672, 31.164959459172426, 7.383837344604716, 0.6245489809627244, 0.26582278792227987]","[75369619.7861166, 8513781.905114384, 855731.4704500226, 55861.498830334895, 13180.53267430583, 1099.296553205116, 453.3945939525354]",203730.3
2024-02-19_2024-02-25,60362.16673182886,"[43928.0, 5219.0, 605.0, 69.0, 24.0, 0.0, 0.0]","[43358.93541728578, 4911.847765636273, 493.7135807079654, 31.711314019041648, 7.269446701507016, 0.655694500201003, 0.26398416917687995]","[77875844.43247348, 8822009.231309671, 886254.6999593783, 57097.83765063926, 13063.068352496812, 1191.9446316988806, 465.1505839937317]",203737.8
2024-02-26_2024-03-03,60369.166689467645,"[43742.0, 5281.0, 766.0, 87.0, 22.0, 4.0, 0.0]","[42836.827897701296, 4835.200352147897, 481.8108994606375, 31.463720814846912, 7.4641214934759255, 0.5239808915812472, 0.21981964859758008]","[77062996.6579411, 8696426.01538807, 866227.0455395983, 56596.25730240137, 13483.03003948711, 969.481548087585, 401.2015468301317]",203515.4
2024-03-04_2024-03-10,60376.16660543954,"[43762.0, 5377.0, 701.0, 79.0, 30.0, 3.0, 0.0]","[43002.53608610735, 4825.545063346907, 480.71751375278365, 30.147762992529064, 6.791221359739771, 0.5416693143161857, 0.24339477206966004]","[77446936.88494866, 8681630.513115088, 863728.9482144106, 54099.13431228741, 12191.424562170438, 978.2793973200372, 428.0179866457413]",203789.0
2024-03-11_2024-03-17,60383.1668672454,"[42947.0, 5405.0, 844.0, 123.0, 57.0, 8.0, 0.0]","[42231.50183804437, 4679.265990153486, 452.5634471832416, 28.96819890845934, 6.248405941772106, 0.4483611881714539, 0.18863506287220225]","[76157283.0345028, 8442964.305894123, 816172.4227945729, 52101.494943269434, 11244.637430575247, 823.40630759848, 362.03492236927497]",203720.6
2024-03-18_2024-03-24,60390.1669740744,"[39721.0, 5052.0, 809.0, 121.0, 38.0, 5.0, 1.0]","[39041.191112183384, 4369.219610145362, 420.265417370846, 27.647523957066518, 6.050103774103999, 0.4904805477698028, 0.1912146827979743]","[68020466.58787504, 7601317.8946379, 729434.6473105581, 48036.79539383921, 10503.739941713255, 809.3344179363879, 333.15696504792635]",191272.3
2024-03-25_2024-03-31,60397.16699016142,"[42376.0, 5241.0, 745.0, 89.0, 38.0, 5.0, 0.0]","[41780.0718168818, 4695.654614896266, 461.7046127826297, 29.672841338419566, 6.87826989221366, 0.555536266700846, 0.2407258834530819]","[75384362.37459952, 8469054.496030739, 832696.2626107044, 53489.06866497107, 12399.842218226815, 982.6945036723554, 434.18441413051875]",203766.6
2024-04-01_2024-04-07,60404.16686817145,"[43047.0, 5124.0, 663.0, 63.0, 22.0, 0.0, 0.0]","[42394.06191886714, 4739.820405505355, 467.7257334465933, 29.172004644659175, 6.78475609533533, 0.50562443857673, 0.20859332187374888]","[76677695.12419996, 8568408.068430655, 844505.6269004734, 52572.6008394362, 12189.92301525256, 914.79146565705, 387.47292846363996]",203920.8
2024-04-08_2024-04-14,60411.1671318287,"[41142.0, 4599.0, 486.0, 36.0, 13.0, 0.0, 0.0]","[41115.97624991789, 4644.114601089891, 459.964731988115, 30.6087008839133, 6.818238507759436, 0.6000353698500679, 0.2124659812759053]","[74187844.46734114, 8374879.513414125, 828970.4889245159, 54974.28475528091, 12264.975428534937, 1051.091096591127, 379.5465501416278]",203740.0
2024-04-15_2024-04-21,60418.1670802084,"[42065.0, 4755.0, 492.0, 25.0, 10.0, 0.0, 0.0]","[41965.38714698383, 4742.775631628235, 465.2087375237238, 29.073602577119303, 7.079859770191923, 0.5227887119120742, 0.14366372693430562]","[75840615.68171231, 8568874.649386184, 840256.7135795841, 52688.76281405084, 12783.506741869329, 995.8002662007242, 260.8209647396628]",203838.3
2024-04-22_2024-04-28,60425.1668747687,"[37267.0, 4340.0, 442.0, 36.0, 10.0, 1.0, 0.0]","[37007.6243427528, 4112.741153333521, 397.6098496838068, 25.045840375930474, 5.766587801421303, 0.42324279200416254, 0.17741272926666324]","[60816720.65686816, 6725408.87027043, 649122.3189921754, 40726.07782704827, 9404.821327254806, 703.0035776122877, 299.38435969954344]",184433.6
2024-04-29_2024-05-05,60432.1666519675,"[42606.0, 4875.0, 540.0, 50.0, 20.0, 0.0, 0.0]","[42243.13087298435, 4762.399004339959, 471.77948268016746, 30.162090236836846, 6.87784775734256, 0.5229982633947445, 0.20278627734660232]","[75661808.18813649, 8514973.516659077, 843051.8942513326, 53895.28085419466, 12305.492030644538, 908.4672313843215, 360.71828916523236]",203780.4
2024-05-06_2024-05-12,60439.16700694412,"[42094.0, 5057.0, 733.0, 97.0, 37.0, 5.0, 0.0]","[40803.48470568515, 4617.760402357508, 458.7055793401972, 29.548590954377417, 6.373869473252078, 0.5076473680971495, 0.2554462582966979]","[70874528.8185917, 8027748.338955062, 799243.1875470295, 51485.52287618357, 11264.742448074774, 879.9157752612683, 417.1358417123537]",203720.8
2024-05-13_2024-05-19,60446.16677731487,"[42274.0, 5631.0, 1044.0, 153.0, 84.0, 8.0, 2.0]","[40718.08618539018, 4613.551361471611, 451.738017271495, 28.092743676310825, 6.6544112503131165, 0.5372655135620324, 0.21061351570237188]","[73284512.84174612, 8310356.909318371, 815755.8500013946, 50912.03641686196, 12047.587141826993, 994.551267429163, 382.7880505557649]",203565.6
2024-05-20_2024-05-26,60453.16672048609,"[41768.0, 5026.0, 712.0, 79.0, 34.0, 1.0, 0.0]","[40495.516347352735, 4592.4228900918915, 449.94578788656776, 28.796045814216782, 6.513048939789209, 0.479691813399508, 0.173362020636876]","[72297027.73361637, 8194174.465405179, 801561.8193811466, 51114.64475535545, 11483.113598539258, 831.0062000252991, 284.7291450487937]",203762.6
2024-05-27_2024-06-02,60460.16671284756,"[36632.0, 4620.0, 685.0, 99.0, 32.0, 1.0, 0.0]","[35653.44747528351, 4042.758237596647, 394.8903306102109, 25.32213135825156, 5.4712834898059395, 0.4000388120885941, 0.19373063158435028]","[61902830.49740355, 7022054.477667654, 686814.0371024308, 44247.15405940885, 9538.121385663842, 677.6316104597538, 352.62761898383974]",173524.5
2024-06-03_2024-06-09,60467.166773263896,"[42042.0, 5185.0, 667.0, 87.0, 27.0, 2.0, 0.0]","[41329.087703054865, 4711.523044365345, 464.11405780218473, 28.600870625629554, 6.579556438909158, 0.509875488297572, 0.2030248062722892]","[73753461.17840435, 8413887.516489336, 830558.1084083997, 51315.62388914293, 11879.401435236545, 935.2501888087995, 387.4937229499482]",202062.7
2024-06-10_2024-06-16,60474.16671030116,"[41136.0, 5002.0, 667.0, 76.0, 21.0, 0.0, 2.0]","[40873.75890942871, 4683.795130459247, 460.5905222489809, 29.075826056005496, 6.66872141341278, 0.4208593344096812, 0.19778876007520244]","[72326747.9307229, 8287219.175792751, 816567.8439901948, 51780.833674664544, 11877.42424831716, 757.1896821358954, 375.26755445592994]",201745.5
2024-06-17_2024-06-23,60481.16693645853,"[38809.0, 4677.0, 607.0, 70.0, 22.0, 1.0, 0.0]","[38279.84959102122, 4387.707115441229, 430.68961525935555, 26.637333051180686, 5.922179870316654, 0.41575793273294565, 0.21447753442884046]","[67411676.0313539, 7728253.952173626, 759972.2405336178, 47130.910974799684, 10475.496871843754, 789.7938265343395, 389.37748752323756]",187673.1
2024-06-24_2024-06-30,60488.16673865738,"[39951.0, 4748.0, 531.0, 60.0, 16.0, 2.0, 0.0]","[39283.557793583095, 4431.987673560503, 431.7080175097557, 26.614751173032264, 6.052942022293077, 0.4953035811142411, 0.19224013033863288]","[67374521.39468524, 7607238.842607115, 742928.0347306072, 45859.19245071482, 10451.732133883203, 881.0940700259856, 321.5375801904562]",191395.3
2024-07-01_2024-07-07,60495.16677083331,"[42511.0, 5275.0, 698.0, 70.0, 22.0, 1.0, 0.0]","[41342.86603949757, 4696.387958576586, 458.7213636978852, 28.668764398522164, 6.631435877714326, 0.4833086640079405, 0.19866162484353483]","[73228018.7648514, 8319315.871232975, 813287.9743926822, 50825.15652523933, 11723.363750156685, 907.7408708706413, 328.8550630105368]",200354.4
2024-07-08_2024-07-14,60502.166909143525,"[19228.0, 2251.0, 245.0, 25.0, 5.0, 0.0, 0.0]","[18968.18704309185, 2164.9187240026017, 208.1628169698345, 12.866011373683385, 2.8773328809567515, 0.1835312004877482, 0.07585542556357117]","[27852488.60805403, 3174295.0757868816, 308001.52153515257, 19413.139536371647, 4405.225785266085, 293.12789038172446, 120.60694819279733]",103380.9
2024-07-15_2024-07-21,60509.16687048609,"[24415.0, 2913.0, 324.0, 27.0, 4.0, 1.0, 0.0]","[24187.77005079214, 2763.3156738072125, 266.03541736924785, 16.06860703920006, 3.9347863564392145, 0.28995198075757767, 0.1317281637375955]","[35401616.97948529, 4031129.6885845503, 387833.2571700126, 23488.221292612896, 5682.200489619737, 419.9676846450646, 205.41292171431277]",131342.7
2024-07-22_2024-07-28,60516.166657060414,"[36708.0, 4362.0, 444.0, 42.0, 11.0, 1.0, 0.0]","[36347.786274032595, 4152.814277105741, 405.83983509086056, 24.689052707857186, 5.390303322329065, 0.4252094962097671, 0.1617764459837517]","[63635439.80481329, 7260513.006553697, 710446.3700426756, 43371.55165554056, 9473.595435650823, 738.7402270109293, 287.0769965487155]",186650.1
2024-07-29_2024-08-04,60523.16692777791,"[17842.0, 2039.0, 232.0, 22.0, 3.0, 0.0, 0.0]","[17858.060530974617, 2027.861580160649, 195.9074056435475, 12.163033316900975, 2.746783837215212, 0.1982878589261781, 0.10772186788196142]","[31292239.137067184, 3548749.50098101, 345021.84590947535, 21254.24710215392, 4907.261514545252, 364.65046854972127, 163.25173336523676]",91711.5
2024-08-05_2024-08-11,60530.166704513686,"[40842.0, 4640.0, 492.0, 34.0, 13.0, 1.0, 0.0]","[40606.255024787686, 4580.449521215703, 443.769872691474, 27.757004023743175, 5.917640179272576, 0.4759392238939842, 0.2518297905457012]","[72434867.0251258, 8178720.540019053, 793010.1960148194, 49724.00463274801, 10586.626357129544, 829.5915881378917, 425.40268182573595]",200970.5
2024-08-12_2024-08-18,60537.16669236152,"[40444.0, 4922.0, 610.0, 47.0, 5.0, 2.0, 1.0]","[39971.91395774414, 4525.751644747048, 446.2808602840058, 28.846667896895802, 5.966758595027164, 0.4296428825238779, 0.20405700686750936]","[67095471.49566657, 7597216.254429858, 750953.4403806678, 48625.1647331626, 10034.469892261057, 778.0235032996386, 347.1960614835918]",192828.1
2024-08-19_2024-08-25,60544.1667016205,"[30966.0, 3678.0, 423.0, 30.0, 11.0, 0.0, 1.0]","[30565.16511826367, 3481.900357101682, 341.84940814329804, 21.34112955168835, 5.003713115715966, 0.35963773409071187, 0.16410323027384727]","[53959522.28612359, 6143323.364041024, 603108.2320151391, 37758.04919016015, 8852.217904269583, 628.4576446319033, 303.64665102975425]",157930.0
2024-08-26_2024-09-01,60551.16681585691,"[40059.0, 4601.0, 518.0, 45.0, 10.0, 1.0, 0.0]","[39563.0473099781, 4439.116679944555, 429.26012859042197, 26.628561649984373, 5.665971873538545, 0.47150811357112665, 0.19680263291706224]","[71221179.79436052, 8003292.583422958, 776505.2912418613, 48462.107309810584, 10289.15718977113, 859.3322074271421, 387.18504307881096]",202106.5
2024-09-02_2024-09-08,60558.16690115773,"[40619.0, 4805.0, 597.0, 54.0, 18.0, 1.0, 0.0]","[39944.42835915078, 4492.447520093006, 433.3692753465369, 27.5724533357857, 5.956091738605844, 0.45820832063158545, 0.20207833883060022]","[70503813.59742287, 7940016.782780009, 766718.4503091499, 48831.80649778241, 10666.44202784164, 778.2142049799257, 351.9714161440523]",197915.9
2024-09-09_2024-09-15,60565.1667167827,"[40337.0, 4733.0, 564.0, 66.0, 15.0, 3.0, 1.0]","[40233.38748828037, 4584.01067111911, 447.3987882166029, 28.12822904112862, 6.345748628995441, 0.47524185057258017, 0.2418925677246218]","[72419501.25671504, 8255715.131847577, 805362.8212075124, 50554.850740113005, 11400.156705306441, 836.1575445890534, 414.9302666130182]",202161.9
2024-09-16_2024-09-22,60572.16689479163,"[40108.0, 4708.0, 539.0, 48.0, 11.0, 1.0, 0.0]","[39582.094614820744, 4528.830102621214, 445.5447670280296, 28.601242499619623, 6.3590905416012715, 0.4868768295532, 0.2334336541973991]","[71113538.40526612, 8137227.069209329, 800354.6086868763, 51435.486166042756, 11413.234307428746, 852.3701483321563, 412.4865646830775]",201514.1
2024-09-23_2024-09-29,60579.16671180551,"[40302.0, 4656.0, 496.0, 40.0, 9.0, 1.0, 0.0]","[39794.35767969163, 4556.224333177082, 448.18577857665196, 28.185945499032503, 6.4301148207041, 0.47358056814717814, 0.2411380931494785]","[71578769.75113374, 8190961.743154861, 805388.8886191371, 50690.084529938016, 11529.324751605016, 857.8255797447243, 393.9379886305911]",201947.5
2024-09-30_2024-10-06,60586.16685000021,"[40357.0, 4824.0, 542.0, 43.0, 11.0, 2.0, 0.0]","[40117.869494640196, 4621.193872632224, 457.28344102877975, 28.762043641937183, 6.648290991728257, 0.4491002781757871, 0.19086866170692757]","[72468917.48383853, 8345279.7275980925, 825571.7596973289, 51862.73490749651, 12057.71949866856, 802.9689591534751, 361.941523291066]",202241.7
2024-10-07_2024-10-13,60593.16674618062,"[38632.0, 4594.0, 508.0, 54.0, 17.0, 0.0, 0.0]","[38690.03181758331, 4457.737955761187, 444.7152906893032, 29.05483516549823, 6.65327416399261, 0.6202476180545717, 0.22276607061045373]","[68685548.03128721, 7912125.759576304, 789098.040285846, 51506.40120829704, 11776.421190608824, 1081.7369351478137, 395.8433647931888]",193346.3
2024-10-14_2024-10-20,60600.16673275487,"[38982.0, 4603.0, 486.0, 32.0, 12.0, 3.0, 1.0]","[38760.88386452535, 4462.45972539326, 447.68375300007835, 29.560298057148692, 6.810628747828723, 0.5049359721113071, 0.25497842783144375]","[69052134.14371164, 7949637.836315541, 796691.469695356, 52486.97338755088, 12114.508683734543, 891.3887551141024, 453.77302665422565]",197713.9
2024-10-21_2024-10-27,60607.16679201383,"[38348.0, 4575.0, 487.0, 50.0, 21.0, 1.0, 0.0]","[38167.43339018142, 4427.3345929885345, 445.0082459275523, 28.812766768735262, 6.806853004979494, 0.4776392350963611, 0.23173176052180475]","[67817804.04037213, 7859644.436691139, 789458.836871332, 51085.58749569409, 12037.883166767439, 901.6182992044143, 426.4168906280976]",197500.4
2024-10-28_2024-11-03,60614.16704212961,"[40858.0, 4803.0, 539.0, 52.0, 12.0, 2.0, 1.0]","[40446.62140918815, 4666.424722456357, 470.2877862219549, 30.36697302724406, 7.230653459292732, 0.5608621671836871, 0.2759424480970594]","[72492759.57368271, 8353789.187440203, 840310.0841520363, 54174.65679473738, 12907.214734912712, 982.6775992469005, 485.61157761207113]",201932.4
2024-11-04_2024-11-10,60621.16672523145,"[39486.0, 4740.0, 581.0, 50.0, 13.0, 3.0, 0.0]","[39130.05197704814, 4524.385261868884, 460.32266889544763, 31.19978009247623, 7.23172944230142, 0.5535904890572627, 0.2311401769006053]","[70248315.32838218, 8117090.556185088, 825732.920329757, 55975.29651200104, 12972.476696579282, 954.7645580091906, 392.5679314654303]",200153.4
2024-11-11_2024-11-17,60628.16672465281,"[41318.0, 4860.0, 524.0, 30.0, 14.0, 2.0, 0.0]","[41021.38824924097, 4735.724024157193, 476.4602112490955, 30.282148685430126, 6.930750217190242, 0.5586720342627045, 0.2115809685606295]","[74060730.00063553, 8545304.78689546, 858642.2803706828, 54545.722630686956, 12485.63755791296, 1030.6011339381716, 381.86509931260997]",202118.4
2024-11-18_2024-11-24,60635.16687314769,"[41696.0, 4965.0, 571.0, 47.0, 23.0, 2.0, 0.0]","[41252.326465667764, 4793.304457091927, 489.0804248173338, 33.11342680634904, 7.269878202314005, 0.6713901350788866, 0.24966773377659476]","[74352159.80988853, 8632137.393515954, 881024.9347897667, 59491.41100927548, 13041.536749773515, 1207.938084905144, 441.55859222663054]",201791.1
2024-11-25_2024-12-01,60642.16681516197,"[41727.0, 4987.0, 545.0, 42.0, 8.0, 2.0, 0.0]","[41530.8158580747, 4823.684379576931, 488.069522161754, 32.57757979622085, 7.605504518088926, 0.6306535188214811, 0.2597657059636443]","[74831692.87089327, 8683663.18781625, 877854.3865862141, 58453.74368314912, 13589.246261006516, 1096.8470854123295, 455.16670901641993]",202292.4
2024-12-02_2024-12-08,60649.00021851856,"[42800.0, 5048.0, 651.0, 51.0, 14.0, 1.0, 0.0]","[42601.215114153965, 4885.559179412909, 488.18121257655383, 31.405431998662436, 7.112074668950877, 0.554521900519594, 0.2336256194612998]","[76705884.90536857, 8795250.9054715, 879176.1463102285, 56542.01687192058, 12765.59934228729, 997.5913193486298, 409.1147326928235]",202280.7
2024-12-09_2024-12-15,60657.58327025511,"[24477.0, 3062.0, 327.0, 27.0, 3.0, 2.0, 0.0]","[24156.29146449704, 2797.5677830020186, 283.86539861524983, 18.616798856113093, 4.352656070332748, 0.36614660263515747, 0.1513511691980814]","[43376088.35393144, 5023776.936522687, 509414.0297371211, 33412.996381389334, 7811.319522444945, 651.2194878630695, 258.8371582156876]",115535.0
2024-12-16_2024-12-22,60663.166699189256,"[41644.0, 4811.0, 572.0, 42.0, 15.0, 1.0, 0.0]","[41226.78359546114, 4760.389000027571, 478.21883721007003, 31.49456580910452, 7.863927157672141, 0.6494374767195005, 0.20361339779053433]","[72570575.97876847, 8385585.541720116, 843075.4719428229, 55533.08064175906, 13881.114533538088, 1118.1412278296204, 352.76153436526005]",196371.7
2024-12-23_2024-12-29,60670.16658391208,"[41768.0, 5036.0, 611.0, 42.0, 8.0, 1.0, 0.0]","[41542.8235919562, 4812.025474235159, 484.1532228684545, 31.48739638357341, 7.513953682957381, 0.5826594144581464, 0.21801496191868444]","[74061815.9687518, 8581839.721353061, 862719.2052607298, 56222.00935541871, 13423.995096820296, 1016.822105180657, 393.70081127893604]",200101.7
2024-12-30_2025-01-05,60677.16673958332,"[41548.0, 4927.0, 606.0, 43.0, 17.0, 0.0, 1.0]","[41638.91020878678, 4829.05931855901, 493.88006050681594, 31.89967891304244, 7.789173285555133, 0.6034545581027315, 0.2216796313375925]","[74533928.22558272, 8646694.318072991, 884496.3027863372, 57221.09739625157, 14037.55046828361, 1082.9296369735398, 417.04803548718894]",202176.4
2025-01-06_2025-01-12,60684.16672789375,"[42257.0, 5142.0, 625.0, 81.0, 18.0, 2.0, 2.0]","[41593.00656247489, 4844.9933179270965, 490.5989957977196, 32.43565620807997, 7.534819916258932, 0.6932083574012403, 0.23261183981175082]","[74558692.2830266, 8686716.851484243, 880114.1186452972, 58207.98638150466, 13535.225033965584, 1241.4382116270135, 429.1277626000193]",202203.8
2025-01-13_2025-01-19,60691.16678321745,"[42079.0, 5183.0, 654.0, 76.0, 24.0, 1.0, 1.0]","[41441.47316041013, 4828.496690027354, 492.5172448352881, 31.837208680845155, 7.731635594420199, 0.6069270398327402, 0.2168073885126583]","[70711086.22485897, 8244450.610464569, 841328.3156403302, 54446.64945038917, 13208.09438222924, 1035.7924989780586, 396.26958274084376]",200231.1
2025-01-20_2025-01-26,60698.16688043982,"[42987.0, 5390.0, 760.0, 95.0, 24.0, 4.0, 0.0]","[42420.39872111143, 4886.53595379175, 492.3003881221774, 32.20851912860946, 7.1959048845106075, 0.7411813889601717, 0.2258802889656593]","[75619319.12560935, 8717316.429248324, 877353.587497021, 57585.03731140766, 12842.520170120613, 1308.700848203452, 436.32699305250566]",199820.2
2025-01-27_2025-02-02,60705.16677754637,"[43704.0, 5501.0, 718.0, 81.0, 24.0, 4.0, 0.0]","[43111.495310334176, 5006.986291491769, 503.12429258576117, 32.779612189739495, 8.011624833673775, 0.5859407721056709, 0.2535399670806697]","[77318764.01487945, 8977888.968539583, 902911.2334695474, 58906.11777146179, 14419.852370657265, 1051.4996457254986, 421.16590393549376]",203382.6
2025-02-03_2025-02-09,60712.16677465245,"[43649.0, 5357.0, 737.0, 99.0, 41.0, 3.0, 0.0]","[42779.226373341866, 4981.3771786926245, 499.27004372959226, 32.46438041312876, 7.387350281031416, 0.5634386567450902, 0.21193154550092988]","[76674411.06274997, 8925774.382367784, 895276.9239356793, 58188.978073519866, 13288.59592392282, 1018.339838139155, 362.16439136217707]",203642.4
2025-02-10_2025-02-16,60719.1668284722,"[43211.0, 5249.0, 556.0, 52.0, 13.0, 4.0, 0.0]","[43005.78039018711, 5003.240084865496, 509.3036605466703, 33.808824486013656, 8.104430067739559, 0.6241288394123945, 0.25726482556338515]","[77216382.60852058, 8982273.090739356, 915238.5001857606, 60740.98863569107, 14630.590210885737, 1087.5896420420681, 442.44097150079597]",203194.9
2025-02-17_2025-02-23,60726.16690254595,"[42864.0, 5130.0, 591.0, 53.0, 16.0, 1.0, 0.0]","[42430.65023066668, 4940.8416645773605, 507.08570537859924, 33.735239877870484, 7.853000661957402, 0.6597898631166241, 0.23635481502894062]","[76115828.14473964, 8856890.718985718, 908698.9259535392, 60494.57156384564, 14080.515413373638, 1165.998677606051, 400.2389576074889]",203737.2
2025-02-24_2025-03-02,60733.16680416795,"[42368.0, 5079.0, 568.0, 35.0, 7.0, 1.0, 0.0]","[42137.9201433315, 4923.73836177647, 502.4824447165153, 33.920072419289596, 8.051349780694695, 0.6430293275982196, 0.2197961542441145]","[75890892.20674212, 8866155.478833068, 905201.1300051821, 61084.54382759953, 14524.425437304726, 1186.7078555933658, 377.4514026039685]",203769.1
