# ra : 166.114
# dec : 38.209
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2025-08-16_2025-08-16,60903.1669156249,"[364.0, 59.0, 8.0, 0.0, 0.0, 0.0, 0.0]","[364.8057742307621, 49.00126089500206, 5.022145867661006, 0.4929111969338788, 0.17247193972388802, 0.004259866638633591, 0.0]","[395380.541407146, 53268.9843739779, 5499.087709039808, 548.9574407477471, 178.20301365630584, 3.614282066262562, 0.0]",6538.6
2025-08-17_2025-08-17,60904.166643287055,"[249.0, 37.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[243.05001724495645, 32.29867926171602, 3.591189730485811, 0.24631310645045587, 0.05507101853236891, 0.0005899916513628401, 0.0]","[252670.8185368876, 33890.958173831204, 3753.0048471653104, 264.09816811046755, 54.386328378904636, 0.6044818257744926, 0.0]",5494.2
2025-08-18_2025-08-18,60905.1666472225,"[308.0, 50.0, 2.0, 1.0, 0.0, 0.0, 0.0]","[307.62918619848256, 43.908504851334804, 4.4809483148077645, 0.3031249842387419, 0.04962233363564407, 0.002781326750960536, 0.0]","[335944.85715526715, 48146.97805794231, 4968.027670119729, 342.2567380399934, 57.96961503229347, 6.022501808594909, 0.0]",6079.8
2025-08-19_2025-08-19,60906.16672743068,"[259.0, 42.0, 5.0, 1.0, 0.0, 0.0, 0.0]","[284.5252517481736, 40.12101236008238, 4.125617216601703, 0.29009781019681313, 0.04107141764990487, 0.012486177008098896, 0.0]","[307867.5039496226, 43450.502864661416, 4481.425893622937, 316.5108508552012, 46.7032614389812, 14.060935930689741, 0.0]",5838.3
2025-08-20_2025-08-20,60907.16658715242,"[13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14.274694980893143, 2.0579608018392643, 0.2724640079109738, 0.0349584705611434, 0.0, 0.0, 0.0]","[12180.51385280449, 1752.6158896465236, 236.46277838340652, 29.8696232865718, 0.0, 0.0, 0.0]",979.2
2025-08-21_2025-08-21,60908.16651794012,"[164.0, 21.0, 3.0, 1.0, 0.0, 0.0, 0.0]","[167.37661650924792, 22.56573202917116, 2.67192530277516, 0.1734921841509596, 0.03767722311615737, 0.0102581859445586, 0.0]","[170161.1284549533, 22740.248408074705, 2660.130559597347, 170.69148715858353, 39.314522383772044, 6.120544864650553, 0.0]",4561.1
2025-08-22_2025-08-22,60909.16665613417,"[1386.0, 182.0, 23.0, 4.0, 1.0, 0.0, 0.0]","[1391.0059130804107, 167.88241486344162, 17.116655203746728, 1.0890980014533584, 0.19725114632753232, 0.04550800080044355, 0.0]","[1420847.350736017, 177282.62990338408, 18489.467505442564, 1184.9623934315628, 214.9086921707952, 30.76640053642058, 0.0]",10692.1
2025-08-23_2025-08-23,60910.166794560646,"[5859.0, 676.0, 101.0, 10.0, 2.0, 1.0, 0.0]","[5569.250330506079, 614.98910575521, 56.84477542756189, 3.5643178814696914, 0.9224141018392401, 0.07929590534737856, 0.030126062132551458]","[8987321.634981513, 999965.1919299467, 93329.50947732759, 5859.022733344613, 1537.2191111023162, 108.50373416347979, 46.06429595498104]",28857.0
2025-08-24_2025-08-24,60911.166824073865,"[121.0, 9.0, 3.0, 0.0, 1.0, 0.0, 0.0]","[110.30604427673691, 15.6696533202316, 1.5120007489148954, 0.09927574784739204, 0.00881946127153865, 0.0, 0.0014320542001539137]","[114932.35987903019, 16337.310500126867, 1586.211154292848, 103.6541506227024, 10.03309135045686, 0.0, 1.5464949690166685]",3680.6
2025-08-25_2025-08-25,60912.16651481477,"[118.0, 14.0, 3.0, 1.0, 1.0, 0.0, 0.0]","[130.89342777086074, 19.994636624807146, 2.0123595953425895, 0.1721744088927746, 0.051359802574845036, 0.006376359893138466, 0.0]","[139338.17785709372, 21335.47179712214, 2166.71859299953, 186.3395711064912, 55.82801650607922, 7.896948425615545, 0.0]",4103.2
2025-08-26_2025-08-26,60913.1664668982,"[196.0, 29.0, 4.0, 0.0, 0.0, 0.0, 0.0]","[191.12885812031809, 27.424971793686154, 2.627306006328852, 0.12515283986790227, 0.04093313181023881, 0.004889224001162941, 0.0]","[215220.55153864156, 31097.949112010694, 3019.8086506735544, 147.33700139777997, 48.32294939636702, 4.245379349281948, 0.0]",4873.3
2025-08-27_2025-08-27,60914.16664791668,"[156.0, 17.0, 3.0, 0.0, 0.0, 0.0, 0.0]","[158.67682628266283, 23.733485754102595, 2.4475198975965777, 0.18248602280714582, 0.027269046188430124, 0.0, 0.0]","[176309.261212784, 26322.9598214305, 2745.5487753389957, 207.14397928162074, 32.60952466690121, 0.0, 0.0]",4412.3
2025-08-28_2025-08-28,60915.16658344922,"[137.0, 24.0, 3.0, 0.0, 0.0, 0.0, 0.0]","[124.43133229804535, 18.17060581990339, 2.262658548256582, 0.14009446570948497, 0.018435460694985664, 0.0006403093858413467, 0.0]","[136426.88580801155, 20052.313351929537, 2491.1646020770536, 147.91325243995587, 20.522025786301132, 0.3676325869611017, 0.0]",3961.3
2025-08-29_2025-08-29,60916.16669791644,"[23.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[19.982117859476134, 3.3897757076271557, 0.2827428952362976, 0.012052448121315286, 0.011803737460911748, 0.0, 0.0]","[19586.67641125719, 3317.2043753789735, 280.48009253046456, 12.3684272012446, 9.597662079272839, 0.0, 0.0]",1408.0
2025-08-30_2025-08-30,60917.16691145813,"[85.0, 19.0, 3.0, 0.0, 0.0, 0.0, 0.0]","[97.93295375179004, 13.556894369363192, 1.9969617989322612, 0.10135829882930321, 0.029943676073770603, 0.0, 0.0]","[108012.70249285844, 15002.865004816464, 2229.006903716292, 113.35783412359585, 30.77025178556142, 0.0, 0.0]",3609.5
2025-08-31_2025-08-31,60918.16704398193,"[175.0, 26.0, 5.0, 1.0, 0.0, 0.0, 0.0]","[174.15329948757466, 24.708885830223004, 2.6023259153294163, 0.21855540191232603, 0.0413668245649805, 0.0008096045693560615, 0.0]","[134282.47476942328, 18790.26102259638, 2081.320167727049, 181.67271674201817, 36.1893279170701, 0.7087085377218523, 0.0]",2947.6
2025-09-01_2025-09-01,60919.167254514185,"[529.0, 70.0, 11.0, 2.0, 0.0, 0.0, 0.0]","[504.0832779326687, 70.64043127224035, 7.26755198306267, 0.28921478774632664, 0.193313815476845, 0.0, 0.0]","[538305.8438822908, 76027.38233028793, 7980.163407159336, 337.5333436136024, 208.54970503766782, 0.0, 0.0]",7310.1
2025-09-02_2025-09-02,60920.1671783568,"[141.0, 25.0, 2.0, 1.0, 0.0, 0.0, 0.0]","[145.44439460875276, 21.59655474018526, 2.3558003532149674, 0.14157541815366353, 0.023330643531704554, 0.002913044163672882, 0.0]","[169942.3422416553, 25352.773866612155, 2773.3671881371456, 169.6742266346484, 25.783628519490833, 3.9886824074561518, 0.0]",4253.3
2025-09-03_2025-09-03,60921.16685914325,"[67.0, 10.0, 3.0, 1.0, 0.0, 0.0, 0.0]","[65.13486002890082, 9.751965315372354, 1.271096424952877, 0.0613721142834571, 0.01358411240044895, 0.0, 0.003671566734156289]","[72516.6501290502, 10924.907337646475, 1442.0970284548955, 69.20661014273627, 15.65205810661716, 0.0, 4.973648160768987]",2829.2
2025-09-04_2025-09-04,60922.16664212984,"[62.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[61.66438850571726, 8.255414640458083, 1.1309148621596323, 0.07094557135286553, 0.008359296163510208, 0.0, 0.0]","[68579.10935185548, 9224.121522855263, 1268.0423216513038, 78.7033126370862, 11.066253143863516, 0.0, 0.0]",2692.1
2025-09-05_2025-09-05,60923.16656261544,"[27.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.550434940141308, 2.9956828484691376, 0.3262111710456836, 0.021374386356797188, 0.0, 0.0, 0.0]","[23919.536511235532, 3178.6747246144705, 345.2658662789191, 23.538277317820047, 0.0, 0.0, 0.0]",1407.6
2025-09-06_2025-09-06,60924.166672337706,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
2025-09-07_2025-09-07,60925.16685046273,"[194.0, 29.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[191.93220456000154, 28.556245869019786, 2.9684650071116834, 0.1045116204838008, 0.08560050969560339, 0.0, 0.0]","[231017.19949964565, 34413.437279553706, 3574.503639793965, 121.86833285584733, 102.87168148941242, 0.0, 0.0]",4866.3
2025-09-08_2025-09-08,60926.16671111164,"[5836.0, 750.0, 98.0, 20.0, 2.0, 0.0, 1.0]","[5643.211621648983, 643.0804790272562, 64.37625785258916, 4.106468793782325, 1.0307104823941342, 0.08945997596671962, 0.02099993160553077]","[10145070.624838421, 1156622.459807139, 115683.41753101147, 7393.635671410599, 1874.1445253445754, 148.73753279176438, 38.46804260905087]",28870.7
2025-09-09_2025-09-09,60927.16658726893,"[68.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[64.07248291118815, 9.88544172488769, 1.1874425894581278, 0.09443298379617504, 0.027062917878809604, 0.0, 0.0]","[75664.87118484345, 11714.65046614565, 1401.9044057654664, 112.7093299183397, 28.88035114148733, 0.0, 0.0]",2838.7
2025-09-10_2025-09-10,60928.166775462625,"[4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.364293012879803, 0.26724345133657884, 0.003840091662578207, 0.0, 0.0, 0.0, 0.0]","[1425.5739364516826, 277.9596138442362, 3.9707228931648326, 0.0, 0.0, 0.0, 0.0]",58.3
2025-09-11_2025-09-11,60928.75044166684,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
2025-09-12_2025-09-12,None,None,None,None,None
2025-09-13_2025-09-13,None,None,None,None,None
2025-09-14_2025-09-14,None,None,None,None,None
2025-09-15_2025-09-15,60933.09784606479,"[495.0, 61.0, 7.0, 1.0, 2.0, 0.0, 0.0]","[492.106780987983, 59.160898020993606, 6.879438525424068, 0.3778393952219356, 0.2009382045223997, 0.031910789132853494, 0.0]","[88739.75570009898, 10758.875212490737, 1284.1800714560682, 64.969556221296, 33.291330509595724, 11.37977699154647, 0.0]",3361.4
2025-09-16_2025-09-16,60934.334982407585,"[5799.0, 690.0, 129.0, 24.0, 7.0, 1.0, 0.0]","[5585.336106554365, 637.9505751736714, 65.44580180219903, 4.3756920164238196, 0.9916886678657214, 0.11220179474081246, 0.0323637512639588]","[9127444.315539198, 1037543.1460922998, 105758.76272952562, 7116.080077321262, 1605.164081078857, 205.40748152481083, 49.02620134342189]",28857.1
2025-09-17_2025-09-17,60935.1667593748,"[5758.0, 725.0, 94.0, 17.0, 6.0, 0.0, 0.0]","[5584.867941122466, 636.6032098872934, 64.16544072814101, 4.059875210558382, 1.1328043171589466, 0.06875419194982045, 0.019107675248515445]","[10083784.376537075, 1149821.9027758285, 116019.18260861243, 7351.047941809282, 2027.7324718176396, 123.89551556250015, 44.68402617393777]",28862.0
2025-09-18_2025-09-18,60936.16681087959,"[5905.0, 711.0, 136.0, 25.0, 8.0, 2.0, 0.0]","[5651.404930904703, 642.8377032616607, 64.70999441985875, 4.357436151443423, 1.0440972491824292, 0.05602247590700481, 0.04679919701711713]","[10129604.208149333, 1151167.8244015279, 115449.85815789086, 7719.690572663708, 1852.8990383726855, 102.81701690306527, 72.86141424013877]",28863.2
2025-09-19_2025-09-19,60937.16647754627,"[2776.0, 352.0, 38.0, 3.0, 1.0, 0.0, 0.0]","[2737.5737346095325, 315.18075248362226, 32.126877014116516, 2.216441424955081, 0.5343613909103268, 0.025278964742303584, 0.01688348390790601]","[3507551.0426609316, 404166.9165207764, 41320.60520841943, 2879.433834442932, 689.7555723325256, 36.44208606693779, 22.74922169905913]",15156.9
2025-09-20_2025-09-20,60938.166506944384,"[5839.0, 756.0, 145.0, 26.0, 7.0, 3.0, 1.0]","[5615.261346110827, 642.8772295337272, 65.58991102917219, 4.20537028551381, 0.9780243843205432, 0.10170233875872323, 0.023614157118172455]","[10141115.579798397, 1160606.7434819266, 118403.9968081784, 7580.668992198975, 1771.271505518802, 187.71321951333113, 45.0974119225423]",28859.9
2025-09-21_2025-09-21,60939.16669189815,"[5784.0, 745.0, 98.0, 15.0, 8.0, 1.0, 0.0]","[5653.120024778698, 643.9109254262115, 64.55458185623588, 4.092278696034404, 1.0160279961437264, 0.06572477427222907, 0.03712414296445653]","[10189604.730263507, 1161149.9536368162, 116547.58365599092, 7404.784009616593, 1810.797167990674, 124.83886902504392, 56.7367087275818]",28909.5
2025-09-22_2025-09-22,60940.16683425923,"[5176.0, 624.0, 93.0, 13.0, 3.0, 0.0, 0.0]","[5040.586824596335, 576.7759109272376, 57.2875850801049, 3.811993228824303, 0.7006555118624125, 0.08955478569494837, 0.03863225737542782]","[8105020.817060088, 927711.525858533, 92048.3504172387, 6127.88789546617, 1125.2249296501348, 151.37607749444695, 64.62674128712757]",24841.8
2025-09-23_2025-09-23,60941.16699942121,"[5711.0, 769.0, 110.0, 12.0, 9.0, 1.0, 0.0]","[5540.897151914634, 641.3179997041773, 65.76668118336468, 4.427884315966811, 1.157829849477472, 0.11096593108125244, 0.04793667222426504]","[9798458.379632153, 1134546.0979118634, 116364.3223928304, 7836.917703601205, 2046.4625805161224, 186.09214711899523, 72.03319797916565]",27461.6
2025-09-24_2025-09-24,60942.166753588026,"[5470.0, 685.0, 85.0, 6.0, 4.0, 0.0, 0.0]","[5616.150726875211, 646.6559284835529, 65.7546174681584, 4.4516862792270135, 1.1669097041665448, 0.07761309822147267, 0.022934816053044444]","[10130995.268576462, 1166323.5942299336, 118605.7069746703, 8022.0370234147795, 2077.020434600616, 145.1814270573916, 39.7243300817995]",28861.6
2025-09-25_2025-09-25,60943.1664972219,"[5735.0, 718.0, 114.0, 13.0, 9.0, 1.0, 0.0]","[5600.064178368534, 647.8208684499718, 67.32484000002913, 4.4659327226640455, 1.1254209399763597, 0.09313014858775609, 0.024567337163792193]","[10092570.242675684, 1168068.7327106753, 121369.8535759827, 8036.378171081429, 1982.7816006890387, 170.94708561603417, 51.19109341090842]",28863.1
2025-09-26_2025-09-26,60944.16674097227,"[5032.0, 611.0, 78.0, 6.0, 6.0, 1.0, 0.0]","[4936.587632364077, 575.7303691541347, 59.233712628081484, 4.147221967663849, 0.9704799961294284, 0.0629336115562272, 0.015395071308727285]","[8337046.311739192, 972862.3483553643, 100159.57577755071, 7053.267465397121, 1631.8790020032698, 109.61229350153165, 27.15528569373545]",26590.3
2025-09-27_2025-09-27,60945.16639780095,"[5667.0, 663.0, 99.0, 13.0, 8.0, 2.0, 0.0]","[5464.4977115939255, 640.1897203904343, 67.62958378168727, 4.493264460771653, 1.2093187422362022, 0.09984234561137721, 0.03225461493105825]","[9866827.292017037, 1156183.0049735636, 121653.6452174587, 8105.511450144482, 2200.0336217433214, 182.66854619052376, 69.44695979468474]",28860.0
2025-09-28_2025-09-28,60946.16669710653,"[3667.0, 461.0, 95.0, 11.0, 5.0, 0.0, 0.0]","[3587.6341544170955, 435.38588220490954, 45.79685517558871, 2.909183659926235, 0.7816477690883473, 0.051238069112670925, 0.02045586813404039]","[5445046.333219861, 660919.5889297131, 69477.87906157266, 4376.298458198826, 1178.9950715242476, 70.5408555566492, 33.77985796495547]",23009.8
2025-09-29_2025-09-29,60947.16712905115,"[4895.0, 657.0, 136.0, 27.0, 11.0, 2.0, 0.0]","[4677.991666664316, 541.4969986060408, 55.9695597134745, 3.752753237003969, 0.8504743775438353, 0.07644951576922036, 0.027763378212833967]","[7616947.723865642, 882168.6181409622, 91264.80621807424, 6118.045884555453, 1366.1772898364723, 118.38797915095543, 45.14079964646678]",25295.2
2025-09-30_2025-09-30,60948.1672865749,"[5802.0, 672.0, 140.0, 31.0, 12.0, 2.0, 0.0]","[5578.9252802552655, 648.9687957750153, 67.74639812092707, 4.848989094232147, 1.0888639384231869, 0.10065811923166047, 0.033978434522900766]","[10067887.913738666, 1170975.2403537165, 122240.09366513765, 8758.528271626614, 1980.5216927508295, 186.41752247592592, 53.56874961885365]",28863.8
2025-10-01_2025-10-01,60949.16696365757,"[5948.0, 846.0, 161.0, 37.0, 17.0, 6.0, 0.0]","[5696.579745046414, 665.0576232128058, 67.95275589421915, 4.300494545270799, 1.0796266052076233, 0.0939309235820643, 0.032071765160061806]","[10253268.923437314, 1197186.4946807509, 122514.93706163221, 7769.420926678368, 1960.4354819207933, 169.68930569013997, 55.176026972566646]",28857.6
2025-10-02_2025-10-02,60950.166856134274,"[5694.0, 776.0, 137.0, 28.0, 14.0, 2.0, 0.0]","[5597.078196419585, 648.4601464189244, 67.9439595085524, 4.753884028266482, 1.0398770557975747, 0.1100436276662412, 0.02192844988912982]","[9948930.79834725, 1151771.1411816895, 120621.39853452421, 8435.951829836456, 1860.0387948996613, 187.56777940941922, 39.91701458701972]",28868.3
2025-10-03_2025-10-03,60951.16674849529,"[3759.0, 633.0, 127.0, 36.0, 19.0, 4.0, 0.0]","[3602.162681440956, 433.2805862014576, 45.63032194571599, 3.175351052314861, 0.7353187366053376, 0.03891842178123658, 0.04846375392799407]","[5600098.5948105045, 673806.5915190299, 70949.35649145854, 4921.680491349138, 1146.0647196555426, 63.88946615583761, 70.36883713022294]",23917.1
2025-10-04_2025-10-04,60952.16676701381,"[5656.0, 757.0, 170.0, 47.0, 23.0, 6.0, 0.0]","[5300.062799382102, 609.3702689743983, 61.819501841652794, 4.330625707177621, 1.0813265372812682, 0.11308281160111155, 0.03475966445497834]","[8125987.101196634, 934685.9600936921, 94795.83178700243, 6613.003777234292, 1629.41577466139, 170.80604223377537, 51.04690312618515]",22124.1
2025-10-05_2025-10-05,60953.16701689789,"[5875.0, 780.0, 149.0, 27.0, 14.0, 3.0, 0.0]","[5635.095312473266, 654.9794656313827, 68.15833448449824, 4.858002202089899, 1.0554772449141507, 0.08319553198546706, 0.022836074009316896]","[10189507.154197, 1185025.1464035762, 123178.60376464062, 8774.787246298833, 1906.1372027309199, 147.92857795520243, 45.06551735362306]",28862.2
2025-10-06_2025-10-06,60954.16677094894,"[3736.0, 531.0, 87.0, 23.0, 12.0, 3.0, 0.0]","[3526.1425408891373, 420.4113763036112, 44.2638845040494, 3.0860254154049773, 0.6741170563576394, 0.07037758443808956, 0.0320573380992256]","[5254394.239070108, 626819.9191891329, 66053.90235018343, 4583.103182327073, 1024.672911016454, 104.2948860453367, 45.32695192856382]",22398.9
2025-10-07_2025-10-07,60955.16663888891,"[5808.0, 775.0, 143.0, 18.0, 7.0, 2.0, 1.0]","[5619.103325202436, 668.0958828712809, 70.56663508627234, 4.70867682087429, 1.322772529469688, 0.07327843433019232, 0.03206664487623714]","[10146768.739617264, 1206764.049569943, 127526.11955793021, 8467.98155912601, 2374.886591967717, 126.29240325625702, 66.31568891116825]",28871.1
2025-10-08_2025-10-08,60956.16725254606,"[5615.0, 719.0, 141.0, 22.0, 7.0, 0.0, 0.0]","[5653.815692963222, 670.9579007003002, 72.31518263670084, 5.24356686365648, 1.301597309420019, 0.1311525508940113, 0.03561439916529439]","[10211011.140297309, 1210876.7546034018, 130428.4026475053, 9454.451502654303, 2365.3790301370414, 222.08792619208648, 64.39080126408403]",28867.1
2025-10-09_2025-10-09,60957.16724282392,"[5830.0, 803.0, 160.0, 34.0, 7.0, 4.0, 0.0]","[5656.491768815253, 670.9982405438635, 71.92140935919544, 5.443059825259173, 1.1826902459993076, 0.08757788919349785, 0.04015321731189518]","[10210229.979430992, 1211892.325804093, 129895.23671313199, 9771.299190350854, 2169.4125856409946, 159.04691653208795, 58.25660809303235]",28861.3
2025-10-10_2025-10-10,60958.16715844908,"[5442.0, 697.0, 106.0, 15.0, 3.0, 0.0, 0.0]","[5242.283803643562, 613.8934436169703, 66.64435733260393, 4.4253920334137, 1.0282766048503074, 0.09139528290929154, 0.024154812226070126]","[8389393.81156391, 983147.563199102, 106806.54356696445, 7094.001515089154, 1616.5617630805475, 134.7867480003174, 39.95632330509247]",24838.7
2025-10-11_2025-10-11,60959.16703078683,"[5759.0, 730.0, 107.0, 12.0, 5.0, 1.0, 0.0]","[5651.160528605519, 678.6725892203183, 72.30540016153614, 5.078461058263208, 1.3602598478854322, 0.15409055095708948, 0.0591523016517718]","[10031069.396662746, 1202895.372525188, 128310.22625814716, 9026.873152612263, 2370.08276489773, 258.1934975914064, 87.95687329474227]",28856.7
2025-10-12_2025-10-12,60960.166766088,"[5330.0, 681.0, 111.0, 16.0, 1.0, 0.0, 0.0]","[5311.737313567003, 635.4040911249463, 68.34965323380295, 4.667469466725007, 1.158994991981435, 0.0715239274567094, 0.04033355872097284]","[8467375.915735167, 1012219.2799678792, 109011.56271990665, 7384.999512326343, 1836.8239814039785, 130.97083894617754, 66.70980606548925]",24829.0
2025-10-13_2025-10-13,60961.16666874985,"[1261.0, 201.0, 24.0, 0.0, 1.0, 0.0, 0.0]","[1232.369046621807, 170.65008756842454, 18.126681498357975, 1.2678813964674513, 0.26798112432938753, 0.018851946610269912, 0.02029179534758854]","[1392963.1981949508, 193534.86148047898, 20676.79832894994, 1465.5962638487713, 292.6705106631182, 22.939792493863806, 27.48922186430837]",14542.6
2025-10-14_2025-10-14,60962.16684837947,"[5796.0, 758.0, 119.0, 13.0, 7.0, 1.0, 0.0]","[5663.027955486248, 685.9793127898064, 73.38853945025384, 5.495769843153868, 1.2674272217642595, 0.09767222281346097, 0.030357269733536075]","[10236003.717263194, 1239397.1101080952, 132861.6358206387, 9868.106176643034, 2288.1141509567747, 163.4585113846566, 53.054871212276424]",28859.4
2025-10-15_2025-10-15,60963.16676979138,"[5637.0, 775.0, 114.0, 6.0, 3.0, 0.0, 0.0]","[5529.499600337577, 665.5607016635971, 70.43811543404789, 5.161696267093567, 1.2412473266148236, 0.1603836632694488, 0.028353596035494876]","[8763712.181582995, 1055298.5179222443, 111785.3195595392, 8153.849855295371, 1980.804857975302, 232.53405302308965, 48.00072114731117]",25171.8
2025-10-16_2025-10-16,60964.16693530086,"[5935.0, 760.0, 110.0, 13.0, 2.0, 2.0, 0.0]","[5672.4465052734295, 689.1382188719036, 75.79082473513387, 5.237608588483327, 1.2550081010583212, 0.08359443917036563, 0.028717251855491108]","[10247428.813090855, 1245141.24956349, 136869.88721303325, 9491.540855406127, 2283.551001313624, 141.78406421511025, 49.3473315724855]",28874.7
2025-10-17_2025-10-17,60965.16695497682,"[5945.0, 700.0, 128.0, 19.0, 12.0, 0.0, 0.0]","[5622.2973464116385, 676.0136326763724, 75.60296197018175, 5.294514347209136, 1.262985717267667, 0.09960156036265623, 0.036268939462784894]","[10163818.61986026, 1223416.104249688, 136345.52184208087, 9529.507774787111, 2277.603489580165, 171.82350983804923, 69.51310031761459]",28878.0
2025-10-18_2025-10-18,60966.16701527788,"[5868.0, 814.0, 173.0, 38.0, 15.0, 4.0, 0.0]","[5609.022530435549, 683.9886100076732, 77.61953213746362, 5.417065336069663, 1.3756828572603594, 0.0875046261116815, 0.05169955490728557]","[10134934.665260417, 1235399.948637473, 140073.10300741976, 9764.898706823737, 2481.0514376344154, 157.1636834013767, 80.72891640033473]",28863.7
2025-10-19_2025-10-19,60967.167081597145,"[5795.0, 770.0, 135.0, 10.0, 13.0, 2.0, 0.0]","[5648.236383608403, 686.6272782257555, 75.91875445101111, 5.426234328921197, 1.446135644518991, 0.12736748776002288, 0.039232206282709]","[10219803.959755287, 1241134.9453478793, 137370.2622833135, 9791.531137425749, 2614.567258268623, 228.21718754648435, 80.12069841610807]",28870.5
2025-10-20_2025-10-20,60968.16676493069,"[5667.0, 727.0, 108.0, 17.0, 3.0, 1.0, 0.0]","[5689.363584391225, 697.6138778997569, 75.69049595641118, 5.448103534036255, 1.4488696647868087, 0.09903490273133513, 0.03414418497528516]","[10298191.331888396, 1260040.8942054322, 136640.53232659408, 9776.981401170364, 2591.630497934506, 188.68380400806672, 67.69081910646663]",28882.8
2025-10-21_2025-10-21,60969.16721377296,"[5756.0, 755.0, 111.0, 6.0, 4.0, 0.0, 1.0]","[5593.652501963559, 683.5189632036039, 75.00708400870128, 5.244615304262564, 1.3933984760393752, 0.0935577073568561, 0.05648137702011479]","[10110633.354072876, 1235543.0682585281, 135427.76132420707, 9506.272413110586, 2509.549661227969, 166.67220677334078, 93.4694309887103]",28884.4
2025-10-22_2025-10-22,60970.16691076394,"[5805.0, 712.0, 102.0, 17.0, 3.0, 0.0, 0.0]","[5601.258165628382, 684.4450902932504, 75.0473543565599, 5.382193307560381, 1.3146294987918559, 0.1173777387679002, 0.043679332835097257]","[10122979.293599239, 1235747.7231909423, 135574.3304759894, 9690.163224008953, 2385.3669251901756, 197.81548507753033, 74.50034247735016]",28915.3
2025-10-23_2025-10-23,60971.16704050887,"[5873.0, 786.0, 124.0, 17.0, 6.0, 0.0, 0.0]","[5668.137997944343, 689.1830723121344, 75.96260041345839, 5.719385116402944, 1.3121037865150993, 0.09776319648798114, 0.045255908865385074]","[10244512.156910114, 1245783.0338543686, 137228.72872845363, 10288.900317480666, 2370.358147816075, 186.83343159004684, 71.67933019724511]",28912.7
2025-10-24_2025-10-24,60972.1668402779,"[5741.0, 783.0, 97.0, 12.0, 5.0, 0.0, 0.0]","[5734.366379102642, 698.5822999557755, 77.10248449057283, 5.470850163946339, 1.3994509801367436, 0.10579439401383961, 0.03284249559015973]","[10385814.174536468, 1264054.60508296, 139310.55207980846, 9817.924005413552, 2528.910796525946, 196.16084115823367, 54.006647251406264]",28912.1
2025-10-25_2025-10-25,60973.16669571724,"[5753.0, 716.0, 88.0, 8.0, 6.0, 2.0, 0.0]","[5733.309026587055, 702.1149993249904, 78.18869267061794, 5.61361154823069, 1.4767407189126525, 0.1250585255951465, 0.05316956561501721]","[10376357.005975898, 1269312.964404278, 141271.3967237953, 10137.29873676736, 2669.3907570980064, 219.97523572950257, 81.1067074686198]",28898.0
2025-10-26_2025-10-26,60974.16699606463,"[5815.0, 821.0, 86.0, 8.0, 3.0, 1.0, 0.0]","[5751.6623519259365, 707.1222703536836, 77.50283363081617, 5.4370212892205885, 1.5448669089126827, 0.0900200134701825, 0.027869985452470297]","[10392090.108650053, 1277401.6150093053, 139826.20335890222, 9816.932207163276, 2792.899253727076, 184.4099109840557, 46.45786128450778]",28910.6
2025-10-27_2025-10-27,60975.1668209494,"[5600.0, 725.0, 108.0, 9.0, 4.0, 0.0, 0.0]","[5525.0368147606505, 682.2053084173594, 75.28525279987267, 5.751161764109502, 1.3070833171155158, 0.1471850770896784, 0.028019553592964368]","[9926225.500175796, 1223584.6599604336, 134999.64536871636, 10249.226193061397, 2343.5749604438897, 251.76009979791968, 47.13153788057913]",28642.6
2025-10-28_2025-10-28,60976.167034374965,"[5757.0, 752.0, 114.0, 19.0, 9.0, 0.0, 0.0]","[5688.433336503182, 692.3929511189588, 76.42528210601502, 5.293025287283947, 1.3174424658606663, 0.10293601294797276, 0.06464441671128351]","[10285033.20550285, 1249495.8606154022, 137949.37555085903, 9626.483790742695, 2369.610119685554, 196.46638003058862, 106.88272836163782]",28867.8
2025-10-29_2025-10-29,60977.16703171286,"[2641.0, 364.0, 60.0, 7.0, 1.0, 0.0, 0.0]","[2657.4440657293408, 318.1659779254865, 36.1683587383497, 2.3489265074251358, 0.5798962794319954, 0.06624303909541132, 0.02212594946772842]","[2670065.4925437304, 327480.61358249054, 37025.682974383024, 2427.4485592855062, 633.2128997220606, 61.04941478685472, 22.387793543660294]",14077.6
