# ra : 166.114
# dec : 38.209
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2024-10-01_2024-10-01,60584.166703819465,"[5737.0, 667.0, 79.0, 3.0, 1.0, 0.0, 0.0]","[5677.717161163263, 654.9865333307492, 64.02990206117138, 3.8928355831829013, 0.9677656469552567, 0.07752110148547063, 0.020942963025420123]","[10262427.58011028, 1183219.4071446802, 115589.74691864967, 7045.6329551034705, 1767.8887001728745, 128.01334818163483, 40.243743982540344]",28880.2
2024-10-02_2024-10-02,60585.16705474547,"[5893.0, 708.0, 74.0, 6.0, 0.0, 0.0, 0.0]","[5744.206501730923, 662.8726536964472, 64.66916374159047, 4.038115970039714, 0.9337382187144695, 0.08421548930350445, 0.023639844469213096]","[10379280.335825495, 1198225.589064012, 116958.21816939033, 7300.002218812151, 1686.0315112592866, 163.74110856956025, 40.598902506562766]",28902.7
2024-10-03_2024-10-03,60586.16676956009,"[5716.0, 710.0, 82.0, 8.0, 1.0, 0.0, 0.0]","[5796.903014298789, 668.0872059764577, 67.3658958207263, 4.2620763558520105, 0.923669259718148, 0.047803127303301704, 0.03962801512692183]","[10460448.716555368, 1205956.263189962, 121433.0743041717, 7635.525779211941, 1692.708116996875, 82.05144205424855, 76.46339634679696]",28926.1
2024-10-04_2024-10-04,60587.16709375022,"[5718.0, 733.0, 84.0, 9.0, 3.0, 0.0, 0.0]","[5761.9221420554195, 662.463186370463, 67.08342620766776, 4.303658479601971, 0.9015927904962603, 0.05401728771330505, 0.029172280054395334]","[10412094.207288925, 1196402.6814481167, 121130.61972328965, 7764.929693867278, 1629.6861648478919, 101.1744608071101, 51.39447692624174]",28874.4
2024-10-05_2024-10-05,60588.16683333346,"[5752.0, 688.0, 82.0, 4.0, 1.0, 1.0, 0.0]","[5725.89329548328, 663.3621744449097, 65.40055780351867, 4.421732853887555, 1.0259294621190655, 0.06771957883905882, 0.037431451009116976]","[10343457.639484182, 1196587.3183080682, 117995.89699763226, 7945.0427066163475, 1841.7611265258836, 130.8132687754777, 67.50627382181199]",28903.1
2024-10-06_2024-10-06,60589.16711307873,"[5722.0, 651.0, 70.0, 6.0, 2.0, 0.0, 0.0]","[5708.6847139773145, 655.5256199880439, 65.19143460651283, 4.064964629256859, 0.922475664150556, 0.04697605602381821, 0.02690932489338735]","[10299656.426069034, 1182990.858674132, 117705.83279708438, 7348.595386917887, 1688.2385866697086, 86.87141050294336, 60.24329703688404]",28889.5
2024-10-07_2024-10-07,60590.16689930542,"[5724.0, 703.0, 76.0, 6.0, 2.0, 0.0, 0.0]","[5678.544865521823, 656.6248576805115, 65.4998895632387, 4.273164553647564, 0.8336809596703575, 0.08050580451615276, 0.030844546103229314]","[10260332.691894218, 1186646.5839432988, 118553.26323134938, 7675.919149949581, 1541.3924309030015, 141.48649005356407, 50.51843381379941]",28902.2
2024-10-08_2024-10-08,60591.16691018507,"[5622.0, 681.0, 71.0, 11.0, 1.0, 0.0, 0.0]","[5681.397201184938, 653.7872799351172, 66.2693996096897, 4.118229219177816, 0.9635343824540223, 0.1477850691105447, 0.023001720202140932]","[10261838.508961236, 1180020.5446511828, 119470.80117740337, 7387.149336623222, 1723.009774437279, 248.3803868966522, 43.497311648318586]",28902.6
2024-10-09_2024-10-09,60592.16679895844,"[4062.0, 468.0, 47.0, 2.0, 2.0, 0.0, 0.0]","[4066.582494832194, 461.5640077669131, 46.887618242272765, 2.9476337062166147, 0.6481810312488233, 0.02538894386648395, 0.025529446860558917]","[6187292.05675258, 701437.2382226991, 71281.30059957675, 4495.118629725942, 991.6094181085778, 35.889308224285024, 51.8610564289016]",20107.4
2024-10-10_2024-10-10,60593.16688402765,"[5758.0, 696.0, 79.0, 9.0, 1.0, 0.0, 0.0]","[5814.3681178565175, 666.0050860296185, 66.35913928890903, 4.370043386021898, 1.076588640729021, 0.09315430538947939, 0.034146685351512746]","[10496789.008461542, 1201531.768751523, 119378.03474555096, 7901.525317855352, 1922.126006567946, 172.86560805365102, 59.58862439965476]",28856.8
2024-10-11_2024-10-11,60594.16704849551,"[5895.0, 676.0, 77.0, 13.0, 4.0, 0.0, 0.0]","[5888.340851626262, 681.7476049550143, 66.45528185968017, 4.405599043008872, 1.064636479908684, 0.07864775032010322, 0.015648423964097442]","[10638743.736033306, 1230259.8627497698, 120065.85423614475, 7965.255114111625, 1908.7311875008838, 159.858559824161, 28.7782679921271]",28859.5
2024-10-12_2024-10-12,60595.1669377314,"[5764.0, 723.0, 77.0, 9.0, 6.0, 0.0, 0.0]","[5808.646486306654, 668.6969731178926, 66.98866068510026, 4.340539566350468, 1.0841189168048229, 0.10644418449688398, 0.04907521761700628]","[10465676.508757226, 1205661.0240489244, 120785.21966468327, 7844.5698750351185, 1932.0747663725401, 190.96830182460582, 79.02681884201465]",28859.6
2024-10-13_2024-10-13,60596.16674467609,"[5807.0, 647.0, 81.0, 4.0, 1.0, 0.0, 0.0]","[5752.151800254926, 669.3121462761181, 66.25530144041245, 4.5996256910749995, 0.982533753176877, 0.08832156035492371, 0.044520030511908115]","[10374875.52042717, 1206568.7372089054, 119563.56663113771, 8236.863784996189, 1757.4776067185976, 132.28828027089452, 82.5728516683727]",28858.2
2024-10-14_2024-10-14,60597.16689629662,"[4763.0, 602.0, 47.0, 4.0, 1.0, 0.0, 0.0]","[4691.414962622803, 550.1315560939298, 55.71400772606101, 3.8778765627309566, 0.83261280524702, 0.08233186064535067, 0.03767811871902885]","[7774671.95446412, 912706.1843595788, 92267.39559555636, 6371.424293972301, 1363.9836251894042, 142.56114294680108, 66.73584468330257]",25823.0
2024-10-15_2024-10-15,60598.16687708332,"[5219.0, 617.0, 60.0, 2.0, 1.0, 0.0, 0.0]","[5301.72131317197, 612.030865707745, 60.73200019925999, 4.067264809020632, 0.9185139499516923, 0.08275283469541096, 0.02909212695443641]","[9277903.966197032, 1071889.3793109169, 106333.21197943937, 7120.7471076155225, 1611.9033061950538, 143.10107105297715, 56.88905764798908]",27591.4
2024-10-16_2024-10-16,60599.16675856501,"[5942.0, 689.0, 85.0, 5.0, 1.0, 0.0, 0.0]","[5841.776802062152, 668.9410586527143, 66.95098947566267, 4.56491738795044, 0.911534494398183, 0.08133906600342193, 0.04895484844005114]","[10532564.923672915, 1205313.134875194, 120551.4179211799, 8148.182916093118, 1670.9409790242285, 159.43641459054516, 87.1242241123477]",28861.3
2024-10-17_2024-10-17,60600.16681099559,"[5679.0, 651.0, 68.0, 3.0, 1.0, 1.0, 0.0]","[5662.581698187772, 650.7678158104194, 64.63924967491532, 4.215858779153856, 1.1826428507179831, 0.06068540684915213, 0.017949294682500925]","[10261119.614050731, 1179281.986732314, 117195.67721388275, 7606.162403307833, 2135.0581955834296, 104.40988195258242, 41.635304739141716]",28857.2
2024-10-18_2024-10-18,60601.16680520777,"[5806.0, 662.0, 63.0, 4.0, 1.0, 1.0, 0.0]","[5778.912888385057, 663.8422391074193, 65.65244262857627, 4.030511092879293, 1.0302118458617038, 0.05362540934651404, 0.04241741165931094]","[10447340.759128116, 1200010.3631414885, 118441.5035596203, 7322.192932686712, 1850.666487887132, 100.95429912974173, 73.59976748808562]",28859.5
2024-10-19_2024-10-19,60602.16676655083,"[5865.0, 678.0, 86.0, 6.0, 2.0, 0.0, 1.0]","[5804.554740985706, 662.2698683274082, 68.2235807999983, 4.401874181630694, 1.0236863504638467, 0.07269671127114427, 0.03573592373899971]","[10482512.097986627, 1196388.6034754433, 123099.5964040756, 7993.5432271247955, 1839.5617021900907, 119.45570088294917, 57.523027387753864]",28862.8
2024-10-20_2024-10-20,60603.16670266181,"[5708.0, 704.0, 77.0, 8.0, 5.0, 1.0, 0.0]","[5679.921459109887, 654.4763216936223, 65.77148249560484, 4.4019952437828245, 0.9114264511882946, 0.07150468330031302, 0.04315070363711581]","[10276020.828212101, 1184048.1844206045, 118802.6670216015, 7924.720506750589, 1642.394387665205, 121.47024455850573, 70.26580059560507]",28858.7
2024-10-21_2024-10-21,60604.16681053228,"[5723.0, 712.0, 88.0, 10.0, 11.0, 1.0, 0.0]","[5693.447448985189, 658.7325979298528, 66.1144604181302, 4.173221906062171, 1.0143297407223848, 0.08934213115742565, 0.020435212854356198]","[10292777.327323353, 1189389.7167331092, 119270.46835165298, 7521.220505080898, 1833.9312863568236, 171.2404360475177, 52.767810620215975]",28856.7
2024-10-22_2024-10-22,60605.16690868026,"[4516.0, 537.0, 56.0, 9.0, 4.0, 0.0, 0.0]","[4515.919896273623, 533.285424828231, 52.5136848297596, 3.5643949276006244, 0.8290551538001592, 0.05013644952296649, 0.0410040438298171]","[7391723.995764449, 870022.761505049, 85572.40792678305, 5785.702509250036, 1344.8402864216328, 80.12816774940339, 66.5061248771577]",25828.2
2024-10-23_2024-10-23,60606.16646307883,"[5559.0, 675.0, 66.0, 5.0, 1.0, 0.0, 0.0]","[5597.853226333936, 645.7386696958831, 64.90152640428248, 4.38323259586265, 0.9660390654324346, 0.0856817418780028, 0.013616871809431674]","[10148728.027310364, 1169889.3540790363, 117707.9977689443, 7839.5019853696895, 1733.093467209528, 161.22531753551556, 31.585376080055397]",28858.3
2024-10-24_2024-10-24,60607.166564698986,"[5146.0, 627.0, 64.0, 7.0, 3.0, 0.0, 0.0]","[5176.963350868167, 603.5531344066314, 61.33160869678485, 3.9515617642172414, 0.8665714418138386, 0.06201693985602487, 0.026922749666096535]","[8978383.41242758, 1046327.9271804005, 106486.41803676338, 6891.927683842161, 1491.1373091877808, 121.96839010318484, 48.37048951299967]",27357.2
2024-10-25_2024-10-25,60608.166674653374,"[5723.0, 660.0, 59.0, 5.0, 1.0, 0.0, 0.0]","[5638.953782939576, 652.6918987138707, 65.83387475253555, 4.105939090153127, 0.9931570983445817, 0.06337049293956502, 0.054928720455655625]","[10182404.843392072, 1179566.6762317768, 118805.96605978295, 7480.478990146737, 1785.9574381069115, 132.44393006682606, 92.37847364273739]",28857.3
2024-10-26_2024-10-26,60609.16668969931,"[5841.0, 681.0, 77.0, 8.0, 0.0, 0.0, 0.0]","[5797.302324228984, 670.3919449002352, 67.66303415829793, 4.20129515660086, 0.9671141055024829, 0.06746114855622307, 0.03175141813566981]","[10433133.100918839, 1207084.0244140415, 121633.58965044172, 7546.051322056311, 1751.8913347759976, 124.0726978514716, 58.72435670354431]",28864.1
2024-10-27_2024-10-27,60610.16677662052,"[5840.0, 683.0, 77.0, 6.0, 1.0, 0.0, 0.0]","[5746.993360551953, 662.9409225138281, 66.65005666776179, 4.43312132823859, 1.1705863993636132, 0.05963033118615314, 0.0430727437707778]","[10390653.333235448, 1197363.9765477215, 119981.98907696403, 8020.704499948264, 2097.0320447087656, 110.53935985049483, 76.08425919138718]",28878.6
2024-10-28_2024-10-28,60611.16697418979,"[5841.0, 686.0, 73.0, 10.0, 0.0, 0.0, 0.0]","[5765.124368788916, 669.8803929586837, 66.96658496174751, 4.338078931069755, 1.0144131655422421, 0.07075158074021214, 0.03217449379005053]","[10430379.605017316, 1210587.015825507, 120984.4434543201, 7822.277962248665, 1814.6771224016998, 141.46355050932078, 55.18386271285951]",28861.9
2024-10-29_2024-10-29,60612.16697013883,"[5879.0, 703.0, 62.0, 4.0, 2.0, 1.0, 0.0]","[5876.855158382136, 672.1699994928703, 68.66551039371832, 4.218643318687228, 0.9514150194155955, 0.06782789013536393, 0.045428445164713845]","[10633678.077996247, 1216238.0539632516, 123852.71754649094, 7627.187846755629, 1722.611103848367, 109.26791528118629, 88.4405497567606]",28866.4
2024-10-30_2024-10-30,60613.16677256941,"[6040.0, 694.0, 74.0, 12.0, 2.0, 0.0, 1.0]","[5862.066176293108, 678.3473926030684, 67.31019445613488, 4.56555998774514, 1.0865962681960653, 0.08382889925253245, 0.05996015005180921]","[10001378.316972464, 1154750.7849958544, 114412.52943017271, 7753.8791537666475, 1848.3716713110014, 133.85724633865482, 89.08893695590776]",28716.1
2024-10-31_2024-10-31,60614.16689594912,"[5987.0, 698.0, 96.0, 5.0, 2.0, 0.0, 0.0]","[5835.755490226198, 672.7251053432935, 68.36293563459279, 4.2933626389514465, 1.140431529709572, 0.07316448340995699, 0.02182603743304314]","[10444245.708352407, 1200399.0802614032, 121527.95868758514, 7657.457279099953, 2033.4657429217611, 126.72159220421808, 37.401956257462246]",28856.6
2024-11-01_2024-11-01,60615.16676678254,"[5656.0, 664.0, 78.0, 7.0, 5.0, 1.0, 0.0]","[5765.746919911406, 666.6170320001005, 67.41037094640909, 4.446950089968025, 1.0404492200068542, 0.07977232778398771, 0.03707907889437759]","[10453745.197798638, 1208101.4895767304, 121924.57158012979, 7964.090810231455, 1880.5170981666058, 141.3747064863588, 65.27559099739472]",28904.8
2024-11-02_2024-11-02,60616.1669313661,"[5745.0, 674.0, 84.0, 6.0, 1.0, 0.0, 0.0]","[5642.808348446203, 645.7483315793778, 65.47984848300312, 4.1035797469146535, 1.0301458118325721, 0.08646994237828556, 0.023092836350838464]","[10241320.265851747, 1170005.3987218104, 118540.16910840682, 7414.826131630375, 1865.7712700765062, 151.87666709741757, 54.51997889526888]",28857.8
2024-11-03_2024-11-03,60617.16708310186,"[5710.0, 684.0, 72.0, 8.0, 0.0, 0.0, 0.0]","[5698.264947140155, 660.9364684789599, 66.09234134634922, 4.400798313907811, 0.9672024445898326, 0.09904704348334821, 0.056381406412226616]","[10288012.401693963, 1193707.3640956476, 119067.69434493085, 7934.9376110046605, 1741.8007261867676, 178.11592132974403, 95.70070203641735]",28868.8
2024-11-04_2024-11-04,60618.16689062496,"[5764.0, 687.0, 100.0, 9.0, 2.0, 1.0, 0.0]","[5725.951551176983, 659.5641819151815, 67.58689082956332, 4.5968692160064455, 1.0509554400230676, 0.07189565889920976, 0.03521418742691816]","[10340047.46359584, 1189653.2579662567, 121794.98729085535, 8252.839761876548, 1899.2562134362872, 130.78018918658262, 50.85228282797997]",28873.9
2024-11-05_2024-11-05,60619.16687916602,"[4905.0, 615.0, 89.0, 8.0, 2.0, 0.0, 0.0]","[4800.707198478454, 561.8107237536939, 59.69947353388642, 3.9609491545247044, 0.973595359910034, 0.05849704206921853, 0.0428779122096368]","[8251940.5778363235, 964626.3190439498, 102401.18335176058, 6810.014713528939, 1700.1245872202685, 94.78061543968433, 76.49090943258446]",26966.1
2024-11-06_2024-11-06,60620.16699340296,"[5857.0, 706.0, 71.0, 7.0, 1.0, 2.0, 0.0]","[5730.9758161580685, 665.6664721171296, 67.5397363456453, 4.3603585763144626, 1.1058872028236193, 0.09037181652442307, 0.029455867313882833]","[10320481.671425221, 1198495.261058593, 121554.68416019763, 7855.482860328518, 1965.4650719643382, 153.80634683474304, 47.38106573913102]",28857.0
2024-11-07_2024-11-07,60621.16673344922,"[5620.0, 685.0, 89.0, 8.0, 3.0, 0.0, 0.0]","[5646.352657896901, 657.107908572558, 66.5175990713588, 4.839585944003203, 1.1114979073818914, 0.07900421048907336, 0.04547617928948517]","[10200065.00030524, 1186200.644435488, 120501.9426880307, 8687.280325502285, 2014.6061207908028, 136.69881327906307, 72.80007715540009]",28864.3
2024-11-08_2024-11-08,60622.166974536805,"[5808.0, 669.0, 75.0, 5.0, 2.0, 0.0, 0.0]","[5756.953944539968, 666.478810096857, 66.12707289450093, 4.560589931708391, 0.9308849704549218, 0.08493306826703177, 0.03788591278275254]","[10398006.46055907, 1203157.7491187786, 119637.78257970132, 8258.6186946091, 1698.0080491930419, 147.7532404906861, 71.65062413806956]",28866.8
2024-11-09_2024-11-09,60623.16696018493,"[5701.0, 674.0, 78.0, 7.0, 2.0, 0.0, 0.0]","[5720.217391991189, 652.0684505234589, 66.49113972681512, 4.410966328302129, 0.9131007673611148, 0.08965428868450105, 0.027520920649163824]","[10355169.034435933, 1180968.7522022235, 120204.2416338584, 8029.647813446345, 1640.1596674678422, 155.23752935896695, 50.82473537939939]",28858.1
2024-11-10_2024-11-10,60624.16695127307,"[5831.0, 704.0, 79.0, 6.0, 1.0, 0.0, 0.0]","[5748.893416806567, 661.688714890006, 66.36075649367775, 4.470460941616902, 1.1458077943467713, 0.07923440412380515, 0.012709197228765963]","[10382605.120224573, 1193988.5723597961, 119638.09862535316, 8081.412342709311, 2054.8569865067016, 135.70782341946452, 22.568236792865786]",28867.2
2024-11-11_2024-11-11,60625.1668527778,"[5775.0, 693.0, 72.0, 4.0, 1.0, 1.0, 0.0]","[5819.398209003501, 671.4592590659448, 68.22313553383087, 4.308480004270837, 1.0256362919139255, 0.07034250149599323, 0.025986754576505677]","[10517753.88038094, 1213979.4340431008, 123128.69549505795, 7755.387260301752, 1833.3260549357287, 132.2345029206853, 54.02589867469542]",28868.9
2024-11-12_2024-11-12,60626.16690277828,"[5856.0, 731.0, 82.0, 4.0, 2.0, 0.0, 0.0]","[5886.755011144539, 680.3325311966507, 68.04385822752843, 4.3365198446914475, 1.0197744469557173, 0.07230820108251401, 0.024723074693328847]","[10629988.914477188, 1228953.218564323, 122740.5061641495, 7824.588187146408, 1838.297702832584, 143.75190468212773, 40.76177651768387]",28870.8
2024-11-13_2024-11-13,60627.16682928233,"[5946.0, 691.0, 68.0, 3.0, 1.0, 0.0, 0.0]","[5901.4432320990945, 682.3762980799359, 69.21717055802999, 4.676805690586799, 1.0329908999209094, 0.07143495892566976, 0.03664353575191691]","[10652409.710797116, 1230198.8782385257, 124665.07854862399, 8396.869428248861, 1863.8677509454717, 136.7009664038421, 64.05865404672403]",28864.5
2024-11-14_2024-11-14,60628.166755671205,"[5886.0, 670.0, 83.0, 4.0, 2.0, 0.0, 0.0]","[5832.892744370895, 675.560453851529, 68.27452777966161, 4.261053953857684, 0.9951377333184702, 0.07037379660517107, 0.03641311072199086]","[10522258.509682007, 1216671.6957466365, 122673.87693129145, 7635.234624767498, 1786.7303874210272, 132.6022553457915, 56.83100698363283]",28867.5
2024-11-15_2024-11-15,60629.16674907401,"[5979.0, 646.0, 65.0, 6.0, 1.0, 1.0, 0.0]","[5791.26987585319, 667.5058250200742, 66.2464764295209, 4.147512801756147, 0.8551917129496551, 0.09150147921988235, 0.031092769594656327]","[10459565.855075452, 1204512.3293311424, 119384.63273261185, 7491.967287216159, 1533.2010411162946, 154.2661576346649, 76.04208299472567]",28867.8
2024-11-16_2024-11-16,60630.166842129416,"[5879.0, 729.0, 75.0, 4.0, 3.0, 0.0, 0.0]","[5860.771152042505, 674.9737477797254, 67.37362984791744, 4.2040083717166015, 0.9143037041357489, 0.09650130636378529, 0.024902408934717127]","[10581435.69275117, 1217522.7692801228, 121600.54297475991, 7593.840117810191, 1658.702125975904, 172.4883502751196, 43.38169927309421]",28876.4
2024-11-17_2024-11-17,60631.166774421385,"[5997.0, 700.0, 79.0, 5.0, 4.0, 0.0, 0.0]","[5928.858024727243, 683.5159091633312, 69.0814128726063, 4.3477680185506165, 1.087715427995817, 0.08620979056968862, 0.031819314287513736]","[10697317.437471623, 1233466.4616916082, 124448.94752418868, 7847.835725196064, 1971.5124946859517, 158.55699667594072, 46.763980822053895]",28902.5
2024-11-18_2024-11-18,60632.16667233809,"[5833.0, 721.0, 68.0, 9.0, 5.0, 0.0, 0.0]","[5823.999324876811, 676.0953460912284, 69.54784531269615, 4.70906112629774, 1.0822351398438899, 0.05879482942899132, 0.02552422821421264]","[10429136.375127008, 1209985.4789586351, 124514.52413728138, 8428.492823481049, 1928.006931135471, 98.5112444805076, 40.842255469233365]",28525.1
2024-11-19_2024-11-19,60633.16698634264,"[5813.0, 657.0, 81.0, 5.0, 3.0, 0.0, 0.0]","[5844.9027931061655, 678.8096166854056, 67.80023128493785, 4.736797967879712, 1.0584584781059747, 0.12410230559491237, 0.030730062998501603]","[10549482.40994591, 1224121.130090765, 122265.19596655958, 8517.907328506151, 1897.0412054696717, 215.52626019430258, 59.121785307167755]",28872.1
2024-11-20_2024-11-20,60634.16695659729,"[5886.0, 712.0, 84.0, 10.0, 8.0, 1.0, 0.0]","[5860.439589070882, 677.8739847955451, 70.13369441508658, 4.754173562151595, 0.876519491320614, 0.09339860264268017, 0.031103157656347375]","[10566024.583285589, 1221032.5526222289, 126598.1148689167, 8571.991630070203, 1569.0916815642208, 172.72997175931414, 46.72112887983533]",28860.9
2024-11-21_2024-11-21,60635.16702280093,"[5938.0, 692.0, 91.0, 6.0, 3.0, 0.0, 0.0]","[5888.6389654337845, 687.8618035736935, 70.6249084188969, 4.941515830482699, 1.0435912121319353, 0.14458678706872152, 0.032842899737013063]","[10641702.72434742, 1241248.036380636, 127412.37338563231, 8898.009424798212, 1885.141288128749, 260.8522533998721, 60.247549727931606]",28868.1
2024-11-22_2024-11-22,60636.16664641193,"[6040.0, 692.0, 85.0, 6.0, 0.0, 0.0, 0.0]","[5897.942255201768, 686.5986527589102, 69.90941438085159, 4.757142308013047, 1.1669423499813838, 0.09582844809394314, 0.04390348636266042]","[10630898.949564273, 1238398.0264574443, 126134.40615821064, 8525.332672970679, 2070.2586717268596, 175.05467027423632, 77.29730029750147]",28901.6
2024-11-23_2024-11-23,60637.16689814832,"[6005.0, 781.0, 80.0, 6.0, 1.0, 0.0, 0.0]","[5941.3666644100895, 695.0669872979985, 70.92937626908093, 4.738252749914879, 0.9827482632511252, 0.07963360928814733, 0.043549594528401694]","[10734653.81806597, 1253871.1693316116, 128021.12548662742, 8529.00911321841, 1792.86662430181, 151.9037682328303, 70.32467021891509]",28877.9
2024-11-24_2024-11-24,60638.16692604193,"[6181.0, 710.0, 82.0, 5.0, 3.0, 1.0, 0.0]","[5995.036873568253, 690.9980658891459, 70.13495473578377, 4.476483261609373, 1.0593832676790813, 0.07504555296149067, 0.042014304279457994]","[10800260.949552411, 1243480.9996746364, 126079.19478653783, 8020.668016230801, 1899.130347446735, 133.3599165640812, 87.00390232604589]",28885.4
2024-11-25_2024-11-25,60639.16694976836,"[6011.0, 672.0, 73.0, 11.0, 3.0, 1.0, 0.0]","[5947.596141341635, 693.3204321387879, 69.9947042996754, 5.004275958679172, 1.265899256247633, 0.0831744898293984, 0.049766023646249616]","[10732882.078068567, 1250272.6701137715, 126263.69962642212, 8994.515099024135, 2273.0103836643107, 150.46019316953485, 86.32208767855359]",28899.3
2024-11-26_2024-11-26,60640.16674270852,"[6006.0, 710.0, 75.0, 7.0, 1.0, 1.0, 0.0]","[5958.321059083246, 690.6859547240294, 70.18160689157655, 4.71775726311375, 1.0057982207225054, 0.09946829105222188, 0.04079787104174982]","[10743122.82926975, 1244370.221786302, 126415.12638673013, 8470.589942983515, 1785.867467727688, 164.34117960499913, 70.32349053272317]",28881.9
2024-11-27_2024-11-27,60641.16699872674,"[6046.0, 739.0, 68.0, 4.0, 2.0, 0.0, 0.0]","[5923.770649955143, 695.0690547963475, 69.22575131507357, 4.384825020368374, 1.0555694563464924, 0.06834006130321006, 0.02218905864844858]","[10673210.318291688, 1250971.0636404143, 124424.85805585195, 7853.0186547973135, 1909.6367741028132, 117.33038283430963, 39.45032162671316]",28918.4
2024-11-28_2024-11-28,60642.16671909722,"[5871.0, 727.0, 77.0, 5.0, 1.0, 0.0, 0.0]","[5877.876410305828, 677.3092336874702, 69.20413261452633, 4.490207592051425, 1.0462523416135452, 0.09678266516871185, 0.04773401140187522]","[10580248.5968597, 1218615.1470602644, 124442.9953587622, 8031.884782811933, 1856.9328831305868, 172.4757045384502, 85.4653582687501]",28883.5
2024-11-29_2024-11-29,60643.16683078698,"[5886.0, 709.0, 90.0, 2.0, 0.0, 0.0, 0.0]","[5897.9183039153895, 682.578257903953, 68.68074697265665, 4.731490455402404, 1.1723545050302864, 0.09406083660967872, 0.044127580186241744]","[10643059.982396917, 1230471.2033788497, 123435.32820154885, 8518.980528410546, 2098.6409682635535, 148.64428795645858, 82.84641088318138]",28897.9
2024-11-30_2024-11-30,60644.16701631906,"[6043.0, 724.0, 86.0, 6.0, 0.0, 0.0, 0.0]","[5913.118379061726, 692.0991977923549, 70.89472180614648, 4.762587536566884, 1.0157699432357647, 0.11882037724059138, 0.022603584503027182]","[10633919.198036753, 1242461.6410974297, 127249.77029174878, 8549.556197389007, 1801.7802069179036, 217.72114263576182, 39.45113374809273]",28901.1
2024-12-01_2024-12-01,60645.16679409691,"[5864.0, 706.0, 76.0, 7.0, 1.0, 0.0, 0.0]","[6012.214914411708, 692.6222485339866, 69.88785826209912, 4.486435970038837, 1.0438607948926988, 0.0700067976176687, 0.03254757653605215]","[10825249.86796986, 1246501.2407392238, 125622.6086651501, 8035.198477732679, 1863.3775771996602, 125.8741946728152, 51.307906278405824]",28910.3
2024-12-02_2024-12-02,60646.16688530101,"[6066.0, 627.0, 87.0, 7.0, 1.0, 0.0, 0.0]","[6075.631896197559, 691.8309533584272, 70.3974045883316, 4.712009898825422, 0.97973806296625, 0.11900086443061281, 0.036575071924662125]","[10953102.215104062, 1247181.459562731, 126840.61432151262, 8562.161339839175, 1747.8459127234003, 214.93088924470914, 68.23242419962195]",28896.9
2024-12-03_2024-12-03,60647.1669717593,"[5988.0, 720.0, 83.0, 4.0, 2.0, 0.0, 0.0]","[6014.366340267116, 693.8876241890413, 69.87600394944002, 4.273167947668264, 1.0078706677401508, 0.09007453061760866, 0.06142896098317597]","[10854312.244040605, 1251335.741821768, 126143.28228505417, 7711.800098395114, 1799.3736561857456, 158.80115728062938, 96.22857473172691]",28887.2
2024-12-04_2024-12-04,60648.166847106215,"[6193.0, 753.0, 96.0, 9.0, 4.0, 0.0, 0.0]","[6087.76471402878, 694.5360792529153, 68.10439643604379, 4.460270741502562, 1.0735281074208123, 0.06878589534296294, 0.04475897918401672]","[10947106.806359945, 1249023.5244096213, 122626.19881583081, 7982.098446543461, 1936.5022947416255, 129.89458643041596, 79.47548886284471]",28898.7
2024-12-05_2024-12-05,60649.16681261576,"[6193.0, 728.0, 81.0, 7.0, 1.0, 0.0, 0.0]","[6104.468061213464, 700.2525089995473, 69.67997815376278, 4.141382005302699, 1.0767728522440827, 0.0685693546497577, 0.012699701925855978]","[10961649.214946665, 1257304.8948229484, 125157.82906031232, 7423.365667293019, 1923.2606674385258, 122.1836040132186, 19.90923407846192]",28903.1
2024-12-06_2024-12-06,60650.16674374993,"[6028.0, 698.0, 88.0, 7.0, 3.0, 1.0, 0.0]","[6111.914362858551, 703.6907352457865, 69.38330400304208, 4.354678885644648, 0.9582345211990722, 0.04985350218220642, 0.012417094579811728]","[11004201.660083437, 1266534.634507381, 124942.66350934461, 7838.230433088908, 1711.645024520908, 93.40836621984873, 28.686368657216022]",28898.2
2024-12-07_2024-12-07,60651.16691030096,"[6236.0, 775.0, 110.0, 9.0, 2.0, 0.0, 0.0]","[6111.440335340932, 702.8888943630803, 70.40946167317712, 4.638995654958351, 1.0683282531333917, 0.10607360436763902, 0.03438973120116606]","[10997213.362733603, 1264169.1515358351, 126843.0744384126, 8359.14838754128, 1922.5429410633321, 184.02908735577074, 56.2822193428222]",28895.6
2024-12-08_2024-12-08,60652.000130555614,"[6096.0, 747.0, 106.0, 8.0, 1.0, 0.0, 0.0]","[6095.629404247543, 698.4723840041105, 70.33066377275647, 4.824926864760488, 0.9476022042471182, 0.052164148928806595, 0.0313560796626112]","[10988299.402100148, 1259701.4988112156, 126622.48387976094, 8665.2124992196, 1724.428845613751, 94.34362880403714, 60.30042282012981]",28901.0
2024-12-11_2024-12-11,60655.58352187532,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
