source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
ngc1275,NGC1275,2023-08-21_2023-08-27,week,60180.5,2023-08-21,2023-08-27,7.383e-14,3.943e-14,0.07383,0.03943,1e-12,5.27,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-08-28_2023-09-03,week,60187.5,2023-08-28,2023-09-03,1.52e-14,2.637e-14,0.0152,0.02637,1e-12,0.42,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-09-04_2023-09-10,week,60194.5,2023-09-04,2023-09-10,2.968e-14,3.269e-14,0.02968,0.03269,1e-12,1.05,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-09-11_2023-09-17,week,60201.5,2023-09-11,2023-09-17,1.65e-14,3.582e-14,0.0165,0.03582,1e-12,0.22,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-09-18_2023-09-24,week,60208.5,2023-09-18,2023-09-24,4.86e-15,7.443e-14,0.00486,0.07443,1e-12,0.01,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-09-25_2023-10-01,week,60215.5,2023-09-25,2023-10-01,3.8e-14,3.78e-14,0.038,0.0378,1e-12,1.2,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-10-02_2023-10-08,week,60222.5,2023-10-02,2023-10-08,1.628e-14,3.957e-14,0.01628,0.03957,1e-12,0.18,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-10-09_2023-10-15,week,60229.5,2023-10-09,2023-10-15,4.092e-14,4.189e-14,0.04092,0.04189,1e-12,1.06,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-10-16_2023-10-22,week,60236.5,2023-10-16,2023-10-22,2.804e-14,4.267e-14,0.02804,0.04267,1e-12,0.46,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-10-23_2023-10-29,week,60243.5,2023-10-23,2023-10-29,4.93e-14,3.542e-14,0.0493,0.03542,1e-12,2.67,2.6,3.0,1,OK,OK,True
