# ra : 49.05, dec : 41.25
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2023-10-30_2023-11-05,60250.16689942109,"[35241.0, 3995.0, 358.0, 31.0, 6.0, 0.0, 0.0]","[35002.85709085268, 3896.518708212775, 380.83121811098545, 23.653619237580205, 6.14862390266953, 0.4939758986362776, 0.1425645830838087]","[361685740.07520914, 38628015.07854082, 3697869.369284166, 224557.1069815721, 58541.42326076577, 4774.015065243372, 1565.2392642246805]",183828.8
2023-11-06_2023-11-12,60257.16688657396,"[36923.0, 4202.0, 410.0, 35.0, 8.0, 1.0, 0.0]","[37000.4721984439, 4205.777724009836, 422.883869398988, 28.42836185504248, 7.026248903101852, 0.6105112255581194, 0.1604026188599329]","[66489007.47147451, 7556209.269999684, 759360.9098268689, 51102.416846451735, 12618.745508396518, 1102.5824776809075, 285.4538632976968]",205621.6
2023-11-13_2023-11-19,60264.16712557869,"[36934.0, 4193.0, 415.0, 39.0, 6.0, 2.0, 1.0]","[36493.020543771534, 4140.501832544804, 412.50931137082637, 26.517486777702576, 6.582678046793749, 0.5496712399745564, 0.16972136590919934]","[65674642.60368078, 7448178.0958515555, 741515.0395765497, 47374.756617717954, 11849.346856868491, 958.460877821791, 302.45649517939904]",205504.9
2023-11-20_2023-11-26,60271.16686388888,"[37068.0, 4144.0, 463.0, 39.0, 11.0, 1.0, 0.0]","[36642.46969576695, 4136.604855581067, 411.7282111630268, 26.55322998407802, 6.783759559739118, 0.48840447586097796, 0.1998680862799594]","[65934962.983461715, 7443527.520406733, 739846.1433614389, 47666.56923764283, 12214.658308482132, 939.4985456318102, 327.4858631538371]",205304.2
2023-11-27_2023-12-03,60278.16692754628,"[33941.0, 3966.0, 394.0, 20.0, 5.0, 1.0, 0.0]","[33833.89421516442, 3822.9543723251427, 380.3593106634341, 24.878696615526366, 6.244981011420636, 0.4687292080744819, 0.1826411284890831]","[59588493.357215, 6735165.904606022, 669864.3769095128, 43770.21596087943, 10964.304777309222, 847.4010337764608, 325.5318804281608]",184071.9
2023-12-04_2023-12-10,60285.16668923611,"[38224.0, 4289.0, 420.0, 23.0, 6.0, 1.0, 0.0]","[38068.69309523507, 4312.738746760802, 427.4942137746973, 28.15024513247962, 7.255222876421807, 0.5855436238270844, 0.2072975521628089]","[68674727.547752, 7776056.039699848, 770635.3867113163, 50591.157403551515, 13155.599627849397, 1070.9548787151407, 363.05467173301906]",205603.6
2023-12-11_2023-12-17,60292.16705150461,"[34612.0, 3930.0, 440.0, 25.0, 4.0, 2.0, 1.0]","[34384.45466607612, 3896.5281325153733, 388.1604418238132, 24.712938379254474, 6.035108441546162, 0.5531183511533575, 0.1631928214243244]","[61919302.95386346, 7008973.677366877, 697949.1108027949, 44421.808705660325, 10739.561707700126, 992.859372090377, 322.78167031192316]",190920.5
2023-12-18_2023-12-24,60299.16706886605,"[37250.0, 4142.0, 451.0, 38.0, 11.0, 5.0, 0.0]","[37487.85585855044, 4248.908579780484, 418.8463846264124, 27.91443151786339, 6.238856100064483, 0.5691676862331784, 0.15476584829816256]","[67657132.0809796, 7664363.476259045, 755307.6056730215, 50244.076230551116, 11394.84249284078, 1021.4876334691636, 264.6160181374104]",205562.0
2023-12-25_2023-12-31,60306.16691192113,"[36407.0, 4211.0, 413.0, 27.0, 12.0, 0.0, 2.0]","[36460.631027873096, 4159.6933582104, 418.1262168578573, 28.2423212290289, 6.965547601796809, 0.5492464976846588, 0.21714138252948118]","[65166507.82500197, 7432728.756645469, 745847.5662338552, 50313.21180718273, 12391.969945580522, 970.6696349199658, 359.3170331950792]",202483.2
2024-01-01_2024-01-07,60313.16689004636,"[38732.0, 4443.0, 416.0, 29.0, 6.0, 1.0, 0.0]","[38438.982278182935, 4335.544344352803, 432.5498718338317, 28.502493037403504, 7.357053779045326, 0.7057519080975229, 0.23521360224796964]","[69208402.58548164, 7802868.0050200345, 777268.9577775558, 51186.87985129407, 13211.319469610675, 1290.9364944628896, 436.22532843686497]",205548.2
2024-01-08_2024-01-14,60320.16693425913,"[38323.0, 4276.0, 425.0, 38.0, 7.0, 0.0, 0.0]","[38040.9246874643, 4267.957535897078, 420.9365682468509, 27.43608993493053, 6.89310450477261, 0.5603971309349991, 0.20483401280366584]","[68511031.63248897, 7687671.005907263, 757805.248965364, 49421.333253468845, 12299.401944283183, 1011.1483049498668, 344.37186952016776]",205680.6
2024-01-15_2024-01-21,60327.16667476842,"[39071.0, 4397.0, 426.0, 21.0, 8.0, 2.0, 0.0]","[38793.04159569444, 4371.937469999476, 428.4062745192096, 27.622956774939894, 6.953317742082581, 0.6146445668053276, 0.17875951549807942]","[69821314.3820506, 7866541.2508373605, 770562.2428852358, 49609.46009203541, 12483.459549460227, 1046.7571327607561, 304.30444025788114]",205488.1
2024-01-22_2024-01-28,60334.16680081016,"[38879.0, 4370.0, 441.0, 25.0, 9.0, 0.0, 0.0]","[38848.51224481397, 4353.50637663411, 428.93803593926725, 27.98171383072615, 6.302098924695653, 0.5700234437769784, 0.21104480696134245]","[69700844.50885586, 7808220.655565719, 768935.3164550965, 50169.64895696811, 11280.511300569313, 1054.341814488356, 340.4351853574287]",205244.8
2024-01-29_2024-02-04,60341.166692014405,"[39414.0, 4468.0, 438.0, 22.0, 4.0, 0.0, 0.0]","[39285.317583588796, 4404.10657179264, 434.1271683140045, 28.56919538495298, 6.814192106043257, 0.505532984729372, 0.19378643876642748]","[70549562.45189075, 7906679.381487586, 779555.8667159894, 51376.910436873, 12247.686584147033, 908.5790526116806, 328.8959560511187]",204367.3
2024-02-05_2024-02-11,60348.16673680519,"[38936.0, 4366.0, 425.0, 22.0, 7.0, 1.0, 0.0]","[38701.84172588282, 4338.925948903243, 427.52458074256407, 26.195059061174952, 6.763694020960357, 0.5602963421873437, 0.17209853251368534]","[69384260.72385822, 7776935.283626009, 766062.1021083001, 46998.66008143229, 12190.918697651352, 974.9192163197713, 280.0722843416901]",203669.7
2024-02-12_2024-02-18,60355.16688726813,"[38523.0, 4367.0, 458.0, 24.0, 3.0, 1.0, 0.0]","[38314.97969161412, 4327.29416158366, 426.3670840905433, 27.98561421103471, 6.43506398075509, 0.5174942617764158, 0.13804629600909304]","[68557244.50664029, 7745026.947115913, 763507.9646560967, 50198.323613331755, 11557.959771528705, 965.3758452185266, 242.75720428626258]",203743.0
2024-02-19_2024-02-25,60362.16673182886,"[39120.0, 4439.0, 454.0, 29.0, 12.0, 0.0, 0.0]","[38999.00120280609, 4392.591053195771, 434.48392607406265, 27.04962849206366, 7.242844429046739, 0.5602658913772874, 0.15840886428841522]","[69271682.9963366, 7802127.459612168, 772175.0115526032, 48275.6052407609, 12832.495341880944, 1049.9759699531003, 296.22264657247473]",201722.4
2024-02-26_2024-03-03,60369.166689467645,"[38899.0, 4354.0, 439.0, 29.0, 8.0, 1.0, 0.0]","[38859.74067152488, 4366.650264236609, 428.2693812510517, 27.389910807449283, 6.6072346311910835, 0.5079115935322531, 0.12184899283759747]","[68697608.32344833, 7720917.923588434, 758721.014198803, 48763.202513108256, 11825.032260499886, 916.7236046856565, 265.66709816111836]",202368.8
2024-03-04_2024-03-10,60376.16660543954,"[36648.0, 4158.0, 454.0, 31.0, 16.0, 4.0, 1.0]","[36588.537275755, 4091.983252577876, 401.9592831254644, 25.509354700247066, 6.553252317937922, 0.416059137311342, 0.19056512775243012]","[63665610.53725422, 7127441.6684517395, 702359.9131988974, 44734.089864047164, 11533.835261693532, 773.3096204351923, 340.0861520976211]",193315.4
2024-03-11_2024-03-17,60383.1668672454,"[38583.0, 4328.0, 405.0, 35.0, 11.0, 2.0, 1.0]","[38474.218902110966, 4244.253753115235, 402.7308752891753, 24.70126701263587, 5.9577512959079995, 0.43627044270608023, 0.15148739913773618]","[68627542.2714193, 7575727.53829479, 720395.9067138409, 44465.54141667642, 10719.158178281, 788.8764754245318, 306.5407136862719]",203954.3
2024-03-18_2024-03-24,60390.1669740744,"[35698.0, 4095.0, 438.0, 50.0, 28.0, 9.0, 2.0]","[35725.75003382195, 3968.645437866715, 382.4753315398729, 23.589888024410598, 5.879465710642201, 0.5982636865087541, 0.16100857895838572]","[60912668.2851539, 6765248.039274718, 652915.5180406882, 40133.90144198125, 9870.610453701727, 948.721603635382, 289.83113593002867]",190735.6
2024-03-25_2024-03-31,60397.16699016142,"[37373.0, 4325.0, 550.0, 63.0, 37.0, 15.0, 6.0]","[37200.400776910654, 4160.989602127073, 407.04310934349974, 26.37998578107131, 6.548895242800896, 0.613427332355324, 0.17816974131631574]","[65209572.87513111, 7297050.59935802, 714963.167529471, 46618.71441971957, 11541.465069667198, 1077.9885186320053, 330.5833713681088]",198842.5
2024-04-01_2024-04-07,60404.16686817145,"[38534.0, 4395.0, 452.0, 44.0, 21.0, 2.0, 2.0]","[38281.76809141195, 4282.854958545804, 414.50603960396575, 26.036431398315106, 6.512417194912385, 0.49415999023591395, 0.2410121874131046]","[68512403.1713711, 7666054.925193037, 743033.7617079883, 46781.44669092253, 11683.382952197042, 872.040004863876, 424.8243660341598]",204105.0
2024-04-08_2024-04-14,60411.1671318287,"[33835.0, 3810.0, 396.0, 37.0, 13.0, 3.0, 0.0]","[33738.540070868876, 3821.9329057420114, 373.55329283060115, 23.382746334432877, 5.8839984548223265, 0.4670946545184045, 0.2269872817056027]","[60792646.66591104, 6844055.329166582, 669614.6899618057, 42025.11157252567, 10548.695585210817, 831.0015039087751, 397.9436521429248]",188714.7
2024-04-15_2024-04-21,60418.1670802084,"[37740.0, 4279.0, 490.0, 32.0, 20.0, 5.0, 0.0]","[37924.408387815805, 4278.609798241511, 415.72614483883893, 26.225411312069223, 6.539952579530788, 0.4220711465285106, 0.14065664965709482]","[67883390.99252002, 7661323.646573509, 746088.8794201234, 47093.866965904985, 11862.56394842917, 738.1685646152126, 236.28522659755527]",203902.6
2024-04-22_2024-04-28,60425.1668747687,"[5802.0, 658.0, 92.0, 9.0, 6.0, 4.0, 0.0]","[5783.3677506982785, 665.7268392261177, 64.7855099380051, 3.9965239477281695, 0.9802917485730044, 0.09506329460663938, 0.031945793428911635]","[10046237.396455102, 1146339.2335786745, 110894.48710031218, 6902.8594269553305, 1689.2619179980434, 168.93461543138238, 46.78012471651788]",40861.5
2024-04-29_2024-05-05,60432.1666519675,"[33095.0, 3792.0, 467.0, 57.0, 29.0, 7.0, 2.0]","[32977.324380120175, 3713.6380354060957, 365.9147622758312, 22.592117732558233, 5.458294138674141, 0.4401232578294807, 0.11626433380540815]","[58900593.16794744, 6631359.673969765, 652919.5786602516, 40303.0129107803, 9785.20228332665, 773.9084770551651, 202.8307811850546]",179475.5
2024-05-06_2024-05-12,60439.16700694412,"[34010.0, 3902.0, 520.0, 69.0, 41.0, 6.0, 0.0]","[34284.76618108386, 3886.2355716194284, 383.1812240221087, 24.964088123165475, 6.441178577352658, 0.5007746924526792, 0.15392460483836987]","[58549160.80276947, 6641816.034915101, 655106.601667553, 42632.15230269563, 11059.7735033525, 787.2848849874375, 263.4956787287434]",187687.4
2024-05-13_2024-05-19,60446.16677731487,"[36516.0, 4196.0, 474.0, 42.0, 13.0, 7.0, 1.0]","[36733.81694095599, 4149.817271350798, 407.6803819632458, 25.574634038515864, 6.283034390211553, 0.5971647588517861, 0.14663072575677585]","[66122793.47215056, 7468918.778306085, 733430.4354078668, 46034.39285355897, 11350.22980596963, 1026.4723628519346, 287.0388991329882]",204134.7
2024-05-20_2024-05-26,60453.16672048609,"[31047.0, 3564.0, 384.0, 32.0, 9.0, 4.0, 0.0]","[31031.62142682896, 3517.678242700095, 343.41470976643785, 21.72895163104116, 5.602146636971523, 0.41983194815678887, 0.12704765918692837]","[55321854.15905927, 6261995.114227747, 609518.9051764167, 38436.60491130042, 9969.690202572936, 738.9797633495939, 233.65106443372252]",179178.1
2024-05-27_2024-06-02,60460.16671284756,"[28069.0, 3163.0, 317.0, 17.0, 6.0, 0.0, 0.0]","[27920.453559726626, 3173.9096548337166, 309.3503417398685, 18.6347322617986, 4.711460236922373, 0.3544068692338166, 0.13141669285814156]","[48488314.10722228, 5504092.567809041, 535263.2484186055, 32404.003380279933, 8130.775489255981, 639.2702122941246, 236.3490193841058]",158313.8
2024-06-03_2024-06-09,60467.166773263896,"[34550.0, 4070.0, 382.0, 36.0, 10.0, 2.0, 0.0]","[34561.202910811146, 3963.8955073636985, 394.25403850208164, 24.614492962094666, 5.946268954795807, 0.4386744842713707, 0.1380152259314109]","[61344389.04791089, 7031169.3572030775, 697833.0645254108, 43727.6896157255, 10463.964254934082, 781.0319313518784, 251.15850160091915]",197921.9
2024-06-10_2024-06-16,60474.16671030116,"[35663.0, 4064.0, 430.0, 14.0, 8.0, 1.0, 0.0]","[35252.73039509517, 4054.854576259478, 399.15498357300083, 26.25769101961063, 6.211873481454221, 0.4871450705687989, 0.18637148034568174]","[62897250.76896327, 7231725.447462225, 710576.7397247279, 46709.88087193963, 11033.660903915397, 917.0702813557773, 379.96013516272467]",200409.0
2024-06-17_2024-06-23,60481.16693645853,"[35916.0, 4254.0, 424.0, 30.0, 1.0, 0.0, 0.0]","[36012.01292284823, 4107.540285330246, 402.4510627773461, 25.747049220790053, 5.966705326839955, 0.48188085174605, 0.1644885384681893]","[64881071.3286085, 7397403.09855141, 724157.8941331968, 46363.80233682118, 10716.866539418672, 853.578933871882, 268.15097976145785]",194382.3
2024-06-24_2024-06-30,60488.16673865738,"[32583.0, 3665.0, 348.0, 24.0, 6.0, 0.0, 0.0]","[32796.70693583247, 3714.0615354817933, 360.63566245708523, 22.242459747153116, 5.555421601738494, 0.41651608466648377, 0.14128146582806403]","[56823016.84180786, 6430519.746319595, 623507.2610038192, 38307.740401341616, 9494.095006683292, 730.6399440193126, 257.3126986065278]",187961.2
2024-07-01_2024-07-07,60495.16677083331,"[36289.0, 4115.0, 404.0, 24.0, 5.0, 0.0, 0.0]","[36303.53234500901, 4130.4081187854545, 404.0208592396832, 25.160891556452295, 5.989720056307116, 0.5315968541044672, 0.17571635070873864]","[65187775.65069178, 7414277.895209638, 725403.4229593518, 45186.18569691908, 10702.798412445736, 930.2546382980836, 325.9382771463345]",202758.4
2024-07-08_2024-07-14,60502.166909143525,"[10195.0, 1108.0, 112.0, 11.0, 2.0, 0.0, 0.0]","[10276.159965601139, 1171.2445535566394, 114.21312821524266, 7.3044587624943, 1.786115759827808, 0.10866420213742825, 0.061450496699420716]","[17014055.878657945, 1943789.2472242692, 189612.27403454966, 12113.577273345978, 2906.5070241420044, 184.62989059382733, 96.40050106727955]",61028.8
2024-07-15_2024-07-21,60509.16687048609,"[16858.0, 1886.0, 169.0, 15.0, 1.0, 0.0, 0.0]","[16809.14832252109, 1915.237449882456, 186.39332231506978, 12.09064803466265, 2.410537225584019, 0.22643866137562757, 0.08603401245975872]","[27368884.82024284, 3122889.920224734, 304391.47585240914, 19585.23128017065, 3941.262255229757, 365.0877242493701, 150.80411268475004]",106174.2
2024-07-22_2024-07-28,60516.166657060414,"[32738.0, 3737.0, 366.0, 25.0, 6.0, 0.0, 0.0]","[32650.208760368612, 3735.8274030091957, 361.742686507319, 22.301017441526, 5.557071574252246, 0.4925888445504637, 0.11772403741875193]","[58100996.847556554, 6643189.031099006, 642680.2343704466, 39700.748319238504, 9843.193604432116, 920.3895053169038, 230.70931076024226]",188631.7
2024-07-29_2024-08-04,60523.16692777791,"[17972.0, 2040.0, 197.0, 8.0, 3.0, 0.0, 0.0]","[18040.887178755434, 2043.0199862457052, 199.60627859973596, 12.035279863572967, 3.0130389499822816, 0.23701945790436615, 0.06388261553196437]","[32478184.936856456, 3676429.6590553774, 358423.5583174644, 21605.87724805791, 5407.580916162914, 392.7227016738879, 126.26006594582337]",101799.2
2024-08-05_2024-08-11,60530.166704513686,"[36322.0, 4036.0, 387.0, 23.0, 13.0, 0.0, 0.0]","[36464.18769755917, 4123.571142831508, 399.72465159564257, 25.228807324515866, 6.077321787087123, 0.44297281596675286, 0.1757598259191655]","[65312705.561870456, 7382760.452599049, 715241.4258015658, 45146.24245233904, 10869.521520733757, 776.6981527654319, 341.9887764310854]",203129.2
2024-08-12_2024-08-18,60537.16669236152,"[34174.0, 3870.0, 381.0, 33.0, 4.0, 0.0, 0.0]","[34295.608913334436, 3885.6215856596536, 386.93754959116336, 23.803505689077166, 5.694710461370333, 0.3916894314020548, 0.12438174003256484]","[58318383.84726898, 6612263.45470958, 657730.2024982615, 40475.15158683171, 9690.385255256591, 696.2192242472515, 212.7984431720192]",181261.6
2024-08-19_2024-08-25,60544.1667016205,"[34112.0, 3934.0, 350.0, 26.0, 8.0, 0.0, 0.0]","[34029.95574132065, 3845.079210716724, 372.72362134831775, 22.84753977199638, 5.242033516658854, 0.352757360721949, 0.20961437169557406]","[61100472.751539625, 6904164.811285108, 668918.2307519122, 41091.29364303106, 9478.576838562758, 659.397219483849, 343.3622037674534]",184788.4
2024-08-26_2024-09-01,60551.16681585691,"[35912.0, 4030.0, 440.0, 27.0, 9.0, 0.0, 0.0]","[35890.15947847447, 4057.6323419630216, 387.7049777049578, 23.806214491009833, 5.58025617816561, 0.4253421178337911, 0.13229061448016075]","[64402732.02172152, 7275620.88301173, 694958.5155043836, 42603.607241161764, 10015.77552388642, 796.487410645203, 225.3843531228606]",203941.1
2024-09-02_2024-09-08,60558.16690115773,"[35782.0, 4115.0, 407.0, 25.0, 2.0, 0.0, 1.0]","[36123.16172310671, 4086.421173269505, 394.61404547970835, 24.709864620757475, 5.703787102633097, 0.46712817399134493, 0.18922280623531185]","[63571953.88664206, 7191726.91017393, 693944.907481654, 43368.29901139696, 9998.841295607894, 761.8981112722606, 342.013282399574]",201792.0
2024-09-09_2024-09-15,60565.1667167827,"[36318.0, 4170.0, 392.0, 22.0, 4.0, 0.0, 0.0]","[36351.07338447091, 4125.65381977389, 401.3783420574745, 25.080781635602083, 6.1923051754053, 0.42020641611160126, 0.15588425841903913]","[65174165.471181646, 7395288.81355724, 719878.6057905708, 44972.15536491117, 11048.617292694611, 790.7341848363022, 291.6910204458377]",203939.2
2024-09-16_2024-09-22,60572.16689479163,"[35850.0, 4134.0, 391.0, 30.0, 6.0, 2.0, 1.0]","[35761.460775730004, 4100.238131412582, 400.22537180966015, 24.94675395592652, 5.934384298851208, 0.4487843940339837, 0.21479588492820842]","[64041800.482218444, 7343013.683829009, 716800.0975934778, 44571.56590661942, 10608.937997029974, 821.9613428103845, 361.5691727519651]",203871.2
2024-09-23_2024-09-29,60579.16671180551,"[36089.0, 4084.0, 437.0, 21.0, 9.0, 1.0, 0.0]","[36057.85217307732, 4120.1570635632615, 404.0585837018041, 25.06986937557208, 6.1364883713492855, 0.39235445575146216, 0.18464082485797356]","[64626736.164457306, 7384735.342433467, 723975.9463228453, 44941.36195833916, 10975.12962158789, 700.5364112583219, 363.00583079024165]",204083.4
2024-09-30_2024-10-06,60586.16685000021,"[36453.0, 4333.0, 402.0, 26.0, 8.0, 0.0, 2.0]","[36482.113136731845, 4189.591979624977, 416.0243872043374, 25.314666138588578, 6.155349785323662, 0.6012379840419224, 0.1469745203535977]","[65472326.21394314, 7515888.047009227, 746366.6679177661, 45422.19417407325, 11099.212512014548, 1036.264448971901, 272.76367184074377]",205745.2
2024-10-07_2024-10-13,60593.16674618062,"[35099.0, 4020.0, 434.0, 24.0, 9.0, 1.0, 0.0]","[34851.95973846522, 4019.087541609805, 399.6039764286382, 24.748935323793383, 6.421851077644236, 0.4779850239500914, 0.15555572992766886]","[62059858.56452601, 7155686.229756677, 711405.5989053572, 44110.89649604563, 11349.277839947077, 802.128645702923, 318.45605826930625]",193173.9
2024-10-14_2024-10-20,60600.16673275487,"[36577.0, 4225.0, 423.0, 29.0, 9.0, 0.0, 0.0]","[36590.73741037922, 4239.829564500297, 421.21676179246913, 27.521529265346878, 6.6914697568462795, 0.5535812241130259, 0.2154558568993698]","[65707512.77795383, 7614665.493237145, 756327.7372604265, 49356.0463684159, 12105.786075974836, 974.073485728528, 370.0235404660241]",205464.7
2024-10-21_2024-10-27,60607.16679201383,"[35846.0, 4012.0, 444.0, 35.0, 4.0, 0.0, 0.0]","[35601.731985408915, 4124.400031419069, 410.90618517815216, 26.624925064313587, 6.290558027990906, 0.4021830004744372, 0.13189484551026529]","[63280467.91948832, 7324124.105833027, 728876.9741942869, 47270.829053157475, 11177.415828099432, 733.3517248976352, 240.7508411268046]",202776.4
2024-10-28_2024-11-03,60614.16704212961,"[35964.0, 4064.0, 382.0, 25.0, 6.0, 0.0, 1.0]","[35781.84785342396, 4139.254692660226, 411.9137466856166, 26.54373891608889, 6.361452537677474, 0.4758048682661544, 0.16784619041766743]","[63141114.45512127, 7304865.849721008, 728106.9104528016, 46872.538903488174, 11119.26100314039, 861.6282869155066, 288.02602006308894]",198771.3
2024-11-04_2024-11-10,60621.16672523145,"[36602.0, 4286.0, 434.0, 26.0, 9.0, 1.0, 0.0]","[36548.095168474356, 4240.547514805619, 426.97902548213426, 27.762920750194155, 6.924998143011708, 0.5299048565864161, 0.16879883183208833]","[65598020.456038855, 7608913.9679943705, 766093.6223898606, 49677.18389732128, 12422.944853089764, 948.8669812817207, 285.98344719945686]",205576.7
2024-11-11_2024-11-17,60628.16672465281,"[37919.0, 4310.0, 441.0, 22.0, 5.0, 1.0, 1.0]","[37653.85662036107, 4344.597063034342, 434.72303375801846, 27.144284277293025, 6.927200266805852, 0.5365037342415361, 0.19329197722129604]","[67848359.32996266, 7829176.507907671, 782357.8585158625, 48831.09123801453, 12446.05781325017, 948.2204167447313, 344.89051731682343]",205526.9
2024-11-18_2024-11-24,60635.16687314769,"[38021.0, 4445.0, 491.0, 31.0, 3.0, 2.0, 1.0]","[37983.42820193056, 4400.008767376089, 445.0388564078253, 29.311382828464815, 7.251736669664935, 0.638085415169409, 0.18630207618201639]","[68518625.87768996, 7931646.362655451, 801064.5099811096, 52758.866270653954, 13040.887189700976, 1153.986996932694, 332.6589024221164]",205692.7
2024-11-25_2024-12-01,60642.16681516197,"[38312.0, 4367.0, 452.0, 39.0, 9.0, 2.0, 0.0]","[38245.47685199317, 4426.175954982989, 445.827767696496, 28.299754875283625, 7.35528690546712, 0.665916687495115, 0.17976431203571278]","[68980042.41565159, 7977144.654769465, 803053.4149408686, 50895.315024830226, 13153.194220000449, 1208.7461675715226, 356.69140156271226]",205799.6
2024-12-02_2024-12-08,60649.00021851856,"[35259.0, 4113.0, 377.0, 33.0, 8.0, 0.0, 0.0]","[35613.67145524763, 4102.097062297995, 400.8717868908359, 26.200867221790325, 6.119352524300771, 0.5050726617959574, 0.18355962602450884]","[64242552.97081326, 7396599.108712658, 721676.9937174257, 47048.06071240707, 10923.222422381541, 919.0330047559776, 402.20073556580894]",188924.1
2024-12-09_2024-12-15,60657.58327025511,"[26108.0, 3013.0, 322.0, 28.0, 5.0, 0.0, 0.0]","[25804.019804946645, 2969.2320149022726, 298.9087088381951, 19.352426225005313, 5.097784855263167, 0.34427759359042986, 0.1429938438993201]","[46280507.26046942, 5323270.802028254, 535407.66255999, 34696.54900951729, 9086.002835503574, 625.6119010559436, 252.3167682738658]",131858.6
2024-12-16_2024-12-22,60663.166699189256,"[38618.0, 4510.0, 457.0, 30.0, 9.0, 0.0, 0.0]","[38449.5118618164, 4457.634367197069, 449.2130994666376, 28.676347786099665, 7.322844012479944, 0.6341137565256382, 0.18583439338929292]","[69345641.25868212, 8033499.047070581, 809127.3108325404, 51684.909800535606, 13219.261832913026, 1175.1490862597, 342.172295716287]",205369.8
2024-12-23_2024-12-29,60670.16658391208,"[38069.0, 4405.0, 474.0, 35.0, 5.0, 1.0, 0.0]","[38145.38220733304, 4417.765503333354, 443.5323730375937, 29.433686883326143, 6.988203432529459, 0.5493062419343147, 0.21999936103952217]","[68784266.07673554, 7961379.789737975, 798371.9641115328, 53036.45212047112, 12549.288822559722, 1011.0737625988792, 369.21405391429784]",205514.4
2024-12-30_2025-01-05,60677.16673958332,"[36965.0, 4377.0, 446.0, 33.0, 8.0, 0.0, 0.0]","[37023.51945856359, 4288.836934472617, 431.229333549376, 28.799767070435124, 6.5704148679454075, 0.7237893915558246, 0.18921894327674016]","[66664155.997162975, 7720420.274641414, 776522.0907673924, 51780.79080620951, 11769.384864564794, 1240.8159313309523, 335.6374152042446]",197161.0
2025-01-06_2025-01-12,60684.16672789375,"[37649.0, 4453.0, 492.0, 25.0, 7.0, 1.0, 0.0]","[37808.437856632576, 4401.374362243027, 442.59444241945573, 28.59795039233094, 7.14345189135058, 0.5306752558527853, 0.1530622381582424]","[68090629.91146128, 7929408.885690299, 797229.3791330161, 51454.0498017935, 12918.180327815058, 1048.9444181161741, 258.64378400065715]",205623.1
2025-01-13_2025-01-19,60691.16678321745,"[30913.0, 3653.0, 350.0, 20.0, 3.0, 1.0, 1.0]","[30847.77216660638, 3572.0824658837496, 359.57948170914045, 23.203139829247707, 5.588675609713738, 0.4286848843754433, 0.20107888877168098]","[53868879.82364365, 6236232.106581186, 627022.9868575796, 40437.666238861, 9857.520986334253, 735.2495273445281, 350.7077436019627]",172530.2
2025-01-20_2025-01-26,60698.16688043982,"[37856.0, 4339.0, 440.0, 34.0, 7.0, 0.0, 1.0]","[37757.795593438655, 4358.40088521068, 434.52440114867574, 27.24690578133165, 6.842384313348175, 0.6508420652612528, 0.21602853345016473]","[67115903.62184921, 7745000.672017222, 771893.9870704003, 48359.41607151848, 12125.48018068959, 1140.7987420990046, 400.2468562585273]",203055.9
2025-01-27_2025-02-02,60705.16677754637,"[37328.0, 4278.0, 414.0, 27.0, 10.0, 0.0, 1.0]","[37406.553642007944, 4330.857774626655, 431.32218439963646, 26.944593450492828, 6.2553500842566905, 0.5668610735058102, 0.18328189875462608]","[66217295.65110188, 7663804.648401814, 763391.7832786466, 47554.93411114808, 11115.275615548562, 988.7656754445213, 335.29701457822387]",198815.4
2025-02-03_2025-02-09,60712.16677465245,"[38792.0, 4479.0, 475.0, 35.0, 5.0, 0.0, 0.0]","[38878.50242594136, 4501.759088624623, 444.5560293234048, 28.950121413106583, 6.8908929369553835, 0.562835223791746, 0.22884991664664114]","[69447406.25868063, 8041834.898332351, 794563.6237845207, 51836.22780720239, 12233.50639435336, 1046.028477329178, 388.99406890295734]",202730.3
2025-02-10_2025-02-16,60719.1668284722,"[39271.0, 4695.0, 458.0, 27.0, 4.0, 0.0, 0.0]","[39371.70926103527, 4578.5691550676265, 464.09955253174843, 30.49149611399518, 7.380392890316738, 0.5776370409931788, 0.1483134222991289]","[70556462.18500693, 8201542.439823682, 831546.184092888, 54569.81788201772, 13237.74559973511, 1001.9247390509287, 285.19601624718933]",203821.8
2025-02-17_2025-02-23,60726.16690254595,"[36866.0, 4365.0, 423.0, 30.0, 11.0, 1.0, 0.0]","[36982.51611881103, 4293.771033148159, 430.80444684366023, 28.896273698941354, 7.367925233321108, 0.5898077858760857, 0.252986623334124]","[65026416.001643196, 7553714.89099893, 758975.7040066958, 50906.36501366892, 12953.104470149907, 1028.550223795601, 437.54756265681874]",197391.4
2025-02-24_2025-03-02,60733.16680416795,"[38144.0, 4428.0, 456.0, 41.0, 15.0, 2.0, 0.0]","[38327.21851754278, 4462.348084960094, 454.08274319708477, 29.75143011603771, 7.158890301803606, 0.7045599069027644, 0.1625698541870244]","[68488252.03139848, 7982252.258793216, 813256.5800629186, 53422.723270099705, 12841.818185777262, 1252.235851749544, 275.42364697586305]",204001.3
