# ra : 262.05, dec : 50.15
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2022-07-04_2022-07-10,59767.16666122664,"[25089.0, 3367.0, 332.0, 28.0, 8.0, 0.0, 0.0]","[25179.484433583333, 3327.923554747103, 323.62094701117934, 21.38879364541763, 5.109356024889545, 0.36104818217728296, 0.10714916400806045]","[850032828.6291684, 112398403.45972538, 10922434.90732171, 724244.7089214684, 172462.3834666248, 11751.098476508563, 3837.680515205341]",200714.9
2022-07-11_2022-07-17,59774.16690879582,"[26039.0, 3507.0, 347.0, 24.0, 8.0, 1.0, 0.0]","[25936.672763018523, 3418.372398553361, 340.3992376668155, 21.80800949615372, 5.121358032899711, 0.2867509637780974, 0.12331697183616454]","[896985949.8451258, 118130300.0550068, 11749009.355823537, 752265.1160702157, 176896.79142010186, 9619.67031537707, 3902.9916338122125]",207878.4
2022-07-18_2022-07-24,59781.1668662036,"[25733.0, 3385.0, 309.0, 14.0, 6.0, 1.0, 0.0]","[25458.25451462879, 3331.567313136542, 323.8393224219311, 20.38844405489324, 4.975232268891271, 0.3907270384150545, 0.1303860177314154]","[880545861.9141898, 115212218.60286102, 11207107.528013447, 706585.2435949288, 172650.73408488077, 12557.083557277381, 3940.740785315208]",207976.7
2022-07-25_2022-07-31,59788.16675636565,"[25488.0, 3304.0, 331.0, 17.0, 3.0, 0.0, 0.0]","[25387.511642226553, 3339.4996693640346, 330.4356670034155, 21.169541296494458, 4.71072264918837, 0.4255004708682298, 0.14356599793227376]","[878093665.2720542, 115432321.32992207, 11398610.396061119, 728717.5226797025, 162286.38235625683, 13358.522159029988, 4408.131634718636]",207807.9
2022-08-01_2022-08-07,59795.16681076432,"[25706.0, 3485.0, 311.0, 23.0, 10.0, 1.0, 0.0]","[25551.174937223364, 3366.679422962469, 327.2533856296139, 21.05423136923888, 4.9409624724319015, 0.2715512916996052, 0.11355681444494657]","[884186967.9400553, 116463115.45825832, 11317721.095864555, 724608.2371000063, 170417.05543551492, 8731.27415559538, 3613.157017150725]",207992.0
2022-08-08_2022-08-14,59802.166529745205,"[25516.0, 3431.0, 342.0, 22.0, 5.0, 0.0, 0.0]","[25473.621851538566, 3342.7573784994943, 326.1804199467442, 21.296369639181144, 4.695650088797304, 0.2861988403903534, 0.12558103294194603]","[877842658.9963427, 115173084.31109908, 11225028.466158248, 733968.3369543914, 162044.5099272606, 10271.394091152442, 4179.649871727518]",207901.8
2022-08-15_2022-08-21,59809.16680590272,"[25471.0, 3300.0, 304.0, 21.0, 2.0, 0.0, 1.0]","[25518.05108534133, 3350.3914038207486, 327.75099135707785, 20.389777727440926, 4.475400671356461, 0.2505552506609436, 0.1136774958745966]","[873055095.4690539, 114577321.6474097, 11208154.103577664, 693158.7558315058, 153388.6361039555, 8575.303680447363, 4072.4545038840047]",207936.5
2022-08-22_2022-08-28,59816.16690625,"[24419.0, 3224.0, 291.0, 13.0, 6.0, 0.0, 0.0]","[24454.02727062394, 3175.761120470931, 306.5843732688113, 19.62064820764119, 4.447650987418743, 0.28111858706576326, 0.1119402220017242]","[819261430.7601554, 106415193.30024168, 10295392.158376021, 659745.6731221329, 148527.49752108302, 9012.406761640203, 3905.319611249496]",200914.8
2022-08-29_2022-09-04,59823.14737326394,"[24248.0, 3246.0, 336.0, 20.0, 10.0, 0.0, 0.0]","[23984.766911433835, 3137.271827958006, 303.8699438082552, 18.97961661167811, 4.392101519029607, 0.2784382952657178, 0.12114418677697125]","[802713959.6529543, 105065532.57792196, 10181104.54801682, 639102.7730343901, 148249.29258598565, 9460.809173781488, 4022.3506934730117]",198538.2
2022-09-05_2022-09-11,59830.14744907413,"[25048.0, 3344.0, 352.0, 31.0, 4.0, 1.0, 0.0]","[24995.97700803305, 3331.568649532422, 330.6005112806477, 21.774465897534913, 5.387674599400007, 0.3112142738087876, 0.13547856093366523]","[859520032.8443056, 114506220.16827504, 11363751.340137323, 750211.2892884576, 185816.38804521353, 10790.006957264244, 4304.0566461225]",209481.7
2022-09-12_2022-09-18,59837.1668284719,"[24024.0, 3195.0, 334.0, 28.0, 2.0, 0.0, 0.0]","[24117.336659758184, 3207.9578309144645, 314.538921925287, 20.532664724670322, 4.312948823225356, 0.2923698768975808, 0.13317316367516988]","[793475885.5476047, 105420596.7543447, 10351866.660237685, 678977.9146258325, 144317.5474649409, 9256.635972445381, 4659.729231621614]",199078.9
2022-09-19_2022-09-25,59844.16651377377,"[25559.0, 3244.0, 351.0, 20.0, 15.0, 0.0, 0.0]","[25426.740470856403, 3350.0198344918613, 329.59978824627285, 21.035216012105156, 4.849247272908748, 0.3865632860016358, 0.109743585405516]","[851116157.1439646, 112170715.26085258, 11037417.436638528, 709378.5305309701, 162144.9436881168, 13700.969995949577, 3376.4669071610397]",203855.3
2022-09-26_2022-10-02,59851.1669710641,"[21843.0, 2870.0, 288.0, 18.0, 7.0, 1.0, 0.0]","[21773.91396119532, 2830.7518835597575, 272.6292103030033, 17.718025970466467, 4.154963843049708, 0.22330563022529398, 0.08780929497369432]","[669808153.445507, 87561943.40718266, 8479165.236348357, 553873.4136887721, 128198.92840973455, 7163.113048139532, 3022.9165705542787]",166929.1
2022-10-03_2022-10-09,59858.16684722263,"[25618.0, 3443.0, 344.0, 29.0, 7.0, 1.0, 0.0]","[25254.12309335422, 3331.190280103585, 328.8687013133602, 21.09484183028185, 5.222318202560037, 0.34262565645751203, 0.12194893798510305]","[866469472.147225, 114356616.4212841, 11309281.511996334, 726958.4687832379, 179531.0539135785, 12469.906000921008, 3925.896332413588]",206270.7
2022-10-10_2022-10-16,59865.16683425795,"[25498.0, 3380.0, 354.0, 30.0, 5.0, 1.0, 0.0]","[25169.42854871867, 3331.333104581791, 333.10293625128685, 21.190540108236693, 4.959289914282393, 0.3320109502239212, 0.14204231490850663]","[848477592.2247145, 112425405.11812001, 11265342.636402162, 718456.1901495978, 168527.19302815135, 10771.099610068693, 4447.589747590193]",202039.9
2022-10-17_2022-10-23,59871.978755787066,"[15431.0, 2066.0, 201.0, 12.0, 2.0, 2.0, 0.0]","[15295.845920574076, 2049.1053658317774, 208.1667196844779, 13.669973998931933, 3.1022434862633363, 0.2707959929912595, 0.06302264180239611]","[515754977.63619035, 69100878.55429985, 7003646.8148904815, 462333.3112291162, 105091.37159953856, 8362.676089173234, 2055.5772075166224]",135877.1
2022-10-24_2022-10-30,59879.2502747682,"[24737.0, 3479.0, 344.0, 31.0, 6.0, 1.0, 0.0]","[24776.93504551454, 3291.7366750133156, 329.29568596356256, 21.10199304429359, 5.471776942089161, 0.3481303287536555, 0.12576871164396047]","[832088033.7708582, 110667690.59777741, 11082142.818742992, 708873.5982468057, 185847.95534293487, 11459.261139160544, 4387.852569883374]",197350.4
2022-10-31_2022-11-06,59886.16695219893,"[25209.0, 3365.0, 364.0, 28.0, 8.0, 0.0, 0.0]","[25212.020803148298, 3364.7504125546043, 331.3439609983829, 22.939291031850576, 5.334417674109502, 0.38687865738960264, 0.15164122273390662]","[857727141.548629, 114581137.15895128, 11312195.811808376, 784857.7070839567, 182620.99074267363, 13499.633685999715, 5425.457531542519]",203084.5
2022-11-07_2022-11-13,59893.16699583343,"[25965.0, 3382.0, 325.0, 21.0, 6.0, 0.0, 0.0]","[25720.682187465467, 3414.685368716851, 334.8169726924751, 23.104043312810138, 5.504415294856748, 0.39684119732020967, 0.12771311399569898]","[883116238.5890927, 117373833.44853976, 11541844.633972859, 797619.2171843131, 190465.47986831528, 13732.722746553649, 4386.180349815293]",206386.0
2022-11-14_2022-11-20,59900.16687060168,"[26180.0, 3385.0, 370.0, 28.0, 5.0, 0.0, 0.0]","[25918.660414941165, 3445.8641831983364, 343.3354117679031, 23.48108164314302, 5.9644868966177444, 0.3945986517741708, 0.11071056122396832]","[874602611.9082503, 116419765.4464271, 11623661.637778232, 796394.095842497, 199529.94214148607, 14506.466000249064, 3968.1625342619845]",203291.4
2022-11-21_2022-11-27,59907.16699351847,"[25588.0, 3437.0, 358.0, 23.0, 13.0, 1.0, 0.0]","[25538.566317135694, 3380.7796929281967, 338.1727992444582, 22.685759589774015, 5.696895729702394, 0.4301561972212157, 0.17355108420677162]","[853116115.0527674, 113098386.35279493, 11336501.56727256, 760765.5798178231, 191302.36234253243, 13951.0048562265, 5919.312867264613]",199686.3
2022-11-28_2022-12-04,59914.166677777845,"[25876.0, 3458.0, 368.0, 19.0, 8.0, 0.0, 0.0]","[25757.849641154942, 3412.558480494656, 334.27316585952667, 22.520272060044682, 5.377483005472993, 0.46420991559816954, 0.14605138010257018]","[860786623.0456403, 114187337.24670866, 11207677.444312878, 755855.5797824302, 178273.19702976325, 14983.313902392008, 4641.25459825121]",197882.8
2022-12-05_2022-12-11,59921.166612731264,"[26136.0, 3418.0, 357.0, 26.0, 5.0, 0.0, 0.0]","[26323.09035417127, 3488.904475187534, 351.29591592140804, 22.480452291021656, 5.252317889147848, 0.38102821149668303, 0.09831143419562736]","[904021647.510151, 119846195.63585082, 12073338.481604233, 773790.9429862404, 182680.96443489654, 13102.008772647458, 3691.6018829406185]",206022.8
2022-12-12_2022-12-18,59928.16688993055,"[25838.0, 3390.0, 347.0, 26.0, 8.0, 1.0, 0.0]","[25964.51481634709, 3428.9177406030813, 341.7898314644902, 22.447017973628483, 5.306967682386096, 0.33202775236966287, 0.11931128516948547]","[880955732.2780812, 116454070.12464984, 11610578.313555576, 760507.5864594058, 180383.42982075937, 11584.02885790411, 4495.806198618429]",201302.3
2022-12-19_2022-12-25,59935.16690578736,"[26733.0, 3427.0, 380.0, 31.0, 4.0, 2.0, 0.0]","[26544.00765851764, 3518.466926637468, 355.33701036931467, 22.87132812599549, 5.439881989682946, 0.2825809549541793, 0.11973435572169272]","[905862806.8428894, 120050780.10346782, 12128509.82277683, 780756.1501359715, 185948.97305878275, 9786.95867264667, 4682.935653036241]",203786.7
2022-12-26_2023-01-01,59942.16682083384,"[16547.0, 2280.0, 238.0, 13.0, 2.0, 1.0, 0.0]","[16639.04859505409, 2253.510251021611, 228.42419570350992, 15.792737497629286, 3.7474919428060556, 0.2145412249623835, 0.050943917545137926]","[526282288.9858538, 71312212.03751554, 7219512.280271213, 503779.0782473991, 117731.92292252526, 6884.001423967176, 2239.6007890669393]",143686.3
2023-01-02_2023-01-08,59949.16686342559,"[22139.0, 2912.0, 282.0, 26.0, 7.0, 0.0, 0.0]","[22263.436393675427, 3003.954299683095, 304.4692797109172, 21.63519009767595, 4.9552457546564606, 0.3954351071643843, 0.14690626686902267]","[731582416.8942026, 98751891.0901687, 9996030.7332755, 705753.8898294888, 163267.8432750346, 12837.780350427716, 5440.881445914401]",183987.5
2023-01-09_2023-01-15,59956.16683078704,"[26990.0, 3591.0, 352.0, 25.0, 5.0, 0.0, 1.0]","[26817.973264319768, 3589.372307327016, 362.45515772302855, 24.541234681197036, 6.200117552633755, 0.4663634178342894, 0.14251630879948243]","[930493197.1507645, 124535858.71229726, 12566267.96112145, 850610.7981688398, 215779.2010513356, 16121.044658185647, 5405.417213022492]",206283.2
2023-01-16_2023-01-22,59963.16676030106,"[27316.0, 3622.0, 383.0, 23.0, 13.0, 0.0, 0.0]","[27216.886524025842, 3644.6256520550087, 363.7826669431963, 24.566564986824666, 6.2669817867908435, 0.37702508161007947, 0.14823058032021097]","[945710867.2800076, 126535000.56130289, 12614238.380265107, 852108.676208906, 215846.96247049054, 13036.642632834915, 4992.014479540411]",206348.4
2023-01-23_2023-01-29,59970.16675717596,"[26245.0, 3488.0, 349.0, 25.0, 6.0, 0.0, 0.0]","[26153.334844570607, 3479.747010849787, 345.93774663397966, 22.63787285994845, 5.1731605484246606, 0.32785140879086133, 0.12462431906066058]","[903652895.5439302, 120138144.0114894, 11929371.653254727, 780466.4863583999, 177309.50435028976, 11557.441788390666, 4308.411246183345]",204733.3
2023-01-30_2023-02-05,59977.16682650465,"[26400.0, 3460.0, 317.0, 27.0, 3.0, 0.0, 0.0]","[26239.11054464289, 3477.768606981531, 350.50200302918864, 23.37372556445473, 5.296197915057974, 0.3509742120386796, 0.1374463041380249]","[904388224.1464931, 119821762.27398409, 12058930.322213655, 802186.5469759104, 180484.28457553967, 12072.35601643729, 4881.8965736873315]",206145.2
2023-02-06_2023-02-12,59984.16681087963,"[26842.0, 3631.0, 343.0, 27.0, 5.0, 0.0, 0.0]","[27166.20527203986, 3609.567848242022, 361.4763004641677, 24.097016889781475, 5.8150213915639135, 0.3598814693610378, 0.1233179791173746]","[941914241.9081334, 125109683.29271366, 12509909.297357326, 834341.9947756159, 201162.7599600105, 12398.157930400326, 4222.702027440042]",206145.1
2023-02-13_2023-02-19,59991.166785648245,"[25672.0, 3405.0, 385.0, 21.0, 5.0, 2.0, 0.0]","[25720.484486026824, 3424.8624603382937, 342.9634686616493, 22.852837259827233, 5.395403204551513, 0.36823257210263016, 0.11257252522551861]","[875341882.9361507, 116531607.87695639, 11661337.038666267, 777161.1680471243, 184342.58776666233, 12227.047348116997, 3455.422099073374]",202401.3
2023-02-20_2023-02-26,59998.16684629615,"[25409.0, 3436.0, 368.0, 29.0, 8.0, 0.0, 0.0]","[25371.70144511532, 3374.4660553239373, 339.32025974738497, 23.252594658707277, 5.629517724374821, 0.38961840808337556, 0.1284589653271885]","[864528870.5268395, 115033443.28819649, 11561000.973247407, 790956.5926319875, 190277.06131227233, 13808.502346102301, 3883.744968991677]",200289.6
2023-02-27_2023-03-05,60005.16687835648,"[23155.0, 3085.0, 319.0, 17.0, 4.0, 2.0, 1.0]","[23152.85089658677, 3023.042612060616, 304.93621263729665, 20.57118043004028, 5.0055794243174025, 0.39584910142812463, 0.11871151993618366]","[686787275.0297455, 89904105.8210158, 9093447.127339581, 611652.6725946759, 147718.26508619863, 11717.351588178692, 3207.857274484487]",172073.7
2023-03-06_2023-03-12,60012.16669861128,"[22017.0, 2816.0, 314.0, 20.0, 9.0, 0.0, 0.0]","[22065.98532158935, 2911.855218052302, 294.9966408242486, 20.92806676885657, 4.724685038149041, 0.3670178749083542, 0.11624428033716333]","[722408696.1849031, 95463192.40771644, 9684410.015040038, 686318.7270967748, 154512.87414930493, 11787.534315422148, 3795.2564833384713]",171166.9
2023-03-13_2023-03-19,60019.16670821783,"[25938.0, 3473.0, 341.0, 23.0, 7.0, 0.0, 0.0]","[26153.41342072241, 3493.5344736990946, 352.52875622783415, 24.243426742075414, 5.81376593498126, 0.4442340564033811, 0.14860916634996268]","[901252793.3935144, 120351614.31028521, 12138872.023713257, 832520.2944446099, 200455.27982643712, 15183.790769134941, 5087.802229374511]",205699.5
2023-03-20_2023-03-26,60026.16679004633,"[27170.0, 3714.0, 371.0, 25.0, 4.0, 0.0, 0.0]","[27082.493982118547, 3608.1610741618333, 372.37441244213926, 24.875067820341723, 5.956074904537467, 0.4451187544970649, 0.1925176084927962]","[914239094.3100041, 121794485.26630576, 12556405.718407787, 837691.515150679, 200370.30916046325, 14693.793908052223, 6125.3488176796645]",201482.1
2023-03-27_2023-04-02,60033.166902199344,"[26981.0, 3607.0, 398.0, 24.0, 8.0, 0.0, 0.0]","[26885.89868202944, 3603.0286128396133, 365.57603862917875, 24.801551492792342, 6.084810920555837, 0.40934149547391935, 0.14326167090734282]","[925306590.4584367, 124038500.89997904, 12587192.25366173, 851089.2724318423, 209615.18004993195, 13306.578724292456, 5019.472479317937]",205836.2
2023-04-03_2023-04-09,60040.16684895881,"[26919.0, 3625.0, 388.0, 27.0, 5.0, 0.0, 0.0]","[26802.887213744285, 3572.236428359247, 363.1660615659646, 24.234327479398022, 6.141599610158693, 0.46058190307765495, 0.13909760097117646]","[911452504.424655, 121454843.41183712, 12347028.973356973, 822374.6250591989, 207468.03533975623, 14680.06867472329, 4853.593663935003]",206148.8
2023-04-10_2023-04-16,60047.16669548633,"[25689.0, 3447.0, 327.0, 24.0, 8.0, 0.0, 0.0]","[25591.637626527714, 3424.910921846292, 350.5196751944901, 23.699130586646252, 5.805846828263654, 0.3493271592542953, 0.14501287323545792]","[864294744.5338353, 115623175.96488233, 11834509.967986042, 798945.7805771244, 195566.32661954119, 11600.730524458255, 4663.97292330341]",200986.3
2023-04-17_2023-04-23,60054.16680555557,"[26088.0, 3502.0, 323.0, 20.0, 10.0, 0.0, 1.0]","[26107.465563145917, 3475.6021675319803, 342.35651597716014, 21.95502281342847, 5.023798041903261, 0.3821492421926491, 0.1115210451754902]","[853186793.7139245, 113669184.39763872, 11216221.581875373, 718704.0411003235, 163347.27977911016, 12421.066667554358, 3551.4837536130763]",190074.7
2023-04-24_2023-04-30,60061.166785763984,"[26264.0, 3508.0, 346.0, 27.0, 10.0, 1.0, 0.0]","[26302.839564744507, 3475.3421178554395, 352.45172144459104, 23.023859476253186, 5.575669646166146, 0.4487791835614864, 0.17220203394437697]","[873294288.2986906, 115454945.32024468, 11704243.954876827, 763159.6747834113, 183697.56535069013, 15003.15498780424, 5619.54769827059]",201070.7
2023-05-01_2023-05-07,60068.16675104176,"[26737.0, 3518.0, 399.0, 20.0, 4.0, 0.0, 1.0]","[26843.526362891593, 3583.4253918457102, 360.22767533394415, 24.740236662192544, 5.534629714653122, 0.3958701452262536, 0.12958533497391794]","[918504443.2872473, 122607623.07410254, 12314775.791246051, 844406.3546702517, 190538.68191091638, 13477.306256625701, 4533.752662302655]",207376.9
2023-05-08_2023-05-14,60075.16686215272,"[26084.0, 3403.0, 342.0, 33.0, 9.0, 1.0, 0.0]","[26111.097611729652, 3469.875352368999, 348.7149430589513, 22.812294388841163, 5.872661125900388, 0.3866441456348037, 0.10903963338457165]","[885958683.5261601, 117740441.42860804, 11834371.981079051, 772843.2772566637, 198914.36872702645, 14247.52196294196, 3705.5903101078557]",204095.4
2023-05-15_2023-05-21,60082.16686030101,"[26367.0, 3559.0, 385.0, 34.0, 13.0, 2.0, 0.0]","[26358.75406742111, 3488.7819386750866, 349.3173227585967, 22.155359392634423, 5.463863532006268, 0.23985935990891433, 0.1253262587949616]","[906417433.0089896, 119935821.97094026, 11999299.725528814, 760737.1599450159, 187971.65693425902, 7872.987603610008, 4570.329095779783]",207838.8
2023-05-22_2023-05-28,60089.16687615765,"[26138.0, 3580.0, 414.0, 50.0, 15.0, 4.0, 0.0]","[26173.515432913064, 3464.000534298631, 342.9838563899087, 22.08066191080056, 5.1781703580269, 0.30201439077628456, 0.1415694756459441]","[900358260.1507324, 119176999.9475825, 11800601.301957808, 758218.1621047705, 179587.68036558048, 11017.24024907741, 4636.010443244288]",207954.7
2023-05-29_2023-06-04,60096.1668083332,"[24321.0, 3223.0, 332.0, 20.0, 6.0, 2.0, 0.0]","[24196.76870031006, 3166.343922798041, 310.20265108030134, 19.903479433086176, 4.242705381032384, 0.282742772446336, 0.11829733066618064]","[817333175.9891727, 106961630.30681707, 10477288.79722156, 670674.7302651498, 141429.85461299776, 9621.213376063952, 4000.1836860258536]",197357.7
2023-06-05_2023-06-11,60103.167110069255,"[25798.0, 3462.0, 376.0, 32.0, 4.0, 1.0, 0.0]","[25886.729224998777, 3394.7206285537754, 329.83881942379037, 20.8050650554237, 4.669627390429662, 0.27347905392365646, 0.1262613045317148]","[893066861.3217763, 117053361.8285868, 11364099.370654115, 716105.3247156787, 159418.44591787123, 8926.981603985321, 4789.436826717118]",207832.7
2023-06-12_2023-06-18,60110.16689143563,"[26246.0, 3394.0, 337.0, 27.0, 15.0, 1.0, 0.0]","[26281.12043091078, 3425.441172531942, 336.973797385144, 21.074213242726625, 4.666053646244322, 0.415200697446081, 0.10824567391036671]","[909374910.6772728, 118524366.90002692, 11643193.891008563, 729049.279316292, 160710.85482425484, 13568.243808007757, 3807.3708795828093]",207935.7
2023-06-19_2023-06-25,60117.16688773152,"[25746.0, 3317.0, 334.0, 14.0, 3.0, 0.0, 1.0]","[25965.549169534563, 3356.9978044327936, 327.84043764509994, 22.102474018520248, 5.043349533910837, 0.3178905191718915, 0.1336673363042936]","[896195945.4091371, 115813264.84765515, 11305164.030945256, 760561.5360465442, 174697.63487894068, 11224.57848466193, 4507.724868734966]",207286.3
2023-06-26_2023-07-02,60124.166909374864,"[25831.0, 3373.0, 331.0, 28.0, 5.0, 0.0, 0.0]","[25949.83074407826, 3321.4646154211628, 316.53013590873104, 20.252019580474464, 4.740524395318716, 0.2682354611899332, 0.15140757623970863]","[899409382.6903834, 115118388.15931278, 10969684.849150913, 702459.5676433207, 164154.53286990875, 9087.412487750777, 4740.714978789467]",207853.5
2023-07-03_2023-07-09,60131.166912731336,"[25474.0, 3382.0, 303.0, 20.0, 2.0, 0.0, 0.0]","[25611.53621545072, 3270.1648991666343, 314.1324395658963, 20.493190114367902, 4.424653535558995, 0.24446911811842748, 0.1098355375899035]","[887154144.2767997, 113118838.78103948, 10845013.239817154, 706996.4086134426, 152265.56062445542, 8718.577314241056, 3835.86555140906]",207832.2
2023-07-10_2023-07-16,60138.16683148146,"[25371.0, 3221.0, 304.0, 24.0, 4.0, 1.0, 0.0]","[24975.707142993957, 3153.4168199860824, 297.0694689814543, 19.070942361985985, 4.308023455307737, 0.26838178713637834, 0.09553651282943076]","[838209832.2377939, 105735308.86859296, 9933814.233490245, 639439.5909226728, 144298.8949772336, 9273.005064680681, 2812.1609122216396]",200288.5
2023-07-17_2023-07-23,60145.16698715271,"[25062.0, 3173.0, 333.0, 25.0, 9.0, 2.0, 0.0]","[24957.551502904833, 3154.8853475716733, 298.9256555644918, 20.296080163362234, 4.509255337231273, 0.23266428288978724, 0.1202463296100218]","[863904984.0921702, 109203065.51392397, 10345832.780747112, 700146.4515490467, 157211.9462930779, 7795.058788910817, 4044.8985671496534]",207889.6
2023-07-24_2023-07-30,60152.16686215278,"[21540.0, 2811.0, 297.0, 29.0, 6.0, 0.0, 0.0]","[21660.140045663833, 2746.4459428099276, 259.7435820913887, 16.613873381753884, 3.885540178265593, 0.2864796183073516, 0.14274359504150214]","[753394604.7267896, 95614703.02274954, 9077099.632880762, 579296.4551960682, 135422.11977057587, 9534.826432393014, 4875.496624791471]",178410.6
2023-07-31_2023-08-06,60159.16689525477,"[25465.0, 3190.0, 320.0, 23.0, 13.0, 0.0, 0.0]","[25386.40205190427, 3234.3606793490812, 309.11537628403875, 20.203807939766108, 4.606415723008804, 0.29929948855762, 0.0910197504869763]","[876906752.8762057, 111603408.92030095, 10643743.890647512, 693538.1335655891, 160606.60457449587, 10495.727881033261, 3313.5149974937763]",207909.3
2023-08-07_2023-08-13,60166.16702233809,"[24981.0, 3195.0, 324.0, 18.0, 7.0, 0.0, 0.0]","[25080.755044739122, 3197.9675922073297, 308.2082192221369, 18.692665452665157, 4.144242702818144, 0.29625730174354686, 0.09640179076217721]","[860256470.4542141, 109558044.30263183, 10543886.32986757, 639055.8600832787, 142281.89107685388, 10042.331593665212, 3256.9117973760203]",207877.7
2023-08-14_2023-08-20,60173.16709594929,"[24317.0, 3122.0, 310.0, 21.0, 5.0, 1.0, 0.0]","[24302.10061881595, 3080.150946736033, 293.0944846853503, 17.978816753743427, 4.393515611768644, 0.23660053298205225, 0.1736195036003175]","[736650787.1678929, 93027200.72527829, 8863664.922887903, 547957.2087562437, 131841.97884035046, 6610.46755651578, 4962.987509840454]",193133.8
2023-08-21_2023-08-27,60180.16712303249,"[25011.0, 3260.0, 339.0, 17.0, 6.0, 0.0, 0.0]","[24801.250949620986, 3178.312007686108, 301.9548774009413, 19.079498977963024, 4.404084584641857, 0.23110849095854114, 0.16354795031383143]","[820791433.5137765, 105259362.49703385, 10015085.26718426, 633223.313580404, 146993.4278563172, 7821.577183349902, 4959.310552673497]",202338.2
2023-08-28_2023-09-03,60187.16670706021,"[22053.0, 2847.0, 279.0, 15.0, 6.0, 0.0, 0.0]","[22110.759158899084, 2831.085938973936, 268.9988588645148, 16.45776709740583, 3.7964717065796316, 0.20202685893321318, 0.08590589028391762]","[746148112.0239588, 95696988.97197884, 9104551.37270538, 560237.8046379632, 131247.20628895808, 7570.987390001616, 2910.290423338935]",183273.8
2023-09-04_2023-09-10,60194.166676041845,"[24495.0, 3139.0, 305.0, 18.0, 6.0, 2.0, 0.0]","[24402.343626667418, 3128.3996438446957, 299.12091442473434, 19.049543394839308, 4.113523204616557, 0.34816108886390107, 0.10848579775840515]","[835987593.8187132, 107254600.03589754, 10277731.21747026, 658616.1845160725, 141448.0269434078, 11748.12429988756, 3249.1237133400455]",203531.6
2023-09-11_2023-09-17,60201.16667962952,"[24896.0, 3213.0, 323.0, 19.0, 7.0, 1.0, 0.0]","[24626.863724584673, 3161.0200461218687, 307.0880270682376, 19.897913748739196, 4.533948983757507, 0.265917787320582, 0.11767818651711774]","[846472268.1520332, 108655134.63071348, 10557027.98577045, 685405.9825450409, 157215.7679503052, 9392.510207177174, 3754.97259671692]",206209.5
2023-09-18_2023-09-24,60208.16700092539,"[24417.0, 3055.0, 338.0, 28.0, 1.0, 1.0, 0.0]","[24408.853772630435, 3119.03191190596, 302.70226859225215, 19.267289402453343, 4.51606193602296, 0.28295766009117035, 0.07328942271984995]","[831459277.2151239, 106294913.41824475, 10322576.554412799, 657786.3678906299, 154592.00947798346, 9601.463271799328, 2582.606515421006]",203657.5
2023-09-25_2023-10-01,60215.16700601883,"[21986.0, 2940.0, 250.0, 22.0, 9.0, 0.0, 0.0]","[21811.392111640587, 2811.007472920023, 267.59521298841725, 16.974810733222633, 4.1044949845020025, 0.22028342144283167, 0.13252950931858132]","[746250195.0130004, 96180792.76992954, 9156201.939613152, 584119.2520399303, 141490.4237239641, 7414.446947488253, 4616.960302609859]",185926.9
2023-10-02_2023-10-08,60222.16709571736,"[24685.0, 3182.0, 310.0, 28.0, 2.0, 0.0, 1.0]","[24725.36678539337, 3185.2809789801404, 304.8141102227036, 19.392388045868643, 4.360481757544239, 0.28139844962105665, 0.10172769725581629]","[849476437.4038008, 109472873.33929157, 10503949.653855482, 666649.7542513298, 149892.38321712552, 9609.291902857593, 2920.658992492222]",206362.8
2023-10-09_2023-10-15,60229.16655520767,"[24636.0, 3173.0, 287.0, 28.0, 4.0, 0.0, 0.0]","[24534.013044935193, 3164.191178040899, 307.7003888064412, 20.268474250090648, 4.713781388433774, 0.34173093369467433, 0.12948467609717978]","[837787589.497894, 108069337.8936957, 10515508.497513179, 694481.9218795719, 160668.612258291, 11048.354372096474, 4313.922454094375]",205977.1
2023-10-16_2023-10-22,60236.16671643536,"[21704.0, 2731.0, 306.0, 25.0, 7.0, 0.0, 0.0]","[21465.869848736795, 2781.2706722062817, 269.15053757155925, 17.766775158854966, 4.291317647289132, 0.18976304669637026, 0.11787147398797776]","[681896225.0703323, 88460309.87404257, 8575864.39387362, 567563.3693427264, 133868.55088742505, 6535.183579680372, 3545.093681547506]",177323.6
2023-10-23_2023-10-29,60243.166953356485,"[22102.0, 2868.0, 247.0, 29.0, 3.0, 1.0, 0.0]","[22086.96712819753, 2824.899301071006, 274.46999020656466, 17.40085433298165, 3.8624428786087632, 0.22766538945318646, 0.07113459997860143]","[752491930.042968, 96364468.0932571, 9380394.60695461, 595638.0468198794, 133034.9335151018, 7897.5678281811915, 2886.3942132557854]",182308.6
2023-10-30_2023-11-05,60250.16689942109,"[963.0, 118.0, 18.0, 2.0, 0.0, 0.0, 0.0]","[960.9334470896475, 120.46308299000195, 10.567751018767204, 0.8026988357544885, 0.11531967994003775, 0.0, 0.0]","[1380731.8195825384, 185036.3324451574, 20144.60945659564, 808.421762815639, 348.57445701989144, 0.0, 0.0]",6387.0
