# ra : 299.95, dec : 65.15
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2022-07-04_2022-07-10,59767.16666122664,"[8160.0, 1253.0, 143.0, 6.0, 0.0, 0.0, 0.0]","[8074.269700212043, 1173.6138913177153, 128.9399080018117, 8.530089219047461, 1.4981392628875256, 0.07137144740761947, 0.01515295880718987]","[274172235.4590381, 39824026.52772752, 4364293.65620422, 289687.0524505848, 50868.776314374336, 1962.3887971611848, 531.8965051966375]",192256.0
2022-07-11_2022-07-17,59774.16690879582,"[8248.0, 1230.0, 156.0, 11.0, 5.0, 0.0, 0.0]","[8274.555495672614, 1208.7608425337667, 132.5392587697029, 8.267512841530767, 1.888227443488284, 0.06347566761926823, 0.0811297512419718]","[285408507.19291246, 41692130.04684419, 4571567.43747965, 283861.73622287513, 65579.44210962697, 2349.009639679515, 2311.194561683593]",193742.0
2022-07-18_2022-07-24,59781.1668662036,"[8054.0, 1214.0, 119.0, 9.0, 3.0, 0.0, 0.0]","[8163.999723560647, 1188.0909403916105, 129.4896447714615, 7.4438821661627514, 1.736573070222473, 0.07822259771794457, 0.04038480151914355]","[281644527.3437081, 40942979.38340148, 4457923.061863116, 255725.59820976295, 60207.676077703174, 2773.844148000863, 1387.1512021677331]",193858.9
2022-07-25_2022-07-31,59788.16675636565,"[8286.0, 1191.0, 136.0, 14.0, 2.0, 1.0, 1.0]","[8150.909767883023, 1185.360762706826, 129.01580304312358, 8.291679686927909, 1.8218896106756353, 0.16075275102838463, 0.06503071164868071]","[281923183.7529468, 41006613.468169846, 4457165.3995987885, 286053.76607231353, 63469.34963778704, 5133.445384168241, 1858.2832766993947]",193674.9
2022-08-01_2022-08-07,59795.16681076432,"[8240.0, 1160.0, 137.0, 12.0, 4.0, 0.0, 0.0]","[8208.568198051022, 1194.6788323081946, 129.64309590531056, 7.875906370415268, 1.9470516719221276, 0.06309868417641293, 0.05528497750208164]","[284384998.98126554, 41378386.91026933, 4484780.199881682, 271607.6419265144, 67070.78414807565, 2520.7867923344284, 1773.426302656644]",193483.7
2022-08-08_2022-08-14,59802.166529745205,"[8067.0, 1208.0, 137.0, 4.0, 1.0, 0.0, 0.0]","[8189.153190712177, 1190.4116920484453, 127.87835432652773, 7.44623329400266, 1.737019408758112, 0.10951287409583059, 0.06640099718665217]","[283727286.4659282, 41222237.7320846, 4420688.989504418, 256574.1177484595, 59307.260438247176, 3466.6479958717227, 2004.6346421065573]",193769.4
2022-08-15_2022-08-21,59809.16680590272,"[8353.0, 1221.0, 133.0, 7.0, 2.0, 0.0, 0.0]","[8189.055187821934, 1201.8007684135143, 130.46503855518986, 8.115536305612023, 1.7023211568380114, 0.08782732608123779, 0.015043645654271735]","[283326017.2170932, 41560308.80322496, 4509972.038412068, 279337.5522548664, 59033.98097015558, 3149.0329953530672, 574.924961316513]",193803.5
2022-08-22_2022-08-28,59816.16690625,"[8088.0, 1184.0, 122.0, 6.0, 1.0, 0.0, 0.0]","[7986.202636775338, 1149.8165385944133, 122.86688782478193, 7.61537060072527, 1.7434968780017457, 0.09660639543229954, 0.034626937212608934]","[272933232.90917224, 39265699.8393932, 4196136.981798442, 259809.69209091755, 59269.30771972062, 3558.3853805580006, 1288.7195624808758]",189684.9
2022-08-29_2022-09-04,59823.14737326394,"[7969.0, 1136.0, 106.0, 12.0, 1.0, 0.0, 0.0]","[7892.86826611805, 1139.8391322149841, 124.1811211375506, 7.387376690564632, 1.554377239696054, 0.12831208065689645, 0.03040315752881253]","[266141697.86602342, 38465944.22577998, 4192728.3628484206, 249386.79167621618, 52714.255168178264, 4331.130628139241, 1392.7129101288065]",185369.3
2022-09-05_2022-09-11,59830.14744907413,"[7904.0, 1229.0, 122.0, 8.0, 1.0, 0.0, 0.0]","[7967.74923639165, 1176.8135191573992, 129.62396667914308, 7.919582476205407, 1.713415680423786, 0.10419260420435664, 0.029870461828298486]","[273066797.4181628, 40309700.18720033, 4441099.382961838, 272601.011292634, 59264.612136872056, 3209.3033077495766, 1069.085904151064]",191075.2
2022-09-12_2022-09-18,59837.1668284719,"[7721.0, 1159.0, 122.0, 7.0, 3.0, 0.0, 0.0]","[7743.3621101766485, 1131.7559832194565, 126.48348885980721, 7.657774100168596, 1.7477793369202403, 0.1163593061942939, 0.04352501530901841]","[252746078.4712774, 36942705.44728176, 4144242.2265418633, 249187.82015815002, 56471.39094381108, 3839.351186289616, 1435.1858092096008]",179282.9
2022-09-19_2022-09-25,59844.16651377377,"[8175.0, 1189.0, 163.0, 7.0, 0.0, 1.0, 0.0]","[8194.179001014283, 1200.071620244118, 130.99382449000586, 8.602828681582876, 1.5127033381045132, 0.11275221262984535, 0.04135482281045181]","[280803751.6682608, 41111981.25438271, 4485540.084185101, 294237.37100722885, 51928.96246949105, 3503.369818680093, 1349.445657009604]",193715.1
2022-09-26_2022-10-02,59851.1669710641,"[7525.0, 1057.0, 131.0, 6.0, 0.0, 0.0, 0.0]","[7478.940576419457, 1093.4361250739057, 118.69082067952341, 7.513820151893055, 1.4064857235091013, 0.07800862720727866, 0.04792765858961432]","[242414145.5771988, 35510341.08180973, 3844731.006211711, 246483.46846971256, 44732.02757817587, 2377.278609026043, 663.3373399461576]",179756.3
2022-10-03_2022-10-09,59858.16684722263,"[8173.0, 1188.0, 135.0, 11.0, 4.0, 0.0, 0.0]","[8020.450590222818, 1168.7310263377715, 128.50385296747385, 7.674875582022565, 1.7362667338882578, 0.09908704525451113, 0.049607171285926926]","[276600239.8258765, 40325351.50179443, 4433472.832977323, 264354.3642260972, 60076.76923415847, 3665.0904680739723, 1936.4039511562319]",193429.5
2022-10-10_2022-10-16,59865.16683425795,"[7829.0, 1185.0, 142.0, 9.0, 1.0, 0.0, 0.0]","[7798.21571635202, 1143.4727097351931, 128.87557284850314, 8.004597229006373, 1.9754709375679032, 0.09260324093964924, 0.040529043637206164]","[265468940.37239856, 38952093.954332836, 4390577.730648467, 273581.76017495187, 66239.35948803896, 3287.5184279857244, 1388.9476096204887]",187867.8
2022-10-17_2022-10-23,59871.978755787066,"[5584.0, 789.0, 101.0, 5.0, 0.0, 0.0, 0.0]","[5496.342623783584, 817.5272522728634, 91.56555585070824, 5.532337765690348, 1.0980019713515694, 0.10933281474810139, 0.02664268827995736]","[188327047.2973018, 28013897.14439529, 3138638.465920486, 190382.61113322806, 37693.73332759542, 3718.41851527441, 802.2908178744631]",132884.4
2022-10-24_2022-10-30,59879.2502747682,"[7479.0, 1059.0, 130.0, 5.0, 0.0, 0.0, 0.0]","[7529.390113867449, 1104.0812602998092, 121.88949488507045, 8.035258686734535, 1.6571724814834867, 0.03163194199432683, 0.032421486681120056]","[254451475.4437852, 37285794.84658864, 4122831.4925297746, 271350.1437851111, 55668.750269795775, 1266.4405735940459, 1170.0401729839746]",182771.0
2022-10-31_2022-11-06,59886.16695219893,"[8017.0, 1197.0, 121.0, 4.0, 1.0, 0.0, 0.0]","[8061.840463067081, 1190.6734722638448, 128.59916040557397, 8.639787664915998, 1.8936884890084567, 0.08167097092923799, 0.046075302280689484]","[277087187.5067161, 40938506.990285814, 4427884.914867414, 298085.4184225476, 65336.112469846325, 2932.459072429457, 1636.9275985379766]",192046.5
2022-11-07_2022-11-13,59893.16699583343,"[8292.0, 1230.0, 134.0, 16.0, 6.0, 0.0, 0.0]","[8247.234560016037, 1218.5658787918976, 134.93122493722936, 8.553662644420978, 1.8274561443409898, 0.12858794354686456, 0.047527234840394325]","[283641323.79866236, 41933906.162192695, 4648220.8262972785, 296677.52568592614, 63861.09906189853, 4401.3679658097135, 1408.8956623537786]",192224.1
2022-11-14_2022-11-20,59900.16687060168,"[8395.0, 1163.0, 146.0, 15.0, 3.0, 0.0, 0.0]","[8342.535920168471, 1226.659371107554, 136.87326765975388, 9.417158443713696, 2.0448553142304573, 0.15503882100689365, 0.04287112357141269]","[285182702.69049925, 41930766.422284365, 4684399.658445688, 323105.1978663111, 70366.36488766871, 5321.320639801954, 1446.790419466192]",192129.3
2022-11-21_2022-11-27,59907.16699351847,"[8235.0, 1252.0, 127.0, 8.0, 2.0, 0.0, 0.0]","[8255.454833422687, 1219.4066200441848, 139.04579234071016, 8.265752303200582, 1.8904178638995643, 0.1407555314129409, 0.05856451347503822]","[279636046.2469554, 41308912.40235656, 4714731.263192973, 281386.9645438563, 64640.98626826011, 4696.320474614318, 1841.6707059371772]",190201.0
2022-11-28_2022-12-04,59914.166677777845,"[8422.0, 1283.0, 140.0, 15.0, 1.0, 1.0, 0.0]","[8412.34227579293, 1242.5899146817023, 134.8264898800027, 9.415243570656479, 1.850165846252075, 0.1133834781478484, 0.08112312823355322]","[284463127.9070823, 42042427.14647441, 4560899.923916709, 318573.5922004235, 62713.25776627615, 3799.4709473959283, 3520.057540385924]",191716.9
2022-12-05_2022-12-11,59921.166612731264,"[8601.0, 1322.0, 130.0, 8.0, 3.0, 1.0, 0.0]","[8538.37992846475, 1253.5708421280553, 139.443647970855, 8.516991145832606, 1.9440316660213994, 0.13537322154850226, 0.0489032568169732]","[290959704.119838, 42746560.71747559, 4759416.99423893, 292765.3127971414, 65674.44602548023, 4490.881815775246, 1645.4653115789317]",192010.5
2022-12-12_2022-12-18,59928.16688993055,"[8649.0, 1304.0, 155.0, 14.0, 3.0, 0.0, 0.0]","[8530.803692869657, 1267.190942186687, 141.51205395504286, 8.980114150947637, 1.9187567368971046, 0.0814241840031325, 0.019119463871179125]","[289466461.7351021, 43026860.71820346, 4812084.627652344, 305579.97351601004, 65548.0832215555, 3040.594722675027, 454.14855155039146]",192048.6
2022-12-19_2022-12-25,59935.16690578736,"[8447.0, 1247.0, 141.0, 8.0, 2.0, 0.0, 0.0]","[8499.58942088306, 1243.2680971754753, 138.5030524160587, 9.23038771020056, 1.8417426557669685, 0.06882036042989093, 0.09059632732977152]","[285438185.3098414, 41780384.72141283, 4667718.9852207815, 309680.17012336245, 61482.683760438755, 2507.138765702085, 2374.090343522542]",186956.7
2022-12-26_2023-01-01,59942.16682083384,"[6220.0, 955.0, 101.0, 10.0, 1.0, 0.0, 0.0]","[6248.679831618579, 926.0500517924709, 105.52103461994412, 7.530979757217525, 1.6974227374766533, 0.13295147745343935, 0.048289866073488785]","[195511761.40502632, 28996705.896502532, 3315464.582732275, 237160.35998071232, 53267.65284564874, 4283.532755654368, 1303.213212538433]",139889.1
2023-01-02_2023-01-08,59949.16686342559,"[7129.0, 1071.0, 130.0, 15.0, 0.0, 0.0, 0.0]","[7065.914857009683, 1056.8491076512728, 120.84370291270025, 7.897943444742591, 1.782156582908593, 0.08043369216413092, 0.03129277846545506]","[236042192.0860315, 35279472.522764616, 4044682.399246601, 265303.22292565077, 59759.84058628661, 2353.7665779216777, 1025.1941433727527]",164646.0
2023-01-09_2023-01-15,59956.16683078704,"[8787.0, 1251.0, 160.0, 10.0, 4.0, 0.0, 0.0]","[8779.686284577732, 1302.6391667795046, 146.31986210417082, 10.130608345790336, 2.2502990567734567, 0.12063138037770434, 0.06392914493910527]","[302534493.83097214, 44907000.8071028, 5044768.3546270495, 350444.14327483455, 77985.00794733175, 4522.149840391634, 2911.104703792774]",192126.5
2023-01-16_2023-01-22,59963.16676030106,"[9007.0, 1363.0, 165.0, 12.0, 2.0, 1.0, 0.0]","[8895.189722165429, 1327.1983235021173, 145.03732049727003, 9.608998797781794, 1.8362544924362392, 0.17272357610429528, 0.05554091848704891]","[306879743.44991654, 45820235.755997494, 5008264.584976624, 332582.1402485776, 63304.75752468867, 5964.322596129539, 2072.134163948219]",192212.7
2023-01-23_2023-01-29,59970.16675717596,"[8625.0, 1218.0, 141.0, 10.0, 0.0, 0.0, 0.0]","[8508.453876856569, 1252.9923407245565, 141.30093874177942, 8.644191100925452, 1.7369809639263998, 0.12947253875033624, 0.03377211284584588]","[292491504.5129261, 43069023.584966116, 4851343.184316177, 296506.90264070686, 59768.76560565145, 4342.241192248184, 1214.332079328028]",190579.9
2023-01-30_2023-02-05,59977.16682650465,"[8467.0, 1299.0, 134.0, 12.0, 2.0, 0.0, 0.0]","[8461.620223361482, 1257.0257390409352, 140.30135850719225, 9.240995014857711, 2.1306714523965886, 0.15899974758199586, 0.025114756470088997]","[290025252.93615216, 43064702.66591768, 4804732.409110486, 316216.5350215835, 72397.5446728086, 5320.001294498635, 870.9773786270981]",191786.3
2023-02-06_2023-02-12,59984.16681087963,"[8949.0, 1355.0, 156.0, 12.0, 1.0, 0.0, 0.0]","[8783.959520023289, 1312.2396232563024, 144.41842751913762, 9.72649917567589, 2.099522076470828, 0.1242154892981553, 0.05153733267618302]","[304232085.62739867, 45452293.89731849, 5001737.738113791, 337016.0244039107, 72180.34463837059, 4342.20678050609, 2205.4007380405183]",191996.7
2023-02-13_2023-02-19,59991.166785648245,"[7988.0, 1215.0, 141.0, 9.0, 2.0, 0.0, 0.0]","[8001.539220855139, 1179.6781861018437, 133.03140728105882, 8.48862852449627, 2.1963771854141467, 0.0570249994735103, 0.02925116908938815]","[272555445.14848876, 40181777.749786966, 4527565.800882905, 290107.51180628367, 75232.7586427575, 1632.567046764905, 884.307779554239]",185988.0
2023-02-20_2023-02-26,59998.16684629615,"[7931.0, 1235.0, 147.0, 10.0, 1.0, 0.0, 0.0]","[7898.953252697156, 1171.3027912280427, 134.28098672315286, 8.769042288029107, 1.79797042562296, 0.09877986703103346, 0.01611196760329368]","[269642237.34828365, 39981105.90731622, 4572727.771168742, 297514.7177338624, 61431.455521580865, 3542.1051673345187, 424.529578115536]",186156.6
2023-02-27_2023-03-05,60005.16687835648,"[5073.0, 745.0, 101.0, 9.0, 1.0, 0.0, 0.0]","[5057.830083191082, 734.5044605248348, 82.60199260792139, 5.49137955065728, 1.2267892964587521, 0.05898102712413588, 0.04031753445884243]","[150270391.08981615, 21789447.472862814, 2449409.2079026136, 159956.838636842, 36547.70089495951, 1711.3835223436495, 873.9837172712246]",127584.3
2023-03-06_2023-03-12,60012.16669861128,"[6593.0, 1027.0, 130.0, 8.0, 2.0, 0.0, 0.0]","[6768.313675319951, 1002.1733351754234, 111.45439771130832, 7.663838848459499, 1.6336520266012466, 0.11947878355380093, 0.10671113246393325]","[225284100.84650663, 33329010.054230932, 3704367.18889767, 255733.79018326037, 54331.68006179908, 3770.6990325563897, 3110.696223938968]",163523.8
2023-03-13_2023-03-19,60019.16670821783,"[8541.0, 1312.0, 143.0, 12.0, 1.0, 0.0, 0.0]","[8380.67497108114, 1246.3989192838326, 143.35935536356547, 9.667320589933018, 1.8668524177793284, 0.11316671108599012, 0.07043037795089956]","[290109162.1756713, 43136288.59434737, 4959579.446638882, 333564.6803370845, 64075.125520400914, 3979.1747029349544, 2474.948061309488]",191602.2
2023-03-20_2023-03-26,60026.16679004633,"[8419.0, 1263.0, 136.0, 7.0, 2.0, 0.0, 0.0]","[8320.045454951398, 1234.570923938348, 138.82318010871518, 8.491686572648986, 2.068258546774213, 0.17273108369960027, 0.08457382023272392]","[281872287.6534598, 41815830.30449864, 4699802.465623318, 287825.75142844557, 71446.96461364893, 5908.006632229878, 2494.531389310577]",183988.2
2023-03-27_2023-04-02,60033.166902199344,"[8722.0, 1342.0, 188.0, 11.0, 2.0, 0.0, 0.0]","[8625.633068207657, 1279.8288038911453, 147.44872183610426, 9.054983449665997, 2.205571046036224, 0.10108954711956969, 0.031737295707768225]","[297979213.98266006, 44219847.286482565, 5089846.443475273, 312666.842588008, 75760.19698867884, 3552.2359845031706, 1058.196833095144]",191699.2
2023-04-03_2023-04-09,60040.16684895881,"[8504.0, 1271.0, 123.0, 13.0, 4.0, 0.0, 0.0]","[8373.96052817291, 1247.1907361813746, 141.75819891464184, 9.644084435599561, 1.9822337632435196, 0.12635933786953837, 0.05608568576965978]","[284828393.34307575, 42400307.13206602, 4812424.572053411, 327512.7559916866, 67221.76989201372, 4656.370347565653, 1823.5441074381688]",185638.4
2023-04-10_2023-04-16,60047.16669548633,"[7546.0, 1123.0, 134.0, 14.0, 2.0, 0.0, 0.0]","[7544.106901235681, 1113.6383786507308, 122.40760857743757, 8.404322963945846, 1.5999332843311438, 0.06624756958716517, 0.06528491285556322]","[254552565.70652243, 37551533.88476104, 4120128.807426761, 282865.49159793206, 54026.951079387785, 2406.3139303799467, 1867.1415173805556]",172624.5
2023-04-17_2023-04-23,60054.16680555557,"[6500.0, 943.0, 130.0, 6.0, 0.0, 0.0, 0.0]","[6401.938797832878, 940.5433790134341, 103.42352561520545, 6.841441782724945, 1.6116802314474128, 0.13719865051540459, 0.0480779377863679]","[201350677.6147843, 29573670.581307005, 3246047.9034709325, 213818.43500321577, 50781.31419259057, 3702.434894158247, 1350.2804083838191]",137684.5
2023-04-24_2023-04-30,60061.166785763984,"[7574.0, 1091.0, 130.0, 10.0, 2.0, 0.0, 0.0]","[7600.143745560866, 1113.2448053617436, 123.51852924811986, 8.069939793539811, 1.9527561946279355, 0.07828727887517982, 0.027883560238245165]","[252254645.50467497, 36933270.694443285, 4093753.320562033, 268336.8733187165, 65355.095683120715, 2542.907335205805, 839.6555924360161]",167949.5
2023-05-01_2023-05-07,60068.16675104176,"[8473.0, 1340.0, 151.0, 14.0, 1.0, 0.0, 0.0]","[8560.70370448461, 1279.3311999100888, 144.68648005575838, 9.449515752546358, 1.9162127356873504, 0.13046774681633283, 0.04602742256111096]","[290945672.7342728, 43470735.7470937, 4916462.345916535, 320995.39444108255, 64605.17209475691, 3919.2603506517016, 1253.948020893084]",190474.6
2023-05-08_2023-05-14,60075.16686215272,"[7901.0, 1221.0, 134.0, 16.0, 2.0, 0.0, 0.0]","[7964.68382915541, 1183.8641305880483, 133.79288236425606, 8.87222913750586, 1.7728788155432005, 0.10942774207994597, 0.051543704434146895]","[267755269.36198932, 39774417.81540632, 4484893.501373484, 296470.34181776334, 58934.23891877047, 3761.5524850441975, 1554.7282162482802]",181441.5
2023-05-15_2023-05-21,60082.16686030101,"[8434.0, 1348.0, 130.0, 7.0, 2.0, 0.0, 0.0]","[8427.83164575633, 1239.6834254690611, 137.94633583791716, 9.515352025224898, 1.4702253856774097, 0.11807818729432491, 0.03728301759464743]","[287723613.6533537, 42314447.037765846, 4705492.96761613, 324951.7783882621, 49783.057528954014, 4094.139403710611, 1105.830927611606]",192118.6
2023-05-22_2023-05-28,60089.16687615765,"[8318.0, 1260.0, 146.0, 12.0, 1.0, 0.0, 0.0]","[8323.78334975886, 1216.0262607112982, 133.70856133750735, 8.546170249964215, 1.6574176302182264, 0.0914493163777912, 0.013291309313455525]","[283257701.3581617, 41389559.390954524, 4547375.996665542, 291198.1397568894, 55255.98153062076, 3098.130580552649, 462.3165593894124]",188847.8
2023-05-29_2023-06-04,60096.1668083332,"[7794.0, 1162.0, 125.0, 9.0, 0.0, 1.0, 0.0]","[7755.504135691281, 1126.3192649794903, 124.08605056782228, 7.798258057923938, 1.6185764848157085, 0.09525618277242369, 0.01792911935262573]","[258705391.79586083, 37598409.626963, 4134210.7122297646, 258644.48727208204, 53663.06925334157, 3240.488783977694, 623.3050096952253]",180130.4
2023-06-05_2023-06-11,60103.167110069255,"[8260.0, 1149.0, 149.0, 10.0, 1.0, 0.0, 0.0]","[8261.748131266395, 1197.902077210666, 133.01817221931762, 8.200004781887552, 2.0166787950393417, 0.1106663326427824, 0.025961269360602706]","[281732142.0719901, 40827454.02800881, 4524308.4525975855, 278132.9311010208, 69784.76008724084, 4250.703150204203, 785.6923288904869]",192036.4
2023-06-12_2023-06-18,60110.16689143563,"[8436.0, 1269.0, 129.0, 15.0, 1.0, 1.0, 0.0]","[8391.094538301182, 1213.544659621337, 131.7368913368765, 8.090858142986214, 1.7912298537031723, 0.11753445394844693, 0.045388488313273315]","[289360776.0602074, 41859374.90948716, 4543907.786362513, 278866.1913755379, 62407.063685526286, 4269.539106981739, 1331.8110484513065]",193130.4
2023-06-19_2023-06-25,60117.16688773152,"[8370.0, 1248.0, 139.0, 8.0, 2.0, 0.0, 0.0]","[8258.782472158739, 1192.6966757118325, 129.0968268064502, 8.675675373880484, 1.9254206892816026, 0.08227776115560055, 0.023245318781516106]","[284660821.57974017, 41121670.61309343, 4450637.887387643, 300164.67758425174, 66101.51566219184, 3333.5545358574777, 722.8417249721897]",193722.2
2023-06-26_2023-07-02,60124.166909374864,"[8142.0, 1185.0, 134.0, 7.0, 2.0, 0.0, 1.0]","[8257.479943518172, 1173.111808239008, 125.21269652838777, 8.127652862038373, 1.555984256720996, 0.12773293234040534, 0.026302353332165997]","[284527301.0375669, 40440375.59323506, 4318569.149509217, 278727.90915194387, 53607.96273906577, 3609.873378139984, 1169.6334736535596]",193720.6
2023-07-03_2023-07-09,60131.166912731336,"[8454.0, 1147.0, 133.0, 14.0, 5.0, 0.0, 1.0]","[8179.8267299894305, 1166.6532614317935, 123.41854387265232, 7.728836040897489, 1.8890218260558251, 0.09531149010034043, 0.07323358214347837]","[280911892.2631845, 40063529.77270003, 4232019.603259667, 265407.1813080775, 64908.137723811255, 3393.649701467124, 2273.174265320437]",193683.1
2023-07-10_2023-07-16,60138.16683148146,"[7883.0, 1107.0, 144.0, 6.0, 4.0, 0.0, 0.0]","[7835.764198108991, 1111.9774031458057, 118.34859296414609, 8.145302015494114, 1.7173100811111686, 0.1008481917016873, 0.009475892645496035]","[261067349.5328633, 37074556.452584475, 3938481.8722011866, 270466.71511497203, 57197.169840798706, 3432.385140258766, 340.96416914548416]",186981.7
2023-07-17_2023-07-23,60145.16698715271,"[7980.0, 1157.0, 151.0, 5.0, 2.0, 0.0, 0.0]","[7937.587300542673, 1120.6191168935325, 120.36328558515356, 7.635804461915314, 1.6557281711209906, 0.06627568677979832, 0.03011746837055017]","[274148179.9627019, 38642945.31604736, 4144484.6920240577, 261627.87046875388, 56782.690637206164, 2256.119888093827, 1153.279049689723]",193779.5
2023-07-24_2023-07-30,60152.16686215278,"[7068.0, 1008.0, 130.0, 8.0, 2.0, 0.0, 0.0]","[7024.7585248697915, 992.0161452445806, 106.40156839970537, 6.979751926105727, 1.7292419089638484, 0.06316858601508919, 0.049321254468963384]","[242883470.66906896, 34296261.60183503, 3679035.2007235494, 239217.70035958357, 60904.12252169361, 2142.35956430898, 1450.3754610991089]",169869.8
2023-07-31_2023-08-06,60159.16689525477,"[8155.0, 1214.0, 163.0, 22.0, 3.0, 0.0, 0.0]","[8159.536513482421, 1158.9558463384658, 124.76134195279869, 8.782726535341853, 2.006394954046186, 0.10808216422182149, 0.04256410421502002]","[281732576.8235217, 39945329.59272436, 4285417.0116980625, 300908.2917536234, 67750.50394505232, 3749.043500972853, 1293.045736653814]",193811.3
2023-08-07_2023-08-13,60166.16702233809,"[8222.0, 1214.0, 125.0, 14.0, 4.0, 0.0, 0.0]","[8119.932541715213, 1153.1281742200465, 123.67097046008658, 8.444654878609658, 1.8793989987525137, 0.12328661100335744, 0.03134864870296772]","[281047957.7998523, 39919753.49663798, 4276115.589215827, 291155.3353965279, 66216.56964879627, 3992.700080414717, 1056.2391558230643]",193681.9
2023-08-14_2023-08-20,60173.16709594929,"[8076.0, 1156.0, 119.0, 4.0, 0.0, 1.0, 0.0]","[7924.893985809186, 1125.4069115047882, 118.6307400270064, 7.82003343276042, 1.6756971246598589, 0.08897982515842011, 0.03698838591483215]","[264197253.31872, 37548155.76877276, 3955056.3779774224, 261065.03146287813, 55401.58494933885, 3070.7529905996134, 1324.104011893286]",191849.0
2023-08-21_2023-08-27,60180.16712303249,"[8082.0, 1171.0, 116.0, 12.0, 3.0, 0.0, 0.0]","[8058.590838528854, 1152.7188856084879, 122.92881571971564, 7.771087008578347, 1.850421062201136, 0.10231077445463496, 0.042414351027744275]","[276384243.1180213, 39495343.10838536, 4206701.242094396, 265477.20757426444, 62225.42644457383, 3225.908876789102, 1401.0901378415094]",193755.4
2023-08-28_2023-09-03,60187.16670706021,"[7103.0, 974.0, 117.0, 7.0, 4.0, 0.0, 0.0]","[7135.958521137177, 1025.8076248167708, 111.37908781849856, 7.2262319922041724, 1.5888542269586814, 0.10443287944891141, 0.048578521429307735]","[245667975.6395565, 35279895.90642166, 3827136.7241241015, 247684.20446329092, 55458.20079570794, 3478.7948519551733, 1830.4966344521285]",179293.8
2023-09-04_2023-09-10,60194.166676041845,"[7851.0, 1173.0, 140.0, 8.0, 0.0, 1.0, 0.0]","[7838.595875160369, 1117.0062178188125, 121.26880797097198, 7.403955367652713, 1.7184497954039932, 0.06181386991498668, 0.014615356590294391]","[270633331.8059383, 38532694.29808997, 4173929.6093394556, 254855.21506987236, 58870.634399394105, 2083.4341839292083, 483.63432276159176]",193802.6
2023-09-11_2023-09-17,60201.16667962952,"[8011.0, 1117.0, 135.0, 7.0, 5.0, 0.0, 0.0]","[7853.51084026195, 1123.589523221197, 123.4235835475142, 7.34665982081959, 1.6917983389759546, 0.13828247316888737, 0.05183872883502337]","[271517074.0971903, 38825859.26458251, 4261681.389789129, 254137.1237695624, 57868.220757143594, 4437.921255452668, 1795.2397585760377]",193764.5
2023-09-18_2023-09-24,60208.16700092539,"[7867.0, 1111.0, 143.0, 12.0, 2.0, 0.0, 0.0]","[7914.635307737729, 1134.0049826651027, 122.74207136581434, 8.07509484604972, 1.7630752656241653, 0.07505524921941223, 0.07493437031272157]","[271042508.1640772, 38822566.45618684, 4200511.981356885, 275009.8680896679, 60617.91494016317, 2518.22334253659, 2246.2387918218483]",192908.8
2023-09-25_2023-10-01,60215.16700601883,"[7512.0, 1092.0, 126.0, 8.0, 1.0, 0.0, 0.0]","[7517.8776219917845, 1073.666479058434, 114.85692783432378, 7.674900732510975, 1.422001203884915, 0.05854679234680192, 0.023112494207110357]","[255847977.8974478, 36530379.78519045, 3908383.1920117117, 260145.5506959938, 48915.88467157476, 1945.7077277866847, 887.7267631117513]",180148.0
2023-10-02_2023-10-08,60222.16709571736,"[7928.0, 1171.0, 118.0, 7.0, 0.0, 0.0, 0.0]","[7824.301510868357, 1126.6321079421748, 123.0563765321275, 7.9372565375228135, 1.550292916032425, 0.05830761544463002, 0.018992192939778798]","[270382079.6619799, 38931328.942177065, 4250486.984399669, 274260.926337603, 53876.00267542174, 1999.2680840156352, 700.623845284685]",193877.6
2023-10-09_2023-10-15,60229.16655520767,"[7945.0, 1141.0, 141.0, 11.0, 4.0, 0.0, 0.0]","[7763.694980486106, 1113.4190690004277, 122.87135789573388, 7.636290914932593, 1.6969648881783896, 0.11131690759107676, 0.020884472889707927]","[266932148.78771064, 38288474.702298395, 4227116.955654104, 263272.53297069756, 58048.31214692117, 3437.9385667171937, 858.1937066010169]",191985.5
2023-10-16_2023-10-22,60236.16671643536,"[6765.0, 942.0, 125.0, 11.0, 3.0, 1.0, 0.0]","[6694.830964051503, 964.1876187175254, 105.96562484149959, 6.935440598517416, 1.5593644672665965, 0.10874841307971433, 0.04879184316576933]","[213767720.09848496, 30794001.609782714, 3374668.2746094447, 221820.41775190877, 48272.44486394898, 3857.029005202746, 1719.5285512109242]",164855.6
2023-10-23_2023-10-29,60243.166953356485,"[7029.0, 1038.0, 121.0, 10.0, 3.0, 0.0, 0.0]","[7139.2321437250575, 1021.2422599750142, 112.92999828098067, 6.650911399366969, 1.5278841687540905, 0.054999738648958386, 0.03333175551929312]","[245762616.1511629, 35147252.6628856, 3887868.998485355, 229125.78758468025, 52784.68353763029, 2018.014579449598, 1224.8275715035775]",176393.8
