source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
Mkn421,week,2021-10-04_2021-10-10,59494.50000000,2021-10-04,2021-10-10,38,2.6,3.0,0.50285,0.05995,1e-12,5.02850000e-13,5.99500000e-14,111.3,OK,OK,0.004157055676007723,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop30_2021-10-04_2021-10-10.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-10-04_2021-10-10/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-10-04_2021-10-10/fit.log
Mkn421,week,2021-10-11_2021-10-17,59501.50000000,2021-10-11,2021-10-17,41,2.6,3.0,0.25233,0.05826,1e-12,2.52330000e-13,5.82600000e-14,24.75,OK,OK,0.005008288936459044,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop31_2021-10-11_2021-10-17.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-10-11_2021-10-17/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-10-11_2021-10-17/fit.log
Mkn421,week,2021-10-18_2021-10-24,59508.50000000,2021-10-18,2021-10-24,42,2.6,3.0,0.58795,0.06369,1e-12,5.87950000e-13,6.36900000e-14,130.19,OK,OK,0.006636880988883421,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop32_2021-10-18_2021-10-24.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-10-18_2021-10-24/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-10-18_2021-10-24/fit.log
Mkn421,week,2021-10-25_2021-10-31,59515.50000000,2021-10-25,2021-10-31,42,2.6,3.0,0.59302,0.05889,1e-12,5.93020000e-13,5.88900000e-14,151.91,OK,OK,0.00423318564780696,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop33_2021-10-25_2021-10-31.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-10-25_2021-10-31/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-10-25_2021-10-31/fit.log
Mkn421,week,2021-11-01_2021-11-07,59522.50000000,2021-11-01,2021-11-07,41,2.6,3.0,0.22639,0.05575,1e-12,2.26390000e-13,5.57500000e-14,20.23,OK,OK,0.003819040562037997,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop34_2021-11-01_2021-11-07.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-01_2021-11-07/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-01_2021-11-07/fit.log
Mkn421,week,2021-11-08_2021-11-14,59529.50000000,2021-11-08,2021-11-14,41,2.6,3.0,0.31164,0.05722,1e-12,3.11640000e-13,5.72200000e-14,41.28,OK,OK,0.0025388185333706627,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop35_2021-11-08_2021-11-14.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-08_2021-11-14/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-08_2021-11-14/fit.log
Mkn421,week,2021-11-15_2021-11-21,59536.50000000,2021-11-15,2021-11-21,42,2.6,3.0,0.16281,0.0504,1e-12,1.62810000e-13,5.04000000e-14,12.54,OK,OK,0.0032387273766988226,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop36_2021-11-15_2021-11-21.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-15_2021-11-21/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-15_2021-11-21/fit.log
Mkn421,week,2021-11-22_2021-11-28,59543.50000000,2021-11-22,2021-11-28,42,2.6,3.0,0.28863,0.05448,1e-12,2.88630000e-13,5.44800000e-14,36.6,OK,OK,0.005089497735643794,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop37_2021-11-22_2021-11-28.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-22_2021-11-28/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-22_2021-11-28/fit.log
Mkn421,week,2021-11-29_2021-12-05,59550.50000000,2021-11-29,2021-12-05,41,2.6,3.0,0.46362,0.05637,1e-12,4.63620000e-13,5.63700000e-14,99.02,OK,OK,0.0011366824021043524,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop38_2021-11-29_2021-12-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-29_2021-12-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-11-29_2021-12-05/fit.log
Mkn421,week,2021-12-06_2021-12-12,59557.50000000,2021-12-06,2021-12-12,42,2.6,3.0,0.27573,0.05383,1e-12,2.75730000e-13,5.38300000e-14,33.32,OK,OK,0.0026166137270419378,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop39_2021-12-06_2021-12-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-12-06_2021-12-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-12-06_2021-12-12/fit.log
