# ra : 187.75, dec : 12.45
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2023-10-30_2023-11-05,60250.16689942109,"[2240.0, 321.0, 37.0, 4.0, 1.0, 0.0, 0.0]","[2320.5832502310136, 327.7922716497796, 37.49000595112688, 2.5589865046295928, 0.6541301724236944, 0.021822461932534173, 0.004192357262212078]","[8610566.258748204, 1182613.041675471, 142220.4653892384, 9898.168712340961, 2396.1649600758033, 94.66442276209284, 4.863430276031659]",38046.7
2023-11-06_2023-11-12,60257.16688657396,"[24741.0, 3159.0, 322.0, 30.0, 11.0, 0.0, 0.0]","[24580.94805442885, 3157.513794600213, 342.5472222241424, 22.829462688585924, 6.7716560175318765, 0.42718728487043306, 0.1896589855995473]","[43683946.40469828, 5628674.471215461, 610443.7260409223, 40689.217665429635, 12048.951534444504, 783.7921772121117, 330.1615697047539]",165337.7
2023-11-13_2023-11-19,60264.16712557869,"[23574.0, 3099.0, 322.0, 12.0, 6.0, 1.0, 0.0]","[23698.97494881367, 3048.9571923860503, 328.62656908972514, 22.15128696090611, 6.221660778712106, 0.48322606624360104, 0.18299149403252485]","[42136234.22591725, 5434047.253453103, 585673.9252537349, 39411.48025749659, 11083.184462485924, 830.8234368382487, 292.56100772013144]",164896.0
2023-11-20_2023-11-26,60271.16686388888,"[23748.0, 3028.0, 346.0, 18.0, 7.0, 0.0, 0.0]","[23525.296040233898, 3040.7269028450723, 332.893437310245, 21.67886102032362, 6.403415051486621, 0.5534594156794098, 0.14058851039625503]","[42050999.45559734, 5429080.527686625, 594701.7457350154, 38727.68635451474, 11415.338160119549, 985.8769766714433, 262.3107042160429]",165249.0
2023-11-27_2023-12-03,60278.16692754628,"[21871.0, 2786.0, 314.0, 19.0, 6.0, 0.0, 0.0]","[21599.97708154336, 2799.256600887081, 303.25855408618924, 19.609774108942194, 5.634553428771511, 0.37777826227120764, 0.13447878284980533]","[37127596.270901196, 4807184.188536029, 520549.77544893115, 33585.93567905892, 9626.854775776377, 649.5160128262152, 230.81097995660747]",146337.8
2023-12-04_2023-12-10,60285.16668923611,"[25638.0, 3222.0, 343.0, 23.0, 3.0, 0.0, 0.0]","[25581.42100343997, 3292.135670639082, 355.7993428971981, 23.451450517235894, 6.581927828778553, 0.604063410658298, 0.20919087193741626]","[45831373.226272516, 5894159.789742243, 636979.4099337186, 41902.766142806344, 11751.07331383836, 1078.9454959986338, 351.8801609684218]",167966.3
2023-12-11_2023-12-17,60292.16705150461,"[26550.0, 3386.0, 354.0, 28.0, 9.0, 0.0, 0.0]","[26540.09732930138, 3403.073665128549, 362.71450460678295, 23.147124296225762, 6.432778891024086, 0.5101964724643879, 0.12717268690140343]","[47550963.823941804, 6096304.099104668, 649741.0652529113, 41473.49832567316, 11522.161327685708, 938.3802996973467, 227.72633352428562]",170559.7
2023-12-18_2023-12-24,60299.16706886605,"[24648.0, 3312.0, 357.0, 22.0, 7.0, 2.0, 1.0]","[24735.785403718746, 3162.7637566620206, 337.5565153221378, 22.57831287323987, 5.96990362424162, 0.5293674866124188, 0.1485475868354135]","[42470462.06971236, 5436885.638904315, 580411.3218430791, 38830.67966140479, 10273.180749903919, 919.425745959391, 263.43180444981283]",156786.4
2023-12-25_2023-12-31,60306.16691192113,"[25920.0, 3440.0, 348.0, 25.0, 4.0, 1.0, 1.0]","[26088.05040813762, 3375.5615095951616, 364.96810474766204, 23.394685831750305, 6.650764460956382, 0.5756725365429496, 0.14890982497504138]","[46945123.24321329, 6070149.431566783, 655842.308216264, 42125.777101781896, 12015.867437998333, 1053.9740364929687, 287.77089942579596]",170522.1
2024-01-01_2024-01-07,60313.16689004636,"[26691.0, 3380.0, 374.0, 24.0, 8.0, 1.0, 0.0]","[26712.768659929017, 3439.93089048606, 369.07098957803976, 24.044691835111813, 7.183423717121609, 0.5625924122543083, 0.16315607056806533]","[47975564.90857645, 6178259.676956564, 662505.203813442, 43180.573440568915, 12950.824862591531, 965.2483209091278, 324.45864450408214]",170581.1
2024-01-08_2024-01-14,60320.16693425913,"[26717.0, 3431.0, 336.0, 28.0, 9.0, 0.0, 0.0]","[26546.233687088137, 3396.378817850102, 361.1467161248563, 23.746244827742583, 6.685367926399593, 0.4949074419162682, 0.14839378490065658]","[47656742.112123124, 6100353.378509421, 648587.5537832655, 42490.398179452655, 11982.784151471558, 862.3095579425756, 287.4513261278827]",170703.4
2024-01-15_2024-01-21,60327.16667476842,"[26821.0, 3462.0, 355.0, 26.0, 8.0, 0.0, 0.0]","[27036.41431677255, 3449.998727377197, 370.74886386785926, 24.452629891543374, 6.75544242341962, 0.5447782233119585, 0.17364998077992716]","[47696471.80865251, 6086987.804272805, 654013.9853321118, 43159.24406283759, 12027.698425454264, 932.4062187125119, 290.7810159797394]",170121.6
2024-01-22_2024-01-28,60334.16680081016,"[27028.0, 3519.0, 369.0, 32.0, 10.0, 1.0, 0.0]","[26982.686527225585, 3433.482566082698, 367.2943637635715, 23.7905046714229, 6.722120869921791, 0.5790233400771939, 0.15583714392600082]","[47424501.85392154, 6034979.15535241, 645990.7680952828, 41820.30042858494, 11788.046103171355, 1000.8669604247617, 280.21773762837825]",170053.1
2024-01-29_2024-02-04,60341.166692014405,"[24712.0, 3038.0, 335.0, 25.0, 4.0, 0.0, 1.0]","[24523.755628650197, 3145.637105335929, 335.63399549545545, 21.664881929723727, 5.941360056220008, 0.44610385004047487, 0.1622203475334677]","[42044992.858318545, 5395491.552377551, 576336.9221797892, 37298.018297524046, 10189.289124541581, 755.6768235388278, 255.52164592817056]",156080.4
2024-02-05_2024-02-11,60348.16673680519,"[27050.0, 3455.0, 395.0, 34.0, 11.0, 1.0, 1.0]","[27123.78725181147, 3459.1292956509237, 371.41176491469287, 23.696760021786815, 7.138150997894772, 0.5528118972501225, 0.1792324224973818]","[48593653.92764628, 6199485.69941798, 665626.2884614146, 42405.19529073677, 12819.926428530462, 954.5750998688521, 281.90446231055057]",170578.0
2024-02-12_2024-02-18,60355.16688726813,"[26606.0, 3436.0, 362.0, 21.0, 12.0, 0.0, 0.0]","[26580.076199852876, 3419.014006357663, 367.23735519549473, 23.828489794214125, 6.864552435789208, 0.5222290502490364, 0.17249950953527726]","[47632898.65053204, 6126034.258272908, 657615.8864601097, 42655.737712464936, 12270.476653747468, 914.1053264953272, 311.99883928979125]",170494.5
2024-02-19_2024-02-25,60362.16673182886,"[27260.0, 3729.0, 368.0, 25.0, 7.0, 1.0, 1.0]","[27466.764462732255, 3539.8395930644488, 378.9621094811623, 24.611915643475253, 6.87686882610876, 0.5184185530336248, 0.15336218740762153]","[49087448.094725735, 6323165.682382246, 676901.8380504455, 44114.683081961615, 12364.441622241544, 934.6528903861571, 282.46638640555847]",170515.1
2024-02-26_2024-03-03,60369.166689467645,"[26920.0, 3486.0, 404.0, 26.0, 7.0, 1.0, 0.0]","[26911.56448577178, 3453.587110427112, 370.94274685448283, 23.99749063246859, 6.71985603752316, 0.5576471272812877, 0.20665137553932822]","[48151932.47174589, 6176927.169602771, 663274.7426755138, 42962.603036530636, 12042.800037981677, 989.387032752901, 360.7482120063447]",171561.3
2024-03-04_2024-03-10,60376.16660543954,"[27073.0, 3376.0, 365.0, 25.0, 7.0, 2.0, 0.0]","[27166.732034327943, 3483.8569202053814, 369.0830858700033, 24.115358314004528, 6.693171077273073, 0.5391609339874646, 0.1892735976482206]","[48733963.30351998, 6243991.473612343, 661647.6670211797, 43216.164981503425, 12020.668969830207, 947.0902632513464, 329.5993210255465]",172267.8
2024-03-11_2024-03-17,60383.1668672454,"[26588.0, 3312.0, 369.0, 19.0, 13.0, 2.0, 0.0]","[26582.895919600778, 3354.0836667151257, 351.21753622600517, 21.614275526887127, 6.182725737335282, 0.4413723796743707, 0.16459531755781062]","[47814962.623434775, 6037975.716156147, 631963.0016960953, 38944.44241530943, 11173.856703154992, 748.1555550036073, 280.61145618787737]",172199.6
2024-03-18_2024-03-24,60390.1669740744,"[25034.0, 3208.0, 359.0, 20.0, 8.0, 0.0, 0.0]","[25282.978089503267, 3214.803668674954, 339.03406745144133, 21.581612001133962, 5.99818514927955, 0.5271417263877303, 0.12334942750051382]","[43469728.88786572, 5524357.907255956, 581380.4374717526, 37135.91426539974, 10267.931832520262, 882.9568747121252, 207.73874281538346]",163840.3
2024-03-25_2024-03-31,60397.16699016142,"[26379.0, 3376.0, 365.0, 23.0, 4.0, 1.0, 0.0]","[26322.339385344927, 3359.282249612632, 356.5015728819729, 22.575437049754335, 6.667649764165589, 0.469964832155029, 0.14912108400610463]","[47406637.3495001, 6051230.751370205, 642186.7736280008, 40722.06379658569, 12045.69958192055, 830.3711441880446, 256.72981122720677]",172238.2
2024-04-01_2024-04-07,60404.16686817145,"[27024.0, 3445.0, 366.0, 28.0, 7.0, 0.0, 0.0]","[26942.433048129587, 3437.9502175727393, 361.43379954538204, 22.743997601775245, 6.565322064400156, 0.448743539741208, 0.1328715418977136]","[48669051.35779539, 6210438.441914566, 652360.6539916127, 41042.42907586069, 11793.3408860108, 803.3846929187778, 235.27315685899154]",172399.5
2024-04-08_2024-04-14,60411.1671318287,"[26285.0, 3318.0, 349.0, 23.0, 7.0, 1.0, 0.0]","[26184.248080811165, 3357.3765727095115, 359.428408775829, 23.095599900964867, 6.495318586390192, 0.5717175507157838, 0.17400575667386944]","[47179480.12723005, 6048469.346750792, 647193.5039761466, 41481.981926931236, 11690.493578191215, 1021.2238048634267, 296.96826704578706]",171576.9
2024-04-15_2024-04-21,60418.1670802084,"[26829.0, 3460.0, 379.0, 33.0, 4.0, 1.0, 1.0]","[26891.357649747988, 3448.5053688926673, 366.6429678785309, 22.96107783357913, 6.612264637042235, 0.538606668807198, 0.188192475503626]","[48661774.7222919, 6233840.248608631, 661549.3457698205, 41422.39621182209, 11898.486616175916, 948.4627330669855, 311.8588556547952]",172212.6
2024-04-22_2024-04-28,60425.1668747687,"[25002.0, 3124.0, 337.0, 13.0, 5.0, 0.0, 0.0]","[25152.864105220448, 3172.0534911393956, 329.1281610842509, 20.428081823409542, 5.7289709997840434, 0.5082420905303703, 0.12863730840959245]","[42363114.37377566, 5354890.05859595, 555882.7202222189, 34436.378696501175, 9721.128761983407, 813.3871922085077, 243.47088736411996]",160479.6
2024-04-29_2024-05-05,60432.1666519675,"[27026.0, 3402.0, 357.0, 21.0, 6.0, 0.0, 0.0]","[27097.044936882336, 3470.9393578239833, 367.24216733641543, 24.106210630865586, 6.623499270605861, 0.5338137501281497, 0.16111838436591389]","[48882086.51985762, 6256398.094280936, 660533.6721325443, 43235.53986887275, 11845.586315373546, 966.2751031669194, 328.68494019267683]",172259.4
2024-05-06_2024-05-12,60439.16700694412,"[26003.0, 3360.0, 369.0, 27.0, 6.0, 0.0, 1.0]","[26134.670009904337, 3359.838823462794, 358.79794299994853, 22.82782908945681, 6.211918039335936, 0.4785585089655965, 0.14778064785389605]","[45305777.072862886, 5822702.717068718, 621971.2100900125, 39399.5414489066, 10844.195410907223, 885.5298287931328, 272.34773743855305]",172199.8
2024-05-13_2024-05-19,60446.16677731487,"[25867.0, 3310.0, 348.0, 25.0, 4.0, 0.0, 1.0]","[26111.714874206256, 3347.012904200515, 352.61484706791936, 22.496675771552074, 6.24388829325871, 0.48109089003111216, 0.20353208103898002]","[47134793.42498616, 6045745.78961049, 637829.6203010718, 40696.361528619556, 11211.27614397559, 867.5795804462747, 336.88155096725814]",172318.6
2024-05-20_2024-05-26,60453.16672048609,"[25707.0, 3314.0, 343.0, 30.0, 3.0, 0.0, 0.0]","[25965.523751671815, 3324.031326393256, 354.73039770772647, 22.593425594204245, 6.443287022421667, 0.42214121573768953, 0.14770265691760273]","[46577727.0012569, 5952559.726647578, 632615.6355784686, 40055.47890794462, 11458.67095281691, 784.3609675101593, 270.9463743321512]",172241.6
2024-05-27_2024-06-02,60460.16671284756,"[23092.0, 2983.0, 327.0, 15.0, 5.0, 0.0, 0.0]","[22821.14725575375, 2940.742381478919, 312.84488205038105, 19.92288200097896, 5.493086403759049, 0.38086432326591596, 0.11560411006738798]","[39313224.437995404, 5069137.677260637, 539190.2600418266, 34392.34914066956, 9483.258311173531, 670.6360538813851, 207.34333792074946]",147711.7
2024-06-03_2024-06-09,60467.166773263896,"[26493.0, 3474.0, 399.0, 15.0, 4.0, 2.0, 0.0]","[26386.337127681996, 3416.7364926408914, 365.2899688481186, 22.76987690598435, 6.324979574219981, 0.5309374378379461, 0.21027298132507818]","[47302181.078696325, 6129639.230208886, 656175.7722805165, 41051.77820840783, 11329.19070796404, 934.8671197350322, 365.758265714358]",172207.3
2024-06-10_2024-06-16,60474.16671030116,"[26131.0, 3466.0, 375.0, 19.0, 9.0, 4.0, 0.0]","[26183.234986917836, 3399.6189364522666, 362.56675300971494, 23.44853651598783, 6.563948372343603, 0.5264953645575262, 0.18127962289661764]","[45593366.47284462, 5921244.371084529, 631943.9436664245, 40996.607397030595, 11505.669553645039, 913.1807590251875, 301.10181663408696]",170195.2
2024-06-17_2024-06-23,60481.16693645853,"[25411.0, 3254.0, 347.0, 26.0, 8.0, 0.0, 0.0]","[25175.835001741514, 3268.115068344375, 347.1816074968619, 22.3909463625391, 6.493410430971882, 0.49140599922479733, 0.15500363357346508]","[44294553.31506154, 5751132.003468379, 612164.5628140265, 39556.524354390116, 11536.436904386732, 876.7969347151886, 273.2856571457707]",162281.7
2024-06-24_2024-06-30,60488.16673865738,"[24936.0, 3232.0, 307.0, 20.0, 3.0, 0.0, 0.0]","[24843.221137315864, 3200.8682116907858, 336.5793406168575, 21.332532297421128, 5.925079820034674, 0.4229108762301005, 0.13998913177507746]","[43223048.400477156, 5578318.062188274, 589153.2440964398, 37510.60765855559, 10503.086419648227, 728.71783552839, 239.6961879406186]",165953.9
2024-07-01_2024-07-07,60495.16677083331,"[26163.0, 3443.0, 375.0, 23.0, 10.0, 1.0, 0.0]","[26307.809703696472, 3387.6350097352624, 357.83806999567577, 22.206387621334024, 6.40149582719081, 0.5308890546690134, 0.13718155319497105]","[46611778.349888854, 6004221.717356666, 635824.6027254292, 39470.309785364334, 11413.462147641192, 910.4097455387672, 252.63248480612225]",168292.4
2024-07-08_2024-07-14,60502.166909143525,"[17606.0, 2288.0, 246.0, 18.0, 6.0, 0.0, 0.0]","[17576.942269561525, 2225.4370613780384, 228.04447120392464, 14.430537601678123, 4.219480029865994, 0.32734576338260307, 0.12213034427965548]","[24257281.957792968, 3106932.472537734, 321848.4555038956, 20695.074975007978, 5839.786052933985, 473.5437517053135, 176.42729130928225]",106264.8
2024-07-15_2024-07-21,60509.16687048609,"[21473.0, 2698.0, 273.0, 16.0, 9.0, 0.0, 0.0]","[21464.967330663112, 2723.3602898070744, 282.4029756082435, 17.421205353190146, 5.156861268492142, 0.39580347815504235, 0.13889048702684606]","[30336688.893369336, 3871144.915244884, 403000.6586671714, 25022.229221624573, 7286.211776842616, 563.06753619494, 166.699321191899]",130235.4
2024-07-22_2024-07-28,60516.166657060414,"[24550.0, 3184.0, 344.0, 22.0, 6.0, 1.0, 0.0]","[24711.89972208245, 3179.8357280903097, 333.6125353636631, 21.350058022048422, 5.808484119011519, 0.4933852909295646, 0.17298866103535596]","[42283015.862110995, 5447176.857673145, 573050.076869498, 36707.86606837217, 10027.828919153535, 830.198170728863, 271.32401626256996]",158930.9
2024-07-29_2024-08-04,60523.16692777791,"[12068.0, 1634.0, 154.0, 16.0, 3.0, 0.0, 0.0]","[12129.529038296425, 1539.531050964253, 161.97124727207978, 9.879679680042551, 2.7155851136736584, 0.19374365124670634, 0.06490860631776832]","[20361160.78264575, 2596293.3869115147, 273515.72849329066, 16527.049307307858, 4660.099816497193, 325.79871318254146, 107.6514051192058]",78209.6
2024-08-05_2024-08-11,60530.166704513686,"[26081.0, 3283.0, 345.0, 19.0, 6.0, 1.0, 0.0]","[26059.69999613603, 3335.3209229301456, 352.30604384580147, 22.03250832397566, 5.964015867940973, 0.41140006122651646, 0.13456800013430711]","[46508980.833586976, 5955789.970080725, 629977.2826972135, 39453.951383381594, 10724.46528740706, 785.3320243897078, 258.8971551691145]",170164.7
2024-08-12_2024-08-18,60537.16669236152,"[25509.0, 3287.0, 324.0, 22.0, 5.0, 0.0, 0.0]","[25525.17253982289, 3270.013662800363, 345.9820828836644, 21.483795871268555, 5.854501352069142, 0.4637856512956994, 0.15290628850495658]","[42280145.1578511, 5422617.722999622, 575115.3941908254, 35788.38770552284, 9772.727309380663, 823.9668252486623, 274.79070916936905]",165045.3
2024-08-19_2024-08-25,60544.1667016205,"[20632.0, 2588.0, 294.0, 15.0, 9.0, 0.0, 0.0]","[20611.75284303777, 2648.5144083997798, 276.97074850439367, 17.62128761916037, 4.6421392429633626, 0.36566663350568046, 0.14657426950743496]","[35852636.793113515, 4610818.677382127, 482569.566549824, 30754.299449196864, 8102.296381009356, 648.8553192978866, 244.712796935913]",139464.4
2024-08-26_2024-09-01,60551.16681585691,"[25234.0, 3250.0, 328.0, 32.0, 7.0, 1.0, 0.0]","[25235.35012200549, 3202.2393268067017, 330.5571084365843, 20.60245013738677, 5.588367006049596, 0.4152934372130339, 0.1662547418419757]","[45325700.10384066, 5767294.813200101, 598223.4202353642, 37520.235040047395, 10217.421474046007, 796.4337228490318, 316.7084889036481]",170564.8
2024-09-02_2024-09-08,60558.16690115773,"[25799.0, 3215.0, 324.0, 18.0, 5.0, 0.0, 0.0]","[25662.157408864154, 3285.348225264951, 344.76092951607444, 20.98034454365679, 6.057965038722813, 0.4568415222321756, 0.17139223418056485]","[45241295.67504377, 5804795.9626012705, 609766.6249060793, 37125.805656092925, 10768.594602458044, 808.1046706727583, 286.4059151212648]",170641.4
2024-09-09_2024-09-15,60565.1667167827,"[26072.0, 3255.0, 359.0, 29.0, 10.0, 0.0, 0.0]","[25834.50389588442, 3324.7053510396413, 347.4850356068058, 22.187453347764176, 6.172179348996088, 0.46406597339919364, 0.14945992534458905]","[46319023.646941304, 5966759.9190248465, 624049.9621715096, 39893.40065000061, 11161.1892884948, 855.8847561467257, 272.23598595527636]",170640.8
2024-09-16_2024-09-22,60572.16689479163,"[25422.0, 3230.0, 353.0, 25.0, 10.0, 0.0, 0.0]","[25388.160646390115, 3270.9757081399443, 343.91414426213095, 21.68980805612196, 6.195730177179814, 0.4409184604488171, 0.18856721688696415]","[45480093.324700326, 5866564.7973647015, 617927.5107715956, 38958.46547794965, 11148.505244778251, 763.4277539265665, 317.934454952746]",170647.3
2024-09-23_2024-09-29,60579.16671180551,"[25588.0, 3315.0, 382.0, 22.0, 1.0, 1.0, 0.0]","[25497.523963310003, 3301.746617606587, 352.09440587231603, 22.251444654590905, 6.231261190951761, 0.5264386344296608, 0.18582082998529276]","[45656342.94622337, 5911897.178881663, 630520.3148387378, 39947.503397427376, 11121.399444479674, 935.6359496646018, 334.66512735294714]",170551.8
2024-09-30_2024-10-06,60586.16685000021,"[25635.0, 3482.0, 347.0, 22.0, 8.0, 1.0, 0.0]","[25712.691887831694, 3350.8192890988357, 358.04442466731894, 22.890662738655838, 6.440498261486952, 0.45454880498718675, 0.15503515417554944]","[46309715.604610704, 6037619.398954191, 645226.706609969, 41262.661822097674, 11690.955508069084, 843.9113797280546, 302.0782379988975]",170707.8
2024-10-07_2024-10-13,60593.16674618062,"[25424.0, 3295.0, 347.0, 24.0, 12.0, 0.0, 0.0]","[25605.027424672277, 3339.9737951008624, 355.24046821026405, 23.062458084642167, 6.790572829618144, 0.497323695411898, 0.17267763960479826]","[45144075.71570386, 5889648.289831031, 625938.2294695929, 40793.211053712344, 11995.01639014643, 874.3252707347954, 287.17467344835]",165600.5
2024-10-14_2024-10-20,60600.16673275487,"[24033.0, 3067.0, 354.0, 20.0, 7.0, 1.0, 2.0]","[24373.63920469358, 3187.9405895169734, 339.4246487328658, 22.275639527362532, 6.187180878622279, 0.5465728639575853, 0.1498016812204088]","[43361783.585122295, 5669932.8451352455, 603074.5448152793, 39568.15054783155, 11004.784110895018, 979.7431856203075, 263.938373109797]",166136.5
2024-10-21_2024-10-27,60607.16679201383,"[24520.0, 3275.0, 347.0, 26.0, 7.0, 1.0, 1.0]","[24486.667161676818, 3200.912366821467, 345.83424798791566, 22.6872729952208, 6.505300150693058, 0.43682537836475177, 0.19983484582774763]","[43261530.908248335, 5657280.8004599335, 610993.9433360533, 40049.82198010789, 11607.128264220502, 794.2664200366237, 329.01561278183965]",165724.3
2024-10-28_2024-11-03,60614.16704212961,"[25762.0, 3399.0, 363.0, 21.0, 4.0, 0.0, 0.0]","[25847.88622128455, 3373.254651716588, 363.3642440889392, 24.044009963576553, 6.919660963970384, 0.5046560577912593, 0.13974241262574466]","[46197304.244534634, 6027684.359678627, 648570.0038003939, 42918.93738746792, 12322.42393195029, 917.5798442359841, 250.47681756284737]",170555.2
2024-11-04_2024-11-10,60621.16672523145,"[24678.0, 3270.0, 338.0, 11.0, 13.0, 0.0, 0.0]","[25097.99197365755, 3272.929265045468, 356.9679264836625, 22.911146116855182, 6.652898214887858, 0.45549802489844227, 0.1813168198038607]","[45041014.28396201, 5875597.070125836, 640448.744073329, 41141.29243087628, 11944.283947755343, 824.8234720156426, 339.8858289989769]",168632.3
2024-11-11_2024-11-17,60628.16672465281,"[26224.0, 3381.0, 356.0, 22.0, 5.0, 1.0, 0.0]","[26128.867187953692, 3412.2333745385104, 363.4215978046581, 23.463572437486903, 6.737852884995681, 0.5274292262738152, 0.16869603641193745]","[47241628.346916996, 6168348.320568659, 656545.3583952207, 42311.04560536304, 12151.482962285203, 947.4557717206786, 306.3072191715719]",170597.3
2024-11-18_2024-11-24,60635.16687314769,"[26159.0, 3571.0, 371.0, 23.0, 15.0, 2.0, 0.0]","[26219.01348259212, 3439.7863943227662, 372.0141428649032, 24.878298666670702, 6.825900129311972, 0.5002760792980008, 0.13845148492218873]","[47344341.43270254, 6208151.404152744, 671637.0250642623, 44792.59327420951, 12331.829738740525, 956.1204197252061, 251.36181210152264]",170270.0
2024-11-25_2024-12-01,60642.16681516197,"[26351.0, 3323.0, 388.0, 20.0, 8.0, 0.0, 2.0]","[26354.590494888333, 3452.2511479010286, 375.6967811464957, 25.069297098159463, 6.951603051696702, 0.6075715339342137, 0.16336498616986903]","[47656907.19103865, 6237392.170949053, 678300.3256612474, 45053.963130389464, 12539.14386574432, 1061.1106636098575, 300.7711224370839]",170758.6
2024-12-02_2024-12-08,60649.00021851856,"[26916.0, 3460.0, 410.0, 23.0, 13.0, 1.0, 0.0]","[27106.153799163047, 3513.2813434989384, 380.7834600421394, 24.20471143807004, 6.88797138403135, 0.5709860613973027, 0.17373685451466586]","[48978636.78738093, 6344331.373270197, 687643.1841474634, 43770.01612258371, 12311.57079967572, 999.873025297166, 348.8237268079353]",170819.3
2024-12-09_2024-12-15,60657.58327025511,"[15496.0, 1994.0, 233.0, 17.0, 2.0, 1.0, 0.0]","[15342.84876870624, 2013.5309258000786, 220.9809287055614, 14.284998886441274, 4.0031367174473464, 0.2984507753666179, 0.06222037634463402]","[27533806.585234564, 3612777.689744925, 396097.33251834405, 25561.55214243684, 7150.5947288290845, 570.9395338535552, 111.92239126640611]",96511.1
2024-12-16_2024-12-22,60663.166699189256,"[25330.0, 3344.0, 381.0, 29.0, 7.0, 1.0, 1.0]","[25319.21865341709, 3316.5130293329808, 361.2021402411142, 23.857504067453615, 6.768718818314315, 0.460648738473947, 0.16848380048155698]","[44895138.34283529, 5876986.534119625, 639546.3890031312, 42392.941416262845, 11928.963336993109, 796.9429255691473, 315.87931590989444]",164787.4
2024-12-23_2024-12-29,60670.16658391208,"[26261.0, 3528.0, 375.0, 23.0, 10.0, 0.0, 0.0]","[26072.116072145556, 3428.1091480509917, 372.08600841557575, 24.207257964163635, 6.891906329391738, 0.5258769014991934, 0.1502489566292223]","[46608741.627994865, 6127995.3306093775, 664755.1660704339, 43343.67106306391, 12254.5717378811, 935.3586146029434, 259.45148891873254]",168560.6
2024-12-30_2025-01-05,60677.16673958332,"[26186.0, 3405.0, 370.0, 21.0, 5.0, 0.0, 0.0]","[26443.703454678194, 3465.3180445286753, 378.5977895638545, 24.719876285146253, 7.005985272704114, 0.48777945005253726, 0.18793148675768884]","[47179777.8971897, 6180098.129856743, 675265.994215633, 44167.032564542016, 12600.026755278283, 896.0792563282789, 370.07816106300163]",170655.5
2025-01-06_2025-01-12,60684.16672789375,"[26239.0, 3438.0, 368.0, 21.0, 7.0, 0.0, 1.0]","[26464.93552285371, 3490.6029483889693, 377.15774042572195, 25.079655476059333, 7.103522387124443, 0.5310386080912002, 0.18236381219767048]","[47500589.86865509, 6268175.055632994, 676841.5757143637, 45065.84882778341, 12749.838485696599, 980.7120619498149, 309.5568210045221]",170682.8
2025-01-13_2025-01-19,60691.16678321745,"[25879.0, 3457.0, 393.0, 26.0, 10.0, 0.0, 0.0]","[26153.106873405282, 3434.9296901874513, 374.3764584797458, 24.595061893194895, 6.873041082197161, 0.494912896425824, 0.17148210432001487]","[44081631.0875729, 5793415.264631525, 632044.9040044771, 41431.21301549875, 11666.485711350058, 876.0311741389105, 284.14219733113947]",163555.7
2025-01-20_2025-01-26,60698.16688043982,"[27223.0, 3483.0, 393.0, 24.0, 12.0, 0.0, 0.0]","[26940.2555403441, 3520.6842818707883, 377.0385524248785, 24.979603154779902, 7.019869505175263, 0.6011879328657033, 0.18803161367929522]","[47798240.02742204, 6253842.095256766, 669429.1961360462, 44402.08809472175, 12452.82456742119, 1053.325853105102, 335.0671384932883]",168143.7
2025-01-27_2025-02-02,60705.16677754637,"[27421.0, 3574.0, 398.0, 30.0, 10.0, 0.0, 0.0]","[27570.19114418363, 3620.048052926319, 391.11180580149374, 25.339678095014847, 7.451122979337136, 0.5401171191053769, 0.12854739640079263]","[49366554.272314966, 6482303.617178437, 701142.480353557, 45418.98015246826, 13331.22436565593, 1007.6234580932058, 243.34319133434227]",170328.8
2025-02-03_2025-02-09,60712.16677465245,"[26823.0, 3600.0, 371.0, 20.0, 9.0, 2.0, 0.0]","[27392.591914237015, 3602.6292166864314, 385.58344410721634, 24.74100486250796, 7.389425982592546, 0.5146657097141503, 0.19714254506969892]","[48978770.70039636, 6442832.733209282, 690189.9896570463, 44228.55422986089, 13357.772365681023, 925.1578689154164, 370.6067658062587]",170499.3
2025-02-10_2025-02-16,60719.1668284722,"[27542.0, 3669.0, 392.0, 22.0, 7.0, 1.0, 0.0]","[27469.54043917671, 3618.2513723604084, 395.67488798851355, 26.02291125217077, 7.5249481380323795, 0.6358756692177978, 0.1865790963900537]","[49210698.89330829, 6483484.661841714, 709226.5777502841, 46607.742861387705, 13547.813885993999, 1147.3575715692468, 314.87929093965147]",169946.6
2025-02-17_2025-02-23,60726.16690254595,"[26933.0, 3615.0, 412.0, 31.0, 10.0, 1.0, 0.0]","[26967.838248329805, 3556.1676581777256, 389.2508484396147, 26.424253744065894, 7.702229294174409, 0.6478158632963926, 0.24471077391816706]","[48354884.62964424, 6375772.604330329, 697410.4432187452, 47357.01493096074, 13775.137352695274, 1148.1398207533655, 399.8557829385767]",170497.8
2025-02-24_2025-03-02,60733.16680416795,"[26879.0, 3560.0, 394.0, 25.0, 9.0, 0.0, 0.0]","[26688.00118746123, 3512.297364056353, 386.4069928986569, 24.924698448771586, 7.685832814182784, 0.5850727375111726, 0.20223898262451862]","[47908125.390598066, 6303386.5660901405, 694098.517370653, 44816.40498797971, 13861.976925665369, 1084.2539294410508, 377.74424140441187]",171536.8
