# ra : 104.06, dec : 42.6
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2023-08-21_2023-08-27,60180.16712303249,"[25618.0, 2923.0, 272.0, 14.0, 5.0, 1.0, 0.0]","[25675.925064046245, 2920.850371374133, 278.16560436211125, 17.57424544819647, 3.9031526360741915, 0.29297615368424373, 0.12617524979246775]","[888105196.9656279, 100964531.65445927, 9600542.905857787, 605502.3366524043, 134978.00211762587, 9972.930961115524, 3892.474492772868]",152440.9
2023-08-28_2023-09-03,60187.16670706021,"[34413.0, 3891.0, 360.0, 22.0, 7.0, 0.0, 0.0]","[34494.0408369116, 3910.81364370694, 371.2453536700598, 24.715950916410314, 5.188604527319359, 0.3938844656772165, 0.15072004304087322]","[1174352218.1629071, 133103055.44203058, 12625722.837452495, 837400.8084309798, 176076.1364966153, 14124.104682615274, 5206.358243946689]",200644.8
2023-09-04_2023-09-10,60194.166676041845,"[33175.0, 3794.0, 375.0, 22.0, 9.0, 0.0, 0.0]","[33251.21002060091, 3759.828967207837, 354.0744545393518, 23.58790315560333, 5.117562115738145, 0.3931070746729714, 0.15173954651050667]","[1131254685.9655623, 127923510.76220693, 12036447.290404217, 797671.1623228595, 173388.77297630347, 13775.014343305229, 4943.416406412935]",198429.8
2023-09-11_2023-09-17,60201.16667962952,"[33826.0, 3689.0, 400.0, 22.0, 4.0, 0.0, 0.0]","[33744.85267036919, 3805.134905218405, 362.70024648324454, 24.25909500540029, 5.065581184939497, 0.533739583615277, 0.15562999619794246]","[1146884172.57842, 129321237.48330253, 12307261.726681689, 823884.4996560386, 170194.8610105409, 17726.068819340348, 5468.980804338389]",198034.8
2023-09-18_2023-09-24,60208.16700092539,"[34603.0, 3938.0, 412.0, 26.0, 6.0, 0.0, 0.0]","[34782.20216328946, 3937.483862286649, 371.38143692527524, 25.096153218989812, 5.655153011283031, 0.5080302075750303, 0.18723174400948997]","[1201079616.4969594, 135873881.7376723, 12805901.748310762, 862778.4777727828, 194678.72860447856, 16761.37866649013, 6311.742202663616]",204543.5
2023-09-25_2023-10-01,60215.16700601883,"[30025.0, 3358.0, 295.0, 17.0, 12.0, 1.0, 0.0]","[30104.343774678084, 3409.0868414099095, 321.1150192583606, 21.257250377574135, 4.820534834757652, 0.2938242873781312, 0.16118855151418823]","[1030867819.2859234, 116536577.34993447, 10964183.497068522, 726314.399351849, 164656.7664435422, 11095.566175497223, 5443.374300464502]",178827.2
2023-10-02_2023-10-08,60222.16709571736,"[35004.0, 3989.0, 357.0, 18.0, 7.0, 2.0, 1.0]","[34873.58856017118, 3947.3189291599897, 374.6208536646558, 25.19901789759462, 5.5355254837763574, 0.4198636146004604, 0.15667940733948982]","[1204915584.398924, 136357846.11807293, 12925653.452679059, 867857.6466742078, 189083.20204757436, 14883.280309497019, 5294.66203536291]",204688.6
2023-10-09_2023-10-15,60229.16655520767,"[34291.0, 3872.0, 384.0, 36.0, 5.0, 0.0, 0.0]","[34462.73472958046, 3911.249464763541, 377.56577033496995, 24.802397904478816, 5.649456664575022, 0.43685797687452754, 0.1791209355552707]","[1170698894.0984051, 132871344.9159202, 12813275.27466406, 843573.0134593974, 192916.81927930814, 14539.607632914196, 6000.487532171232]",201065.1
2023-10-16_2023-10-22,60236.16671643536,"[32388.0, 3612.0, 380.0, 26.0, 4.0, 0.0, 0.0]","[32396.06095166384, 3655.190864079503, 352.7883766048282, 23.33975712711271, 5.482785806409257, 0.5049662948049484, 0.15023804252022582]","[1065856121.7734096, 120503469.78234452, 11621962.430515772, 764860.9077698205, 181875.28269315843, 15708.643195055241, 4962.838068102026]",184095.5
2023-10-23_2023-10-29,60243.166953356485,"[35105.0, 3970.0, 371.0, 32.0, 2.0, 0.0, 0.0]","[35342.66631939039, 3993.935111345762, 385.6790610515669, 25.89041758064922, 5.656275836308887, 0.4444283305454531, 0.17302890357213163]","[1214172842.5012007, 137084677.55696774, 13241046.286380125, 888181.376723901, 194889.47297878828, 15291.909246557876, 5164.915114644134]",204408.0
2023-10-30_2023-11-05,60250.16689942109,"[26933.0, 3177.0, 296.0, 27.0, 4.0, 1.0, 2.0]","[26984.39129773396, 3116.196997934861, 302.395553209101, 20.784757502953376, 4.969825740174687, 0.4169208721087614, 0.19506891460911135]","[196004442.43321368, 22157890.55233691, 2105959.2332641524, 133304.6908001383, 34691.021378326914, 2873.079046341959, 1473.2924898460212]",164820.0
2023-11-06_2023-11-12,60257.16688657396,"[36059.0, 4191.0, 409.0, 23.0, 5.0, 0.0, 0.0]","[36154.11645263667, 4169.495368795595, 411.974684624272, 28.035665996513824, 6.583592066164064, 0.5091606176633704, 0.21696071876679693]","[63800422.253424995, 7352381.495474365, 726806.201762682, 49345.85493946505, 11589.01037684113, 907.3556865499684, 338.1166382686089]",203493.2
2023-11-13_2023-11-19,60264.16712557869,"[35815.0, 4063.0, 383.0, 27.0, 9.0, 1.0, 0.0]","[35518.688407163856, 4089.5373837310135, 404.81191010121313, 27.699939590729546, 6.210519430154299, 0.5531786536548015, 0.13948971653336165]","[62681922.5264844, 7213025.895255603, 713829.5384064105, 48782.36196862357, 11039.644276002924, 981.0165836939958, 269.984753995469]",204485.8
2023-11-20_2023-11-26,60271.16686388888,"[35248.0, 4031.0, 398.0, 30.0, 7.0, 1.0, 0.0]","[35446.39781279038, 4076.7817566193494, 403.20622107235147, 27.829811925878037, 6.295319631096671, 0.5538701574145831, 0.2277601232504881]","[62709402.86248087, 7213519.599718308, 713179.5093638317, 49232.995159801845, 11119.73533869625, 1020.0194238627814, 369.1104550286733]",205137.3
2023-11-27_2023-12-03,60278.16692754628,"[32624.0, 3838.0, 366.0, 24.0, 5.0, 0.0, 0.0]","[32693.108838486438, 3748.590531563914, 368.29143694031467, 25.871522600531183, 5.917576709492208, 0.4848539707418025, 0.18603481606798106]","[55962857.49998502, 6428791.119729937, 631338.5266786243, 44303.25653970621, 10126.93626044319, 820.7498019271567, 318.3064787952361]",182610.3
2023-12-04_2023-12-10,60285.16668923611,"[36855.0, 4212.0, 394.0, 29.0, 5.0, 0.0, 0.0]","[36889.66914627958, 4248.149831237475, 418.1411546756898, 27.968642628816557, 6.395618105201059, 0.461459883859282, 0.2186569927520286]","[66028626.09737342, 7599428.613036201, 747701.4982446824, 50036.60528676402, 11519.446435646083, 823.9347776079854, 386.6466586751098]",206249.5
2023-12-11_2023-12-17,60292.16705150461,"[36863.0, 4223.0, 444.0, 24.0, 4.0, 0.0, 0.0]","[37116.367677520124, 4238.246103916728, 414.5896095831012, 27.992985099053108, 6.094959745999557, 0.6115449791191928, 0.1579360623280784]","[66627653.66461329, 7610924.304232663, 744305.632427414, 50361.414874740425, 10898.585607052664, 1097.719966471915, 284.03853669863054]",201089.9
2023-12-18_2023-12-24,60299.16706886605,"[36714.0, 4200.0, 400.0, 29.0, 11.0, 1.0, 0.0]","[36668.31894948466, 4202.7973835006715, 415.55331932327556, 28.064627669129035, 6.648997165695926, 0.5539092165862822, 0.1848559932090614]","[65513973.385396674, 7495466.5340435915, 740677.428049718, 49900.65100616565, 11887.294124042674, 1021.9258595861426, 330.74568084583603]",206168.4
2023-12-25_2023-12-31,60306.16691192113,"[37185.0, 4339.0, 457.0, 32.0, 5.0, 2.0, 0.0]","[36945.09350631932, 4256.729007543216, 422.90802027983796, 29.96833170586646, 6.829785018906296, 0.6374336920395938, 0.17442742505737618]","[65772306.92796271, 7579237.1608784925, 752686.8724009877, 53314.366897539505, 12119.794674219042, 1065.3328809866837, 287.9900879328411]",205022.5
2024-01-01_2024-01-07,60313.16689004636,"[37752.0, 4434.0, 422.0, 26.0, 4.0, 2.0, 0.0]","[37920.82901223789, 4358.951239136991, 430.1010723163631, 29.229697915255333, 6.475929455841315, 0.6350404838737196, 0.17082056855050096]","[68221517.86387461, 7840766.419078864, 774361.4645550598, 52509.310209720636, 11610.205289333018, 1175.0885596678481, 314.3769151806671]",206263.6
2024-01-08_2024-01-14,60320.16693425913,"[37542.0, 4357.0, 401.0, 34.0, 8.0, 0.0, 0.0]","[37691.17778308033, 4295.2784371886255, 421.3897762262887, 27.824871622911886, 6.186332570277968, 0.4877349589345384, 0.15957307127618875]","[67915117.60798591, 7741506.767192248, 758722.2644703173, 50065.63162514966, 11142.718083808464, 900.1493579413653, 345.52542693398965]",206317.3
2024-01-15_2024-01-21,60327.16667476842,"[38417.0, 4442.0, 415.0, 22.0, 6.0, 2.0, 0.0]","[38538.62441888566, 4385.089837872222, 428.6040380887879, 28.805658248950618, 6.390758769514738, 0.6890458318542394, 0.20732755035433956]","[69446405.27344085, 7898254.183011751, 771560.051932239, 51862.41244194273, 11470.569668331766, 1229.5812826162755, 404.1901493426855]",206177.5
2024-01-22_2024-01-28,60334.16680081016,"[38726.0, 4372.0, 403.0, 26.0, 9.0, 0.0, 0.0]","[38670.51051912974, 4380.704880068405, 429.436517538012, 28.595833846183048, 6.538336523287073, 0.5634159106958088, 0.1400605801553465]","[69684428.70450152, 7890389.320132202, 772261.1817979743, 51402.52364337855, 11663.193618587062, 943.1667200870295, 232.8665470387667]",206249.0
2024-01-29_2024-02-04,60341.166692014405,"[38682.0, 4450.0, 445.0, 38.0, 6.0, 2.0, 0.0]","[38902.53938565458, 4410.142764988799, 430.1755776794112, 28.983237949684636, 6.4068020345318235, 0.5614246727061559, 0.2382766079535574]","[69323472.59011519, 7842097.64960392, 763407.6297457532, 51374.697147006955, 11322.51939321068, 1001.9069877380358, 461.0162624962005]",206122.7
2024-02-05_2024-02-11,60348.16673680519,"[38216.0, 4227.0, 433.0, 35.0, 2.0, 0.0, 0.0]","[38348.82508562392, 4347.412817836002, 425.825676835323, 27.694665425553328, 6.510311146052354, 0.4435553300144815, 0.2129026483000694]","[69183013.37512536, 7838402.243886481, 767395.8385338061, 49958.59666583572, 11786.941715289764, 833.9071721632869, 382.80750115980067]",206164.1
2024-02-12_2024-02-18,60355.16688726813,"[38192.0, 4368.0, 430.0, 26.0, 14.0, 0.0, 0.0]","[37674.86281470287, 4320.67180463553, 421.87225673231507, 28.493029602176254, 6.219032681872623, 0.41196107416854516, 0.22695077917703207]","[67859942.66636789, 7777262.448609674, 758349.4361418327, 51128.573251444104, 11197.978583152402, 784.5415764721398, 402.6054530946559]",206045.4
2024-02-19_2024-02-25,60362.16673182886,"[38629.0, 4548.0, 427.0, 41.0, 3.0, 0.0, 0.0]","[38640.44191513196, 4426.319453335927, 432.49125406035546, 29.689899955999923, 6.673872498345038, 0.5123325670588263, 0.19257281463398687]","[69495267.05347985, 7956279.29039528, 777315.9708492229, 53185.089255170664, 11897.363965120538, 929.184896043491, 302.7860636082278]",206228.3
2024-02-26_2024-03-03,60369.166689467645,"[37953.0, 4327.0, 444.0, 20.0, 8.0, 0.0, 0.0]","[38125.72953513441, 4355.458657199012, 421.29914457378294, 28.964931345604313, 6.5131072643943115, 0.4755678322538337, 0.16763356989977546]","[68559315.07493043, 7830031.512761474, 756940.2261934464, 51868.44322079586, 11634.401143316863, 862.4128471489283, 285.5752074185201]",205878.1
2024-03-04_2024-03-10,60376.16660543954,"[37879.0, 4272.0, 379.0, 31.0, 4.0, 1.0, 0.0]","[37893.97251230395, 4321.9237927542645, 413.722253505182, 28.311129735381396, 6.037492691620907, 0.47316262546048093, 0.1876409032367999]","[67428717.68783318, 7677341.940976764, 733453.1421761947, 50071.317523775135, 10652.272558405992, 851.3899094672987, 318.8819367682709]",204736.5
2024-03-11_2024-03-17,60383.1668672454,"[37401.0, 4199.0, 379.0, 22.0, 5.0, 0.0, 0.0]","[37496.392416960254, 4205.376495555458, 398.5857733182018, 25.72226361338731, 5.869061368049139, 0.3555234889299465, 0.164783645200327]","[67417192.98915029, 7560152.592926182, 716773.8051587647, 46059.6084938798, 10496.558363271408, 629.6648364076648, 297.95972837518417]",206206.0
2024-03-18_2024-03-24,60390.1669740744,"[34644.0, 3809.0, 384.0, 19.0, 6.0, 0.0, 1.0]","[34695.40427766699, 3896.3793546802704, 373.36109634350936, 24.625419895780464, 5.393998492340159, 0.4090296303900696, 0.14478857595757352]","[60019894.42709041, 6747029.44786482, 646456.9403846344, 42406.624802635866, 9337.308275700736, 746.7966784243695, 238.35758304751306]",191963.3
2024-03-25_2024-03-31,60397.16699016142,"[36826.0, 4237.0, 424.0, 26.0, 3.0, 0.0, 0.0]","[36878.06217490566, 4207.878691130578, 405.4071467271709, 27.625714399389807, 6.0440525586314795, 0.5073880288793017, 0.14891379229632784]","[65693060.9565438, 7490238.294267932, 722229.2674600256, 49223.8044210119, 10799.585098899674, 918.2053181132488, 294.8551809930614]",205096.1
2024-04-01_2024-04-07,60404.16686817145,"[37442.0, 4242.0, 425.0, 34.0, 5.0, 1.0, 0.0]","[37494.12951060749, 4251.240953907198, 405.75641374314546, 27.099754586679968, 6.065219924820484, 0.3594978054336931, 0.16881585678672165]","[67224730.05660218, 7617947.7215536805, 727771.2784706558, 48505.990079747055, 10892.517745735144, 677.1840487525853, 316.8845619007096]",204689.3
2024-04-08_2024-04-14,60411.1671318287,"[36157.0, 4056.0, 438.0, 22.0, 4.0, 1.0, 0.0]","[36013.74096960608, 4146.804840884407, 405.8041168389889, 27.437998364698718, 5.884276889803217, 0.49091261087425764, 0.17892991390413843]","[65427401.70397682, 7426072.523884784, 726710.7356290376, 49239.72944883084, 10549.259667022043, 886.6267201252949, 343.75160804563865]",201221.6
2024-04-15_2024-04-21,60418.1670802084,"[37446.0, 4325.0, 391.0, 29.0, 7.0, 0.0, 0.0]","[37461.30779731175, 4279.524571913276, 410.5769687083091, 27.92843283426821, 5.9870909474201905, 0.5697731184379353, 0.16547613925126742]","[67031516.03604893, 7657912.863849069, 735170.6831449489, 50070.989053570025, 10707.9159653168, 1020.3616155297254, 317.32293878341784]",204573.5
2024-04-22_2024-04-28,60425.1668747687,"[21100.0, 2366.0, 210.0, 17.0, 3.0, 0.0, 0.0]","[21029.19487466778, 2320.6147198141502, 215.53646531328778, 13.572918913815126, 3.226068932387636, 0.3476975256232429, 0.07326396657888729]","[26451486.24666714, 2978710.824913432, 281403.2291718232, 17876.88367043906, 4222.014868957341, 417.26283875811, 100.9744339100524]",107017.7
2024-04-29_2024-05-05,60432.1666519675,"[36525.0, 4171.0, 394.0, 25.0, 5.0, 1.0, 0.0]","[36568.570562563866, 4140.857892276791, 398.1302782268275, 26.802870910301237, 5.806181298439681, 0.4541339479068926, 0.14676969335889645]","[62714218.9234779, 7130861.673414482, 688550.1525885782, 46476.465603120785, 10091.82573878081, 776.7461821396347, 252.96344000799837]",193237.9
2024-05-06_2024-05-12,60439.16700694412,"[36037.0, 4161.0, 390.0, 31.0, 7.0, 0.0, 0.0]","[36490.72002873954, 4175.474733124691, 398.97042403560323, 26.089526163832495, 5.855379637458978, 0.4023130107598258, 0.15893745361974734]","[63950394.15489938, 7309067.7834327975, 697831.7864983113, 45849.92675715073, 10301.547579959064, 709.2301330936897, 291.94722748643346]",202880.9
2024-05-13_2024-05-19,60446.16677731487,"[36564.0, 4168.0, 371.0, 31.0, 3.0, 0.0, 0.0]","[36517.58564160515, 4171.811173689565, 397.0930526138709, 26.051731505942055, 5.9327111702487265, 0.46990430596430616, 0.16777385432796568]","[65103639.58802898, 7437692.162906678, 708317.0045072238, 46634.84277791131, 10669.456852465633, 843.6010377217707, 306.6020949283607]",204421.4
2024-05-20_2024-05-26,60453.16672048609,"[33601.0, 3950.0, 351.0, 21.0, 8.0, 1.0, 1.0]","[33636.88199101347, 3820.2723765207033, 360.0289221763574, 23.504667560070263, 5.094735860034469, 0.32572214514561953, 0.13018986758136505]","[60156613.37207086, 6853581.418186219, 651682.156318609, 42954.43186603578, 9343.484698900616, 598.5260529118405, 259.96633897525277]",189372.9
2024-05-27_2024-06-02,60460.16671284756,"[30821.0, 3508.0, 337.0, 24.0, 5.0, 0.0, 2.0]","[30774.305399978814, 3530.397282727183, 333.1955616045931, 21.626550174456426, 4.765176255310686, 0.3752570630057623, 0.15181130551708893]","[52469106.57339448, 6029475.74795531, 570055.7620926471, 37085.34351940398, 8139.976266596741, 646.2048638304856, 266.21399462553546]",167086.6
2024-06-03_2024-06-09,60467.166773263896,"[36390.0, 4060.0, 363.0, 28.0, 6.0, 1.0, 0.0]","[36421.15849750881, 4199.055067969584, 406.00358452093326, 27.5071627589089, 5.978886047474838, 0.40789930516144224, 0.22326710456382134]","[64277824.56278061, 7416342.309376386, 717995.3670381708, 48766.028130377155, 10639.484909067605, 728.8420198161351, 396.25476883125646]",198544.1
2024-06-10_2024-06-16,60474.16671030116,"[36298.0, 4310.0, 393.0, 23.0, 6.0, 0.0, 0.0]","[36196.94535343223, 4188.386428896287, 404.3411389500614, 26.90469656475248, 5.909073893383097, 0.43628115364053544, 0.20227158650181393]","[64088989.78037673, 7425674.665918702, 717795.3073243315, 47907.41972562955, 10529.08472344117, 779.560562249843, 355.2934651285165]",200755.2
2024-06-17_2024-06-23,60481.16693645853,"[31896.0, 3808.0, 347.0, 21.0, 3.0, 1.0, 0.0]","[32114.7136650528, 3727.275944304479, 360.7348751780779, 24.274868391473596, 4.969612382112057, 0.4804378890447608, 0.16938954078277574]","[57515452.796344355, 6677741.45450949, 647136.368978399, 43640.289810572314, 8983.890142501323, 847.776590526184, 285.10286019481924]",185380.0
2024-06-24_2024-06-30,60488.16673865738,"[33044.0, 3754.0, 372.0, 25.0, 7.0, 0.0, 1.0]","[33049.59275306099, 3780.632843720766, 357.2887745190439, 23.377159294435398, 5.359243961137012, 0.37215467443605804, 0.14765933093114364]","[55624398.69938994, 6376096.891707165, 603726.3757957917, 39487.05814639419, 8963.778691811012, 646.4098352888736, 265.4395581487418]",185127.4
2024-07-01_2024-07-07,60495.16677083331,"[36194.0, 4075.0, 361.0, 25.0, 3.0, 0.0, 0.0]","[36382.45941327061, 4182.360718896073, 403.9536374296324, 26.3419334349678, 5.614692029319442, 0.6199849214722652, 0.14411296413569458]","[65176945.650316074, 7494578.734993715, 723182.6894575144, 47258.53059898857, 9995.658869726167, 1069.2588886894405, 264.02073687757917]",203383.5
2024-07-08_2024-07-14,60502.166909143525,"[8744.0, 1027.0, 94.0, 8.0, 0.0, 0.0, 0.0]","[8805.893921523935, 1000.4840064924553, 97.45254472934887, 6.111273810906564, 1.361403630608899, 0.0793518235891837, 0.044953548084070045]","[14426100.812620696, 1640687.8804721597, 159449.61726430862, 9908.869263665265, 2204.0282643075866, 127.8547922579684, 69.58988709846484]",50646.0
2024-07-15_2024-07-21,60509.16687048609,"[12515.0, 1378.0, 112.0, 7.0, 1.0, 0.0, 0.0]","[12492.606425434737, 1413.1873121026324, 133.49660527346924, 8.544207804820594, 1.8072211443818709, 0.1747966937297943, 0.06318111688182917]","[19608887.810545314, 2220380.0250530695, 209671.75110095536, 13371.217848600138, 2805.2603619085235, 241.75244567089197, 82.48825955128007]",72640.3
2024-07-22_2024-07-28,60516.166657060414,"[31849.0, 3660.0, 384.0, 14.0, 3.0, 0.0, 0.0]","[31795.74489110325, 3635.053526214333, 350.3366803183923, 22.292781122421506, 4.9305627928426015, 0.41800936482695566, 0.12533545114294642]","[55758778.584971964, 6394410.737609278, 615847.4957304789, 39120.2983812232, 8682.81712090092, 663.0493978409052, 249.45479963837064]",178669.1
2024-07-29_2024-08-04,60523.16692777791,"[15678.0, 1771.0, 160.0, 9.0, 3.0, 0.0, 0.0]","[15408.342946474353, 1761.2225253461795, 170.86548498270815, 11.22262930536525, 2.4722180555119255, 0.11673348564634099, 0.07006064782932803]","[27742700.75890036, 3169547.1793024284, 307078.41642763274, 20138.76775173676, 4443.81034883864, 187.63553409663768, 142.91517567636572]",88988.5
2024-08-05_2024-08-11,60530.166704513686,"[35084.0, 4168.0, 387.0, 22.0, 10.0, 1.0, 0.0]","[35312.2636365927, 4037.772657351354, 385.5117004918006, 26.22307505820195, 5.235814106076908, 0.3515779424958459, 0.1539002176271901]","[63289821.28988145, 7236100.126384133, 691161.2495019457, 46777.353646734475, 9359.637641438636, 622.7977887051766, 290.9242819545534]",203046.7
2024-08-12_2024-08-18,60537.16669236152,"[31264.0, 3620.0, 351.0, 28.0, 4.0, 0.0, 0.0]","[31352.11043943919, 3663.9529549185604, 356.5283454629386, 24.257525892368765, 5.208096758388706, 0.3271776306379686, 0.14454392905930402]","[54008249.01307578, 6297845.158769594, 612255.0524426673, 41737.087317463745, 8869.12521183639, 543.1716193686003, 266.4777144993697]",192340.2
2024-08-19_2024-08-25,60544.1667016205,"[26106.0, 3157.0, 283.0, 19.0, 7.0, 1.0, 0.0]","[26022.146153761652, 3018.8052420715035, 293.5679166418335, 19.67403400067312, 3.96024776016015, 0.3235896365841385, 0.12940353496034301]","[46721956.02699363, 5415584.421971549, 525877.5279111213, 35163.85501929011, 7072.9005226983845, 552.5025620198077, 224.97860171635992]",161969.1
2024-08-26_2024-09-01,60551.16681585691,"[34915.0, 4128.0, 398.0, 25.0, 3.0, 0.0, 0.0]","[35084.1637152722, 4014.364518848003, 379.8431742601598, 23.952833116208204, 5.002179301934983, 0.37150342076376874, 0.13083569334968856]","[63076528.160123415, 7205609.020423362, 679318.1516434959, 42640.41792176613, 8915.272441148774, 624.6958350177231, 260.8378488805561]",204586.9
2024-09-02_2024-09-08,60558.16690115773,"[33568.0, 3900.0, 328.0, 27.0, 8.0, 1.0, 0.0]","[33450.38858037958, 3856.9956566751066, 369.07927638012455, 23.718973479904975, 5.419798917026417, 0.5165332393457901, 0.1523352767227216]","[59432484.42140198, 6841399.08198433, 653021.0278486541, 41935.48394696322, 9578.25828991691, 906.8146588566117, 284.0864296097904]",199173.7
2024-09-09_2024-09-15,60565.1667167827,"[35926.0, 4056.0, 369.0, 30.0, 6.0, 1.0, 0.0]","[35574.29561740336, 4085.2059399090344, 391.80758832018245, 25.555138336993988, 5.602868359119828, 0.45099823234691166, 0.19067713859451355]","[64145869.88460071, 7361327.849061469, 705051.7707802806, 45961.707647024625, 10103.69555139452, 888.742395613271, 330.3817458010588]",204578.1
2024-09-16_2024-09-22,60572.16689479163,"[35090.0, 4037.0, 379.0, 31.0, 6.0, 0.0, 0.0]","[34933.86033775155, 4045.254827367675, 391.56578236636864, 26.43851700434428, 5.515275880673268, 0.44417383824454604, 0.130687443731795]","[62776426.82672752, 7266011.141183149, 702660.3565938083, 47333.67197465095, 9923.09636659261, 792.1084995295985, 250.90898341813212]",203960.6
2024-09-23_2024-09-29,60579.16671180551,"[34992.0, 4061.0, 391.0, 28.0, 7.0, 1.0, 0.0]","[35272.388362421305, 4082.2418206154834, 397.9903158732259, 25.166862350531353, 5.784522713525689, 0.5321500013654182, 0.12976977491205113]","[63434346.03864614, 7339295.29374829, 715066.0253964898, 45103.74289846544, 10408.078327521442, 981.1073365799693, 248.48985241406407]",204411.1
2024-09-30_2024-10-06,60586.16685000021,"[35781.0, 4052.0, 417.0, 24.0, 5.0, 1.0, 0.0]","[35764.054039296374, 4158.587024061932, 406.7310103502839, 27.45499517085033, 6.255237609546548, 0.4609138243133773, 0.19681062580968411]","[64291081.065830454, 7472699.84257582, 730533.6551486147, 49229.5900305697, 11147.03223494379, 888.415672058048, 374.15209677599825]",204702.4
2024-10-07_2024-10-13,60593.16674618062,"[32031.0, 3733.0, 359.0, 35.0, 4.0, 0.0, 0.0]","[31828.57609975697, 3728.4629075787257, 363.39380077153635, 23.716102745139, 5.528751701260512, 0.4639096267018734, 0.1678991975144316]","[56891061.675033, 6664528.888965074, 649242.1561080841, 42262.40587514014, 9785.374175676145, 816.3445009353456, 293.8285376818936]",184384.7
2024-10-14_2024-10-20,60600.16673275487,"[35698.0, 4087.0, 392.0, 31.0, 5.0, 0.0, 0.0]","[35862.588318337584, 4190.567659647648, 407.4958648471146, 28.39832627178735, 6.404091621576888, 0.5292947378747144, 0.2135547292712701]","[64125278.38401729, 7490125.637208776, 727898.4155529796, 50729.185948360115, 11397.416574713601, 954.4749244905103, 397.77685328930573]",204498.8
2024-10-21_2024-10-27,60607.16679201383,"[34804.0, 4035.0, 411.0, 18.0, 6.0, 1.0, 0.0]","[35247.96487421339, 4125.985837424371, 408.735098690517, 29.285827021823682, 6.1258585173620395, 0.5770383750383671, 0.14506488588245223]","[62150998.41346447, 7277656.709062831, 721094.9231595551, 51611.86888101291, 10795.071741880216, 1048.0419051672488, 286.3967380380763]",201778.5
2024-10-28_2024-11-03,60614.16704212961,"[34706.0, 4021.0, 417.0, 29.0, 4.0, 0.0, 0.0]","[34710.61782357223, 4057.0998417346923, 400.2533335189764, 27.46005891716129, 5.872003150495567, 0.5419493735994347, 0.21901184395223985]","[61121726.50208714, 7148863.399182737, 705779.1190526052, 48357.79477787999, 10507.664575333976, 914.9274470401022, 344.5020749681593]",197711.9
2024-11-04_2024-11-10,60621.16672523145,"[35694.0, 4198.0, 412.0, 33.0, 7.0, 0.0, 0.0]","[35687.53398504758, 4189.242759471508, 416.19652169665056, 28.298209844330017, 6.2753880674074765, 0.557866951114664, 0.18391518454371694]","[63579987.17079017, 7464158.372944165, 741561.8954923878, 50494.784082413986, 11215.82423212289, 1007.0614888470203, 314.2374763039053]",204025.4
2024-11-11_2024-11-17,60628.16672465281,"[36614.0, 4232.0, 441.0, 31.0, 7.0, 0.0, 0.0]","[36636.94072664149, 4287.777672500963, 421.70444993094344, 28.885191256479235, 6.201676725855158, 0.5929902364302555, 0.19126632677258273]","[65690093.380017005, 7685931.365741446, 756325.0681785488, 51836.30045781065, 11085.600543470257, 1069.6035389705592, 341.4858658730431]",204524.2
2024-11-18_2024-11-24,60635.16687314769,"[37151.0, 4214.0, 407.0, 22.0, 8.0, 0.0, 0.0]","[36838.19196789511, 4338.145187267767, 438.9204897010818, 29.57738181552392, 7.130181248243573, 0.6008013914682004, 0.24619903242820002]","[66112021.869320065, 7784075.297430203, 786816.5027198441, 52993.359103361865, 12756.628904054742, 1103.7863001997534, 434.3849151249241]",204960.7
2024-11-25_2024-12-01,60642.16681516197,"[36949.0, 4351.0, 410.0, 31.0, 5.0, 0.0, 0.0]","[37065.47598639155, 4349.70032171872, 432.55528183198663, 30.466494453752155, 6.743570332527635, 0.5440301438954283, 0.16980273510969196]","[66545166.68684147, 7808434.518993452, 776719.7468681674, 54645.94485567838, 12126.12215198985, 992.1480644152584, 300.66843707105807]",206422.4
2024-12-02_2024-12-08,60649.00021851856,"[37737.0, 4504.0, 411.0, 24.0, 8.0, 2.0, 0.0]","[37955.51233502927, 4412.941599060549, 434.12449622842564, 28.478488027602285, 6.06368352489289, 0.5386245025478694, 0.17334109941546763]","[68155187.27312967, 7923284.34669583, 778995.3257682108, 51197.13856089611, 10902.683241339826, 959.6726472224728, 301.44055294265536]",202696.7
2024-12-09_2024-12-15,60657.58327025511,"[21671.0, 2555.0, 253.0, 10.0, 7.0, 0.0, 3.0]","[21771.296807916355, 2561.7702306883134, 254.33707775292925, 17.002909060186557, 3.862998513440306, 0.39742319815551724, 0.1508250138754035]","[39099892.887064554, 4599645.417771449, 456988.55909148714, 30581.406651536065, 6935.4485064141145, 679.2062985639859, 250.89065785182027]",122156.0
2024-12-16_2024-12-22,60663.166699189256,"[37620.0, 4507.0, 435.0, 31.0, 6.0, 0.0, 0.0]","[37435.24649240664, 4407.662318664063, 437.4204287796261, 30.334496168264405, 6.742221149947592, 0.5599511973154476, 0.1807412802401676]","[67032458.91159957, 7889672.562768404, 782850.479332944, 54352.54659667275, 12099.078985720846, 994.2542342209482, 342.1758756796556]",206194.8
