source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
bllac,BLLacertae,2022-02-21_2022-02-27,week,59634.5,2022-02-21,2022-02-27,7.572e-14,5.263e-14,0.07572,0.05263,1e-12,2.49,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-02-28_2022-03-06,week,59641.5,2022-02-28,2022-03-06,3.91e-15,7.221e-14,0.00391,0.07221,1e-12,0.01,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-03-07_2022-03-13,week,59648.5,2022-03-07,2022-03-13,2.63e-15,9.578e-14,0.00263,0.09578,1e-12,0.01,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-03-14_2022-03-20,week,59655.5,2022-03-14,2022-03-20,4.191e-14,3.809e-14,0.04191,0.03809,1e-12,1.55,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-03-21_2022-03-27,week,59662.5,2022-03-21,2022-03-27,2.685e-14,4.011e-14,0.02685,0.04011,1e-12,0.49,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-03-28_2022-04-03,week,59669.5,2022-03-28,2022-04-03,7.874e-14,4.339e-14,0.07874,0.04339,1e-12,4.98,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-04-04_2022-04-10,week,59676.5,2022-04-04,2022-04-10,5.191e-14,4.721e-14,0.05191,0.04721,1e-12,1.39,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-04-11_2022-04-17,week,59683.5,2022-04-11,2022-04-17,0.0,2.192e-14,0.0,0.02192,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-04-18_2022-04-24,week,59690.5,2022-04-18,2022-04-24,4.4700000000000005e-15,8.053e-14,0.00447,0.08053,1e-12,0.01,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-04-25_2022-05-01,week,59697.5,2022-04-25,2022-05-01,1.9100000000000003e-15,8.543e-14,0.00191,0.08543,1e-12,0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-05-02_2022-05-08,week,59704.5,2022-05-02,2022-05-08,0.0,1.04e-14,0.0,0.0104,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-05-09_2022-05-15,week,59711.5,2022-05-09,2022-05-15,5.308e-14,4.718e-14,0.05308,0.04718,1e-12,1.42,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-05-16_2022-05-22,week,59718.5,2022-05-16,2022-05-22,0.0,5.163e-14,0.0,0.05163,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-05-23_2022-05-29,week,59725.5,2022-05-23,2022-05-29,0.0,7.844e-14,0.0,0.07844,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-05-30_2022-06-05,week,59732.5,2022-05-30,2022-06-05,4.3000000000000005e-15,7.3e-14,0.0043,0.073,1e-12,0.01,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-06-06_2022-06-12,week,59739.5,2022-06-06,2022-06-12,2.287e-14,4e-14,0.02287,0.04,1e-12,0.34,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-06-13_2022-06-19,week,59746.5,2022-06-13,2022-06-19,0.0,2.195e-14,0.0,0.02195,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-06-20_2022-06-26,week,59753.5,2022-06-20,2022-06-26,1.412e-14,4.246e-14,0.01412,0.04246,1e-12,0.11,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-06-27_2022-07-03,week,59760.5,2022-06-27,2022-07-03,0.0,1.868e-14,0.0,0.01868,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-07-04_2022-07-10,week,59767.5,2022-07-04,2022-07-10,0.0,2.8e-14,0.0,0.028,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-07-11_2022-07-17,week,59774.5,2022-07-11,2022-07-17,1.505e-14,3.329e-14,0.01505,0.03329,1e-12,0.23,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-07-18_2022-07-24,week,59781.5,2022-07-18,2022-07-24,7.322e-14,4.57e-14,0.07322,0.0457,1e-12,3.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-07-25_2022-07-31,week,59788.5,2022-07-25,2022-07-31,5.269e-14,3.467e-14,0.05269,0.03467,1e-12,3.47,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-08-01_2022-08-07,week,59795.5,2022-08-01,2022-08-07,0.0,8.258e-14,0.0,0.08258,1e-12,-0.0,2.6,3.0,1,OK,OK,True
