source_id,survey,instrument,panel,band,mjd,flux_mjy,flux_err_mjy,mag,mag_err,quality_rule,source_url,note
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59721.2162,10.6,0.353,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59722.927,10.8,0.36,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59723.1975,11.5,0.381,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59724.9146,10.7,0.357,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59725.1793,11.4,0.377,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59726.9098,13.2,0.437,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59727.1684,13.4,0.445,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59728.9071,11.9,0.395,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59729.9682,14.2,0.47,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59730.8891,13.2,0.513,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59731.2231,13.9,0.462,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59732.9398,11.1,0.37,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59733.1498,13.6,0.453,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59734.0089,14.4,0.479,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59734.926,14.3,0.475,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59735.0037,15.2,0.506,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59736.2678,15.2,0.506,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59737.5851,13.9,0.462,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59742.2212,13.0,0.508,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59746.2016,13.6,0.453,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59747.1371,14.6,0.483,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59749.1841,14.4,0.479,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59750.1789,15.2,0.506,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59751.1853,16.0,0.53,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59752.1779,16.0,0.53,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59753.175,18.2,0.603,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59754.169,17.8,0.592,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,M2,59755.1684,14.7,0.573,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59696.9242,11.9,0.397,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59699.0458,12.4,0.412,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59700.6417,12.3,0.408,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59701.5019,12.1,0.401,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59702.3665,11.7,0.39,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59702.8444,11.1,0.369,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59703.5574,11.0,0.365,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59704.0216,11.0,0.365,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59704.6225,11.3,0.376,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59706.0138,12.1,0.401,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59707.2104,12.3,0.408,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59717.1625,7.97,0.265,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59719.0786,8.74,0.613,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59720.9407,10.0,0.333,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59721.2162,10.8,0.359,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59722.927,11.4,0.379,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59723.1975,11.2,0.372,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59724.9146,11.1,0.369,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59725.1793,11.5,0.383,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59726.9098,13.6,0.452,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59727.1684,13.6,0.452,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59728.9071,12.4,0.412,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59729.9682,14.0,0.464,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59730.8891,14.0,0.464,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59731.2231,14.2,0.473,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59732.9398,12.5,0.416,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59733.1498,13.8,0.46,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59734.0089,14.5,0.482,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59734.926,14.5,0.482,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59735.0037,15.2,0.504,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59736.2678,15.3,0.509,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59737.5851,14.4,0.477,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59746.2016,13.8,0.46,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59747.1371,14.6,0.486,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59749.1841,14.4,0.477,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59750.1789,15.2,0.504,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59751.1853,15.9,0.528,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59752.1779,16.0,0.533,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59753.175,18.1,0.601,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59754.169,17.8,0.59,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W1,59755.1684,16.0,0.533,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59696.9242,10.3,0.343,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59699.0458,10.7,0.356,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59700.6417,10.8,0.36,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59701.5019,10.8,0.36,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59702.3665,10.4,0.347,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59702.8444,9.69,0.322,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59703.5574,9.69,0.322,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59704.0216,9.43,0.313,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59704.6225,9.87,0.328,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59706.0138,10.1,0.337,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59707.2104,10.6,0.353,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59717.1625,6.23,0.207,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59719.0786,8.6,0.603,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59720.9407,8.14,0.27,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59721.2162,9.69,0.322,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59722.927,9.52,0.316,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59723.1975,9.96,0.331,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59724.9146,9.78,0.325,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59725.1793,10.3,0.343,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59726.9098,12.1,0.402,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59727.1684,12.0,0.398,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59728.9071,10.7,0.356,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59729.9682,12.8,0.424,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
mkn421,CDS/VizieR A&A 684 A127,Swift-UVOT,near-UV,W2,59730.8891,11.2,0.373,,,R-band and Swift-UVOT W1/M2/W2 mJy rows from fig1.dat,https://cdsarc.cds.unistra.fr/ftp/J/A+A/684/A127/fig1.dat,CDS fig1.dat values are already provided in mJy.
