source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,wcda_n0,wcda_n0_err,N0,N0_err,F0,F0_err,F0_order,TS,fit_status
Mkn501,day,2022-04-26_2022-04-26,59695.5,2022-04-26,2022-04-26,6,2.6,3.0,5.7498e-13,1.5478e-13,5.7498e-13,1.5478e-13,0.57498,0.15478,1e-12,20.73,OK
Mkn501,day,2022-04-27_2022-04-27,59696.5,2022-04-27,2022-04-27,4,2.6,3.0,3.4093e-13,1.3535e-13,3.4093e-13,1.3535e-13,0.34093,0.13535,1e-12,9.88,OK
Mkn501,day,2022-04-28_2022-04-28,59697.5,2022-04-28,2022-04-28,4,2.6,3.0,4.535e-13,1.6295e-13,4.535e-13,1.6295e-13,0.4535,0.16295,1e-12,10.09,OK
Mkn501,day,2022-04-29_2022-04-29,59698.5,2022-04-29,2022-04-29,4,2.6,3.0,2.9846e-13,1.2977e-13,2.9846e-13,1.2977e-13,0.29846,0.12977,1e-12,10.32,OK
Mkn501,day,2022-04-30_2022-04-30,59699.5,2022-04-30,2022-04-30,4,2.6,3.0,1.8243e-13,1.1912e-13,1.8243e-13,1.1912e-13,0.18243,0.11912,1e-12,3.77,OK
Mkn501,day,2022-05-01_2022-05-01,59700.5,2022-05-01,2022-05-01,6,2.6,3.0,4.7682e-13,1.4678e-13,4.7682e-13,1.4678e-13,0.47682,0.14678,1e-12,16.87,OK
Mkn501,day,2022-05-02_2022-05-02,59701.5,2022-05-02,2022-05-02,6,2.6,3.0,6.625e-13,1.5858e-13,6.625e-13,1.5858e-13,0.6625,0.15858,1e-12,26.18,OK
Mkn501,day,2022-05-03_2022-05-03,59702.5,2022-05-03,2022-05-03,6,2.6,3.0,7.5081e-13,1.6228e-13,7.5081e-13,1.6228e-13,0.75081,0.16228,1e-12,37.77,OK
Mkn501,day,2022-05-04_2022-05-04,59703.5,2022-05-04,2022-05-04,6,2.6,3.0,6.4707e-13,1.5624e-13,6.4707e-13,1.5624e-13,0.64707,0.15624,1e-12,25.93,OK
Mkn501,day,2022-05-05_2022-05-05,59704.5,2022-05-05,2022-05-05,6,2.6,3.0,8.656e-13,1.6033e-13,8.656e-13,1.6033e-13,0.8656,0.16033,1e-12,52.42,OK
Mkn501,day,2022-05-06_2022-05-06,59705.5,2022-05-06,2022-05-06,5,2.6,3.0,7.4561e-13,1.7609e-13,7.4561e-13,1.7609e-13,0.74561,0.17609,1e-12,30.75,OK
Mkn501,day,2022-05-07_2022-05-07,59706.5,2022-05-07,2022-05-07,6,2.6,3.0,4.3029e-13,1.3926e-13,4.3029e-13,1.3926e-13,0.43029,0.13926,1e-12,15.9,OK
Mkn501,day,2022-05-08_2022-05-08,59707.5,2022-05-08,2022-05-08,6,2.6,3.0,4.2002e-13,1.3586e-13,4.2002e-13,1.3586e-13,0.42002,0.13586,1e-12,18.91,OK
Mkn501,day,2022-05-09_2022-05-09,59708.5,2022-05-09,2022-05-09,6,2.6,3.0,7.8695e-13,1.5982e-13,7.8695e-13,1.5982e-13,0.78695,0.15982,1e-12,54.22,OK
Mkn501,day,2022-05-10_2022-05-10,59709.5,2022-05-10,2022-05-10,6,2.6,3.0,5.8664e-13,1.4926e-13,5.8664e-13,1.4926e-13,0.58664,0.14926,1e-12,24.93,OK
Mkn501,day,2022-05-11_2022-05-11,59710.5,2022-05-11,2022-05-11,6,2.6,3.0,5.7869e-13,1.6054e-13,5.7869e-13,1.6054e-13,0.57869,0.16054,1e-12,19.88,OK
Mkn501,day,2022-05-12_2022-05-12,59711.5,2022-05-12,2022-05-12,6,2.6,3.0,6.4773e-13,1.6188e-13,6.4773e-13,1.6188e-13,0.64773,0.16188,1e-12,21.96,OK
Mkn501,day,2022-05-13_2022-05-13,59712.5,2022-05-13,2022-05-13,6,2.6,3.0,5.0504e-13,1.4782e-13,5.0504e-13,1.4782e-13,0.50504,0.14782,1e-12,16.98,OK
Mkn501,day,2022-05-14_2022-05-14,59713.5,2022-05-14,2022-05-14,6,2.6,3.0,5.6739e-13,1.5698e-13,5.6739e-13,1.5698e-13,0.56739,0.15698,1e-12,19.7,OK
Mkn501,day,2022-05-15_2022-05-15,59714.5,2022-05-15,2022-05-15,5,2.6,3.0,6.2999e-13,1.5631e-13,6.2999e-13,1.5631e-13,0.62999,0.15631,1e-12,25.88,OK
Mkn501,day,2022-05-16_2022-05-16,59715.5,2022-05-16,2022-05-16,4,2.6,3.0,6.1529e-13,1.6518e-13,6.1529e-13,1.6518e-13,0.61529,0.16518,1e-12,20.95,OK
Mkn501,day,2022-05-17_2022-05-17,59716.5,2022-05-17,2022-05-17,6,2.6,3.0,5.2181e-13,1.5387e-13,5.2181e-13,1.5387e-13,0.52181,0.15387,1e-12,16.72,OK
Mkn501,day,2022-05-18_2022-05-18,59717.5,2022-05-18,2022-05-18,4,2.6,3.0,7.721e-13,1.6798e-13,7.721e-13,1.6798e-13,0.7721,0.16798,1e-12,36.06,OK
Mkn501,day,2022-05-19_2022-05-19,59718.5,2022-05-19,2022-05-19,6,2.6,3.0,5.0985e-13,1.5072e-13,5.0985e-13,1.5072e-13,0.50985,0.15072,1e-12,16.85,OK
Mkn501,day,2022-05-20_2022-05-20,59719.5,2022-05-20,2022-05-20,6,2.6,3.0,6.0439e-13,1.5906e-13,6.0439e-13,1.5906e-13,0.60439,0.15906,1e-12,23.81,OK
Mkn501,day,2022-05-21_2022-05-21,59720.5,2022-05-21,2022-05-21,5,2.6,3.0,3.9069e-13,1.4414e-13,3.9069e-13,1.4414e-13,0.39069,0.14414,1e-12,13.35,OK
Mkn501,day,2022-05-22_2022-05-22,59721.5,2022-05-22,2022-05-22,6,2.6,3.0,4.037e-13,1.5104e-13,4.037e-13,1.5104e-13,0.4037,0.15104,1e-12,10.08,OK
Mkn501,day,2022-05-23_2022-05-23,59722.5,2022-05-23,2022-05-23,5,2.6,3.0,6.9154e-13,1.5542e-13,6.9154e-13,1.5542e-13,0.69154,0.15542,1e-12,35.58,OK
Mkn501,day,2022-05-24_2022-05-24,59723.5,2022-05-24,2022-05-24,6,2.6,3.0,5.106e-13,1.5987e-13,5.106e-13,1.5987e-13,0.5106,0.15987,1e-12,14.37,OK
Mkn501,day,2022-05-25_2022-05-25,59724.5,2022-05-25,2022-05-25,5,2.6,3.0,4.1357e-13,1.4149e-13,4.1357e-13,1.4149e-13,0.41357,0.14149,1e-12,12.52,OK
Mkn501,day,2022-05-26_2022-05-26,59725.5,2022-05-26,2022-05-26,6,2.6,3.0,6.3873e-13,1.4621e-13,6.3873e-13,1.4621e-13,0.63873,0.14621,1e-12,36.13,OK
Mkn501,day,2022-05-27_2022-05-27,59726.5,2022-05-27,2022-05-27,6,2.6,3.0,6.9769e-13,1.6327e-13,6.9769e-13,1.6327e-13,0.69769,0.16327,1e-12,27.17,OK
Mkn501,day,2022-05-28_2022-05-28,59727.5,2022-05-28,2022-05-28,6,2.6,3.0,4.2105e-13,1.3965e-13,4.2105e-13,1.3965e-13,0.42105,0.13965,1e-12,14.29,OK
Mkn501,day,2022-05-29_2022-05-29,59728.5,2022-05-29,2022-05-29,6,2.6,3.0,3.5458e-13,1.3049e-13,3.5458e-13,1.3049e-13,0.35458,0.13049,1e-12,11.19,OK
Mkn501,day,2022-05-30_2022-05-30,59729.5,2022-05-30,2022-05-30,6,2.6,3.0,4.6799e-13,1.4517e-13,4.6799e-13,1.4517e-13,0.46799,0.14517,1e-12,17.74,OK
Mkn501,day,2022-05-31_2022-05-31,59730.5,2022-05-31,2022-05-31,6,2.6,3.0,3.8653e-13,1.4268e-13,3.8653e-13,1.4268e-13,0.38653,0.14268,1e-12,11.42,OK
Mkn501,day,2022-06-01_2022-06-01,59731.5,2022-06-01,2022-06-01,6,2.6,3.0,5.2088e-13,1.5807e-13,5.2088e-13,1.5807e-13,0.52088,0.15807,1e-12,14.61,OK
Mkn501,day,2022-06-02_2022-06-02,59732.5,2022-06-02,2022-06-02,6,2.6,3.0,5.9399e-13,1.5241e-13,5.9399e-13,1.5241e-13,0.59399,0.15241,1e-12,24.42,OK
Mkn501,day,2022-06-03_2022-06-03,59733.5,2022-06-03,2022-06-03,6,2.6,3.0,7.1483e-13,1.5156e-13,7.1483e-13,1.5156e-13,0.71483,0.15156,1e-12,41.55,OK
Mkn501,day,2022-06-04_2022-06-04,59734.5,2022-06-04,2022-06-04,6,2.6,3.0,8.0778e-13,1.6666e-13,8.0778e-13,1.6666e-13,0.80778,0.16666,1e-12,42.86,OK
Mkn501,day,2022-06-05_2022-06-05,59735.5,2022-06-05,2022-06-05,6,2.6,3.0,4.3594e-13,1.4378e-13,4.3594e-13,1.4378e-13,0.43594,0.14378,1e-12,13.45,OK
Mkn501,day,2022-06-06_2022-06-06,59736.5,2022-06-06,2022-06-06,6,2.6,3.0,6.951e-13,1.5133e-13,6.951e-13,1.5133e-13,0.6951,0.15133,1e-12,34.88,OK
Mkn501,day,2022-06-07_2022-06-07,59737.5,2022-06-07,2022-06-07,6,2.6,3.0,6.9499e-13,1.6204e-13,6.9499e-13,1.6204e-13,0.69499,0.16204,1e-12,40.02,OK
Mkn501,day,2022-06-08_2022-06-08,59738.5,2022-06-08,2022-06-08,6,2.6,3.0,4.7266e-13,1.5366e-13,4.7266e-13,1.5366e-13,0.47266,0.15366,1e-12,15.95,OK
Mkn501,day,2022-06-09_2022-06-09,59739.5,2022-06-09,2022-06-09,6,2.6,3.0,6.9532e-13,1.6558e-13,6.9532e-13,1.6558e-13,0.69532,0.16558,1e-12,26.69,OK
Mkn501,day,2022-06-10_2022-06-10,59740.5,2022-06-10,2022-06-10,6,2.6,3.0,7.6751e-13,1.6439e-13,7.6751e-13,1.6439e-13,0.76751,0.16439,1e-12,35.21,OK
Mkn501,day,2022-06-11_2022-06-11,59741.5,2022-06-11,2022-06-11,6,2.6,3.0,2.2954e-13,1.4462e-13,2.2954e-13,1.4462e-13,0.22954,0.14462,1e-12,3.2,OK
Mkn501,day,2022-06-12_2022-06-12,59742.5,2022-06-12,2022-06-12,6,2.6,3.0,2.3864e-13,1.267e-13,2.3864e-13,1.267e-13,0.23864,0.1267,1e-12,6.36,OK
Mkn501,day,2022-06-13_2022-06-13,59743.5,2022-06-13,2022-06-13,5,2.6,3.0,2.4745e-13,1.3726e-13,2.4745e-13,1.3726e-13,0.24745,0.13726,1e-12,4.29,OK
Mkn501,day,2022-06-14_2022-06-14,59744.5,2022-06-14,2022-06-14,6,2.6,3.0,3.0152e-13,1.4348e-13,3.0152e-13,1.4348e-13,0.30152,0.14348,1e-12,5.56,OK
Mkn501,day,2022-06-15_2022-06-15,59745.5,2022-06-15,2022-06-15,6,2.6,3.0,1.5714e-13,1.2287e-13,1.5714e-13,1.2287e-13,0.15714,0.12287,1e-12,2.63,OK
Mkn501,day,2022-06-16_2022-06-16,59746.5,2022-06-16,2022-06-16,6,2.6,3.0,2.3103e-13,1.3054e-13,2.3103e-13,1.3054e-13,0.23103,0.13054,1e-12,4.18,OK
Mkn501,day,2022-06-17_2022-06-17,59747.5,2022-06-17,2022-06-17,6,2.6,3.0,1.5542e-13,1.2229e-13,1.5542e-13,1.2229e-13,0.15542,0.12229,1e-12,2.09,OK
Mkn501,day,2022-06-18_2022-06-18,59748.5,2022-06-18,2022-06-18,6,2.6,3.0,4.0782e-13,1.511e-13,4.0782e-13,1.511e-13,0.40782,0.1511,1e-12,10.15,OK
Mkn501,day,2022-06-19_2022-06-19,59749.5,2022-06-19,2022-06-19,6,2.6,3.0,4.7598e-13,1.5056e-13,4.7598e-13,1.5056e-13,0.47598,0.15056,1e-12,20.96,OK
Mkn501,day,2022-06-20_2022-06-20,59750.5,2022-06-20,2022-06-20,6,2.6,3.0,3.72e-13,1.2917e-13,3.72e-13,1.2917e-13,0.372,0.12917,1e-12,15.51,OK
Mkn501,day,2022-06-21_2022-06-21,59751.5,2022-06-21,2022-06-21,3,2.6,3.0,5.1454e-13,1.4758e-13,5.1454e-13,1.4758e-13,0.51454,0.14758,1e-12,23.56,OK
Mkn501,day,2022-06-22_2022-06-22,59752.5,2022-06-22,2022-06-22,4,2.6,3.0,5.3712e-13,1.6427e-13,5.3712e-13,1.6427e-13,0.53712,0.16427,1e-12,18.61,OK
Mkn501,day,2022-06-23_2022-06-23,59753.5,2022-06-23,2022-06-23,4,2.6,3.0,2.7567e-13,1.2863e-13,2.7567e-13,1.2863e-13,0.27567,0.12863,1e-12,7.41,OK
Mkn501,day,2022-06-24_2022-06-24,59754.5,2022-06-24,2022-06-24,6,2.6,3.0,4.3641e-13,1.4316e-13,4.3641e-13,1.4316e-13,0.43641,0.14316,1e-12,18.58,OK
Mkn501,day,2022-06-25_2022-06-25,59755.5,2022-06-25,2022-06-25,4,2.6,3.0,4.4087e-13,1.2488e-13,4.4087e-13,1.2488e-13,0.44087,0.12488,1e-12,24.91,OK
Mkn501,day,2022-06-26_2022-06-26,59756.5,2022-06-26,2022-06-26,6,2.6,3.0,6.571e-13,1.5783e-13,6.571e-13,1.5783e-13,0.6571,0.15783,1e-12,30.83,OK
Mkn501,day,2022-06-27_2022-06-27,59757.5,2022-06-27,2022-06-27,4,2.6,3.0,5.7583e-13,1.4557e-13,5.7583e-13,1.4557e-13,0.57583,0.14557,1e-12,30.69,OK
Mkn501,day,2022-06-28_2022-06-28,59758.5,2022-06-28,2022-06-28,4,2.6,3.0,7.2026e-13,1.5109e-13,7.2026e-13,1.5109e-13,0.72026,0.15109,1e-12,48.56,OK
Mkn501,day,2022-06-29_2022-06-29,59759.5,2022-06-29,2022-06-29,5,2.6,3.0,2.9157e-13,1.3739e-13,2.9157e-13,1.3739e-13,0.29157,0.13739,1e-12,6.64,OK
Mkn501,day,2022-06-30_2022-06-30,59760.5,2022-06-30,2022-06-30,6,2.6,3.0,2.6089e-13,1.4238e-13,2.6089e-13,1.4238e-13,0.26089,0.14238,1e-12,4.97,OK
Mkn501,day,2022-07-01_2022-07-01,59761.5,2022-07-01,2022-07-01,6,2.6,3.0,4.1242e-13,1.4614e-13,4.1242e-13,1.4614e-13,0.41242,0.14614,1e-12,13.51,OK
Mkn501,day,2022-07-02_2022-07-02,59762.5,2022-07-02,2022-07-02,4,2.6,3.0,1.5747e-13,1.4286e-13,1.5747e-13,1.4286e-13,0.15747,0.14286,1e-12,1.38,OK
Mkn501,day,2022-07-03_2022-07-03,59763.5,2022-07-03,2022-07-03,6,2.6,3.0,5.6557e-13,1.4914e-13,5.6557e-13,1.4914e-13,0.56557,0.14914,1e-12,24.77,OK
Mkn501,day,2022-07-04_2022-07-04,59764.5,2022-07-04,2022-07-04,6,2.6,3.0,3.9326e-13,1.3492e-13,3.9326e-13,1.3492e-13,0.39326,0.13492,1e-12,12.8,OK
Mkn501,day,2022-07-05_2022-07-05,59765.5,2022-07-05,2022-07-05,6,2.6,3.0,4.7126e-13,1.5826e-13,4.7126e-13,1.5826e-13,0.47126,0.15826,1e-12,15.36,OK
Mkn501,day,2022-07-06_2022-07-06,59766.5,2022-07-06,2022-07-06,6,2.6,3.0,2.4883e-13,1.0644e-13,2.4883e-13,1.0644e-13,0.24883,0.10644,1e-12,14.04,OK
Mkn501,day,2022-07-07_2022-07-07,59767.5,2022-07-07,2022-07-07,6,2.6,3.0,4.5067e-13,1.4218e-13,4.5067e-13,1.4218e-13,0.45067,0.14218,1e-12,15.64,OK
Mkn501,day,2022-07-08_2022-07-08,59768.5,2022-07-08,2022-07-08,6,2.6,3.0,2.8868e-13,1.2484e-13,2.8868e-13,1.2484e-13,0.28868,0.12484,1e-12,8.13,OK
Mkn501,day,2022-07-09_2022-07-09,59769.5,2022-07-09,2022-07-09,6,2.6,3.0,4.0566e-13,1.4944e-13,4.0566e-13,1.4944e-13,0.40566,0.14944,1e-12,11.54,OK
Mkn501,day,2022-07-10_2022-07-10,59770.5,2022-07-10,2022-07-10,6,2.6,3.0,2.6159e-13,1.3821e-13,2.6159e-13,1.3821e-13,0.26159,0.13821,1e-12,6.09,OK
Mkn501,day,2022-07-11_2022-07-11,59771.5,2022-07-11,2022-07-11,6,2.6,3.0,3.4316e-13,1.2895e-13,3.4316e-13,1.2895e-13,0.34316,0.12895,1e-12,11.65,OK
Mkn501,day,2022-07-12_2022-07-12,59772.5,2022-07-12,2022-07-12,6,2.6,3.0,2.8199e-13,1.4659e-13,2.8199e-13,1.4659e-13,0.28199,0.14659,1e-12,4.45,OK
Mkn501,day,2022-07-13_2022-07-13,59773.5,2022-07-13,2022-07-13,6,2.6,3.0,1.9523e-13,1.3664e-13,1.9523e-13,1.3664e-13,0.19523,0.13664,1e-12,2.66,OK
Mkn501,day,2022-07-14_2022-07-14,59774.5,2022-07-14,2022-07-14,6,2.6,3.0,4.9132e-13,1.4784e-13,4.9132e-13,1.4784e-13,0.49132,0.14784,1e-12,15.86,OK
Mkn501,day,2022-07-15_2022-07-15,59775.5,2022-07-15,2022-07-15,6,2.6,3.0,5.4547e-13,1.5122e-13,5.4547e-13,1.5122e-13,0.54547,0.15122,1e-12,19.47,OK
Mkn501,day,2022-07-16_2022-07-16,59776.5,2022-07-16,2022-07-16,6,2.6,3.0,1.2698e-13,1.2012e-13,1.2698e-13,1.2012e-13,0.12698,0.12012,1e-12,1.36,OK
Mkn501,day,2022-07-17_2022-07-17,59777.5,2022-07-17,2022-07-17,6,2.6,3.0,6.897e-14,1.195e-13,6.897e-14,1.195e-13,0.06897,0.1195,1e-12,0.37,OK
Mkn501,day,2022-07-18_2022-07-18,59778.5,2022-07-18,2022-07-18,6,2.6,3.0,4.2741e-13,1.5081e-13,4.2741e-13,1.5081e-13,0.42741,0.15081,1e-12,11.63,OK
Mkn501,day,2022-07-19_2022-07-19,59779.5,2022-07-19,2022-07-19,6,2.6,3.0,4.113e-13,1.3855e-13,4.113e-13,1.3855e-13,0.4113,0.13855,1e-12,13.72,OK
Mkn501,day,2022-07-20_2022-07-20,59780.5,2022-07-20,2022-07-20,6,2.6,3.0,4.5661e-13,1.3636e-13,4.5661e-13,1.3636e-13,0.45661,0.13636,1e-12,23.77,OK
Mkn501,day,2022-07-21_2022-07-21,59781.5,2022-07-21,2022-07-21,6,2.6,3.0,6.2578e-13,1.6764e-13,6.2578e-13,1.6764e-13,0.62578,0.16764,1e-12,18.96,OK
Mkn501,day,2022-07-22_2022-07-22,59782.5,2022-07-22,2022-07-22,6,2.6,3.0,5.5709e-13,1.4853e-13,5.5709e-13,1.4853e-13,0.55709,0.14853,1e-12,21.44,OK
Mkn501,day,2022-07-23_2022-07-23,59783.5,2022-07-23,2022-07-23,6,2.6,3.0,5.9279e-13,1.663e-13,5.9279e-13,1.663e-13,0.59279,0.1663,1e-12,17.35,OK
Mkn501,day,2022-07-24_2022-07-24,59784.5,2022-07-24,2022-07-24,6,2.6,3.0,4.4157e-13,1.366e-13,4.4157e-13,1.366e-13,0.44157,0.1366,1e-12,16.9,OK
Mkn501,day,2022-07-25_2022-07-25,59785.5,2022-07-25,2022-07-25,6,2.6,3.0,7.0555e-13,1.6345e-13,7.0555e-13,1.6345e-13,0.70555,0.16345,1e-12,30.7,OK
Mkn501,day,2022-07-26_2022-07-26,59786.5,2022-07-26,2022-07-26,6,2.6,3.0,6.9809e-13,1.5913e-13,6.9809e-13,1.5913e-13,0.69809,0.15913,1e-12,31.34,OK
Mkn501,day,2022-07-27_2022-07-27,59787.5,2022-07-27,2022-07-27,6,2.6,3.0,5.2547e-13,1.471e-13,5.2547e-13,1.471e-13,0.52547,0.1471,1e-12,21.83,OK
Mkn501,day,2022-07-28_2022-07-28,59788.5,2022-07-28,2022-07-28,6,2.6,3.0,3.0164e-13,1.4155e-13,3.0164e-13,1.4155e-13,0.30164,0.14155,1e-12,5.67,OK
Mkn501,day,2022-07-29_2022-07-29,59789.5,2022-07-29,2022-07-29,6,2.6,3.0,4.325e-13,1.5489e-13,4.325e-13,1.5489e-13,0.4325,0.15489,1e-12,11.69,OK
Mkn501,day,2022-07-30_2022-07-30,59790.5,2022-07-30,2022-07-30,6,2.6,3.0,6.1241e-13,1.5123e-13,6.1241e-13,1.5123e-13,0.61241,0.15123,1e-12,28.83,OK
Mkn501,day,2022-07-31_2022-07-31,59791.5,2022-07-31,2022-07-31,6,2.6,3.0,2.107e-13,1.2805e-13,2.107e-13,1.2805e-13,0.2107,0.12805,1e-12,5.15,OK
Mkn501,day,2022-08-01_2022-08-01,59792.5,2022-08-01,2022-08-01,6,2.6,3.0,4.7077e-13,1.4322e-13,4.7077e-13,1.4322e-13,0.47077,0.14322,1e-12,16.31,OK
Mkn501,day,2022-08-02_2022-08-02,59793.5,2022-08-02,2022-08-02,6,2.6,3.0,4.9366e-13,1.353e-13,4.9366e-13,1.353e-13,0.49366,0.1353,1e-12,25.2,OK
Mkn501,day,2022-08-03_2022-08-03,59794.5,2022-08-03,2022-08-03,6,2.6,3.0,4.417e-13,1.458e-13,4.417e-13,1.458e-13,0.4417,0.1458,1e-12,13.71,OK
Mkn501,day,2022-08-04_2022-08-04,59795.5,2022-08-04,2022-08-04,6,2.6,3.0,3.3167e-13,1.3864e-13,3.3167e-13,1.3864e-13,0.33167,0.13864,1e-12,8.02,OK
Mkn501,day,2022-08-05_2022-08-05,59796.5,2022-08-05,2022-08-05,6,2.6,3.0,4.469e-13,1.4458e-13,4.469e-13,1.4458e-13,0.4469,0.14458,1e-12,15.43,OK
Mkn501,day,2022-08-06_2022-08-06,59797.5,2022-08-06,2022-08-06,6,2.6,3.0,4.3506e-13,1.3197e-13,4.3506e-13,1.3197e-13,0.43506,0.13197,1e-12,23.77,OK
Mkn501,day,2022-08-07_2022-08-07,59798.5,2022-08-07,2022-08-07,5,2.6,3.0,3.3143e-13,1.2641e-13,3.3143e-13,1.2641e-13,0.33143,0.12641,1e-12,10.35,OK
Mkn501,day,2022-08-08_2022-08-08,59799.5,2022-08-08,2022-08-08,6,2.6,3.0,2.464e-13,1.4262e-13,2.464e-13,1.4262e-13,0.2464,0.14262,1e-12,3.79,OK
Mkn501,day,2022-08-09_2022-08-09,59800.5,2022-08-09,2022-08-09,6,2.6,3.0,1.2733e-13,1.1859e-13,1.2733e-13,1.1859e-13,0.12733,0.11859,1e-12,1.46,OK
Mkn501,day,2022-08-10_2022-08-10,59801.5,2022-08-10,2022-08-10,6,2.6,3.0,3.0083e-13,1.3279e-13,3.0083e-13,1.3279e-13,0.30083,0.13279,1e-12,7.19,OK
Mkn501,day,2022-08-11_2022-08-11,59802.5,2022-08-11,2022-08-11,6,2.6,3.0,3.2028e-13,1.2428e-13,3.2028e-13,1.2428e-13,0.32028,0.12428,1e-12,13.08,OK
Mkn501,day,2022-08-12_2022-08-12,59803.5,2022-08-12,2022-08-12,6,2.6,3.0,4.5242e-13,1.4649e-13,4.5242e-13,1.4649e-13,0.45242,0.14649,1e-12,13.36,OK
Mkn501,day,2022-08-13_2022-08-13,59804.5,2022-08-13,2022-08-13,6,2.6,3.0,6.6356e-13,1.608e-13,6.6356e-13,1.608e-13,0.66356,0.1608,1e-12,26.87,OK
Mkn501,day,2022-08-14_2022-08-14,59805.5,2022-08-14,2022-08-14,6,2.6,3.0,4.5506e-13,1.4516e-13,4.5506e-13,1.4516e-13,0.45506,0.14516,1e-12,14.68,OK
Mkn501,day,2022-08-15_2022-08-15,59806.5,2022-08-15,2022-08-15,6,2.6,3.0,3.2938e-13,1.4085e-13,3.2938e-13,1.4085e-13,0.32938,0.14085,1e-12,8.09,OK
Mkn501,day,2022-08-16_2022-08-16,59807.5,2022-08-16,2022-08-16,6,2.6,3.0,8.1428e-13,1.7327e-13,8.1428e-13,1.7327e-13,0.81428,0.17327,1e-12,35.61,OK
Mkn501,day,2022-08-17_2022-08-17,59808.5,2022-08-17,2022-08-17,6,2.6,3.0,2.4096e-13,1.3483e-13,2.4096e-13,1.3483e-13,0.24096,0.13483,1e-12,4.14,OK
Mkn501,day,2022-08-18_2022-08-18,59809.5,2022-08-18,2022-08-18,6,2.6,3.0,2.4044e-13,1.2877e-13,2.4044e-13,1.2877e-13,0.24044,0.12877,1e-12,4.77,OK
Mkn501,day,2022-08-19_2022-08-19,59810.5,2022-08-19,2022-08-19,6,2.6,3.0,4.159e-13,1.3266e-13,4.159e-13,1.3266e-13,0.4159,0.13266,1e-12,18.68,OK
Mkn501,day,2022-08-20_2022-08-20,59811.5,2022-08-20,2022-08-20,6,2.6,3.0,0.0,1.2112e-13,0.0,1.2112e-13,0.0,0.12112,1e-12,-0.0,OK
Mkn501,day,2022-08-21_2022-08-21,59812.5,2022-08-21,2022-08-21,6,2.6,3.0,0.0,1.6117e-13,0.0,1.6117e-13,0.0,0.16117,1e-12,-0.0,OK
Mkn501,day,2022-08-22_2022-08-22,59813.5,2022-08-22,2022-08-22,6,2.6,3.0,1.5782e-13,1.3219e-13,1.5782e-13,1.3219e-13,0.15782,0.13219,1e-12,1.73,OK
Mkn501,day,2022-08-23_2022-08-23,59814.5,2022-08-23,2022-08-23,6,2.6,3.0,1.9248e-13,1.0692e-13,1.9248e-13,1.0692e-13,0.19248,0.10692,1e-12,4.88,OK
Mkn501,day,2022-08-24_2022-08-24,59815.5,2022-08-24,2022-08-24,6,2.6,3.0,2.2917e-13,1.2422e-13,2.2917e-13,1.2422e-13,0.22917,0.12422,1e-12,5.11,OK
Mkn501,day,2022-08-25_2022-08-25,59816.5,2022-08-25,2022-08-25,5,2.6,3.0,3.472e-13,1.7066e-13,3.472e-13,1.7066e-13,0.3472,0.17066,1e-12,5.86,OK
Mkn501,day,2022-08-26_2022-08-26,59817.5,2022-08-26,2022-08-26,6,2.6,3.0,2.0745e-13,1.1257e-13,2.0745e-13,1.1257e-13,0.20745,0.11257,1e-12,4.88,OK
Mkn501,day,2022-08-27_2022-08-27,59818.5,2022-08-27,2022-08-27,6,2.6,3.0,3.6021e-13,1.3822e-13,3.6021e-13,1.3822e-13,0.36021,0.13822,1e-12,9.92,OK
Mkn501,day,2022-08-28_2022-08-28,59819.5,2022-08-28,2022-08-28,6,2.6,3.0,3.3823e-13,1.3463e-13,3.3823e-13,1.3463e-13,0.33823,0.13463,1e-12,9.18,OK
Mkn501,day,2022-08-29_2022-08-29,59820.5,2022-08-29,2022-08-29,6,2.6,3.0,5.0719e-13,1.4708e-13,5.0719e-13,1.4708e-13,0.50719,0.14708,1e-12,19.47,OK
Mkn501,day,2022-08-30_2022-08-30,59821.5,2022-08-30,2022-08-30,6,2.6,3.0,1.5357e-13,1.1396e-13,1.5357e-13,1.1396e-13,0.15357,0.11396,1e-12,2.33,OK
Mkn501,day,2022-08-31_2022-08-31,59822.5,2022-08-31,2022-08-31,6,2.6,3.0,1.7775e-13,1.1132e-13,1.7775e-13,1.1132e-13,0.17775,0.11132,1e-12,4.08,OK
Mkn501,day,2022-09-01_2022-09-01,59823.5,2022-09-01,2022-09-01,6,2.6,3.0,4.8575e-13,1.503e-13,4.8575e-13,1.503e-13,0.48575,0.1503,1e-12,16.82,OK
Mkn501,day,2022-09-02_2022-09-02,59824.5,2022-09-02,2022-09-02,6,2.6,3.0,4.0591e-13,1.4589e-13,4.0591e-13,1.4589e-13,0.40591,0.14589,1e-12,11.61,OK
Mkn501,day,2022-09-03_2022-09-03,59825.5,2022-09-03,2022-09-03,6,2.6,3.0,5.0987e-13,1.5884e-13,5.0987e-13,1.5884e-13,0.50987,0.15884,1e-12,14.46,OK
Mkn501,day,2022-09-04_2022-09-04,59826.5,2022-09-04,2022-09-04,6,2.6,3.0,8.5054e-13,2.3049e-13,8.5054e-13,2.3049e-13,0.85054,0.23049,1e-12,24.89,OK
Mkn501,day,2022-09-05_2022-09-05,59827.5,2022-09-05,2022-09-05,5,2.6,3.0,4.1946e-13,1.3055e-13,4.1946e-13,1.3055e-13,0.41946,0.13055,1e-12,29.8,OK
