source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
M87,week,2021-10-11_2021-10-17,59501.50000000,2021-10-11,2021-10-17,1,2.6,3.0,0.07474,0.05263,1e-12,7.47400000e-14,5.26300000e-14,2.68,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop31_2021-10-11_2021-10-17.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-10-11_2021-10-17/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-10-11_2021-10-17/fit.log
M87,week,2021-10-18_2021-10-24,59508.50000000,2021-10-18,2021-10-24,1,2.6,3.0,0.12408,0.0579,1e-12,1.24080000e-13,5.79000000e-14,5.69,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop32_2021-10-18_2021-10-24.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-10-18_2021-10-24/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-10-18_2021-10-24/fit.log
M87,week,2021-10-25_2021-10-31,59515.50000000,2021-10-25,2021-10-31,1,2.6,3.0,0.06174,0.04582,1e-12,6.17400000e-14,4.58200000e-14,2.25,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop33_2021-10-25_2021-10-31.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-10-25_2021-10-31/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-10-25_2021-10-31/fit.log
M87,week,2021-11-01_2021-11-07,59522.50000000,2021-11-01,2021-11-07,1,2.6,3.0,0.01445,0.04711,1e-12,1.44500000e-14,4.71100000e-14,0.1,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop34_2021-11-01_2021-11-07.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-01_2021-11-07/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-01_2021-11-07/fit.log
M87,week,2021-11-08_2021-11-14,59529.50000000,2021-11-08,2021-11-14,1,2.6,3.0,0,0.13584,1e-12,0.00000000e+00,1.35840000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop35_2021-11-08_2021-11-14.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-08_2021-11-14/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-08_2021-11-14/fit.log
M87,week,2021-11-15_2021-11-21,59536.50000000,2021-11-15,2021-11-21,1,2.6,3.0,0,0.13215,1e-12,0.00000000e+00,1.32150000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop36_2021-11-15_2021-11-21.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-15_2021-11-21/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-15_2021-11-21/fit.log
M87,week,2021-11-22_2021-11-28,59543.50000000,2021-11-22,2021-11-28,1,2.6,3.0,0.05006,0.04819,1e-12,5.00600000e-14,4.81900000e-14,1.35,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop37_2021-11-22_2021-11-28.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-22_2021-11-28/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-22_2021-11-28/fit.log
M87,week,2021-11-29_2021-12-05,59550.50000000,2021-11-29,2021-12-05,1,2.6,3.0,0.00715,0.08581,1e-12,7.15000000e-15,8.58100000e-14,0.02,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop38_2021-11-29_2021-12-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-29_2021-12-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-11-29_2021-12-05/fit.log
M87,week,2021-12-06_2021-12-12,59557.50000000,2021-12-06,2021-12-12,1,2.6,3.0,0.09075,0.04556,1e-12,9.07500000e-14,4.55600000e-14,5.66,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop39_2021-12-06_2021-12-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-12-06_2021-12-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-12-06_2021-12-12/fit.log
M87,week,2021-12-13_2021-12-19,59564.50000000,2021-12-13,2021-12-19,1,2.6,3.0,0.08905,0.0498,1e-12,8.90500000e-14,4.98000000e-14,4.18,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop40_2021-12-13_2021-12-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-12-13_2021-12-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-12-13_2021-12-19/fit.log
M87,week,2021-12-20_2021-12-26,59571.50000000,2021-12-20,2021-12-26,1,2.6,3.0,0.03659,0.04247,1e-12,3.65900000e-14,4.24700000e-14,0.88,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop41_2021-12-20_2021-12-26.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-12-20_2021-12-26/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-12-20_2021-12-26/fit.log
