source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
4C_p42d22,week,2021-10-11_2021-10-17,59501.50000000,2021-10-11,2021-10-17,1,2.6,3.0,0,0.01376,1e-12,0.00000000e+00,1.37600000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop31_2021-10-11_2021-10-17.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-10-11_2021-10-17/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-10-11_2021-10-17/fit.log
4C_p42d22,week,2021-10-18_2021-10-24,59508.50000000,2021-10-18,2021-10-24,1,2.6,3.0,0,0.0919,1e-12,0.00000000e+00,9.19000000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop32_2021-10-18_2021-10-24.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-10-18_2021-10-24/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-10-18_2021-10-24/fit.log
4C_p42d22,week,2021-10-25_2021-10-31,59515.50000000,2021-10-25,2021-10-31,1,2.6,3.0,0.04147,0.04156,1e-12,4.14700000e-14,4.15600000e-14,1.18,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop33_2021-10-25_2021-10-31.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-10-25_2021-10-31/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-10-25_2021-10-31/fit.log
4C_p42d22,week,2021-11-01_2021-11-07,59522.50000000,2021-11-01,2021-11-07,1,2.6,3.0,0,0.06127,1e-12,0.00000000e+00,6.12700000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop34_2021-11-01_2021-11-07.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-01_2021-11-07/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-01_2021-11-07/fit.log
4C_p42d22,week,2021-11-08_2021-11-14,59529.50000000,2021-11-08,2021-11-14,1,2.6,3.0,0,0.15785,1e-12,0.00000000e+00,1.57850000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop35_2021-11-08_2021-11-14.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-08_2021-11-14/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-08_2021-11-14/fit.log
4C_p42d22,week,2021-11-15_2021-11-21,59536.50000000,2021-11-15,2021-11-21,1,2.6,3.0,0,0.02561,1e-12,0.00000000e+00,2.56100000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop36_2021-11-15_2021-11-21.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-15_2021-11-21/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-15_2021-11-21/fit.log
4C_p42d22,week,2021-11-22_2021-11-28,59543.50000000,2021-11-22,2021-11-28,1,2.6,3.0,0.05662,0.03898,1e-12,5.66200000e-14,3.89800000e-14,2.78,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop37_2021-11-22_2021-11-28.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-22_2021-11-28/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-22_2021-11-28/fit.log
4C_p42d22,week,2021-11-29_2021-12-05,59550.50000000,2021-11-29,2021-12-05,1,2.6,3.0,0.01229,0.03828,1e-12,1.22900000e-14,3.82800000e-14,0.11,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop38_2021-11-29_2021-12-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-29_2021-12-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-11-29_2021-12-05/fit.log
4C_p42d22,week,2021-12-06_2021-12-12,59557.50000000,2021-12-06,2021-12-12,1,2.6,3.0,0,0.02312,1e-12,0.00000000e+00,2.31200000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop39_2021-12-06_2021-12-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-12-06_2021-12-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-12-06_2021-12-12/fit.log
4C_p42d22,week,2021-12-13_2021-12-19,59564.50000000,2021-12-13,2021-12-19,1,2.6,3.0,0,0.01353,1e-12,0.00000000e+00,1.35300000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop40_2021-12-13_2021-12-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-12-13_2021-12-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-12-13_2021-12-19/fit.log
